Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Mean,Std Deviation
Black,4.05,4.15,4.0,4.05,3.95,4.15,3.8,4.25,4.3,4.05,4.05,4.35,4.05,3.8,4.142857142857143,4.076190476190476,0.1577369721433513
Blue,36.45,36.2,36.4,35.9,36.55,36.25,35.95,36.45,36.5,36.05,36.0,35.45,35.7,36.0,35.785714285714285,36.109047619047615,0.32678603955227065
Green,74.85714285714286,75.76190476190476,75.33333333333333,76.14285714285714,75.61904761904762,76.04761904761905,75.85714285714286,76.05,75.9,76.25,75.75,76.35,74.9,75.4,77.0,75.81460317460318,0.5548413614718669
Red,79.95238095238095,79.95238095238095,80.38095238095238,80.14285714285714,79.42857142857143,80.52380952380952,80.28571428571429,80.66666666666667,79.61904761904762,80.14285714285714,79.61904761904762,79.38095238095238,80.57142857142857,79.0,78.8,79.89777777777778,0.573256336125944
White,184.6190476190476,185.14285714285717,181.95238095238096,183.47619047619048,184.28571428571428,182.8095238095238,184.57142857142856,183.7142857142857,183.7142857142857,184.0952380952381,184.3809523809524,184.52380952380952,184.28571428571428,183.8571428571429,179.85714285714286,183.68571428571428,1.319019376401392
