Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Mean,Std Deviation
Black,3.85,3.95,4.15,3.8,3.75,3.7,3.85,3.95,3.85,3.9,3.75,4.1,3.8,4.05,3.923076923076923,3.891538461538461,0.13146389506565148
Blue,27.25,27.05,27.2,27.45,27.2,27.15,27.0,26.95,27.45,27.15,26.7,27.2,27.15,26.7,26.785714285714285,27.092380952380946,0.2326715591166413
Green,59.57142857142857,59.76190476190476,60.0,59.38095238095238,59.71428571428572,60.42857142857143,59.66666666666666,59.3,59.45,60.35,59.95,59.75,59.6,59.45,60.07142857142857,59.76301587301588,0.3386084859053826
Red,55.71428571428572,56.23809523809524,54.80952380952381,56.04761904761905,55.95238095238095,55.095238095238095,55.61904761904762,56.19047619047619,56.23809523809524,55.61904761904762,55.523809523809526,55.57142857142857,55.76190476190476,55.80952380952381,55.92857142857143,55.74126984126984,0.4023403621062745
White,134.76190476190476,134.61904761904762,134.8095238095238,135.0,135.95238095238096,135.61904761904762,135.95238095238096,134.9047619047619,135.42857142857142,134.47619047619048,135.42857142857142,134.9047619047619,134.66666666666666,135.23809523809524,134.06666666666666,135.05523809523805,0.5403954208580573
