No.,Order,Color,Intensity
1,1,White,278
2,2,White,279
3,3,White,244
4,4,White,283
5,5,White,284
6,6,White,279
7,7,White,283
8,8,White,282
9,9,White,282
10,10,White,286
11,11,White,281
12,12,White,283
13,13,White,278
14,14,White,278
15,1,Red,119
16,2,Red,125
17,3,Red,123
18,4,Red,122
19,5,Red,120
20,6,Red,123
21,7,Red,123
22,8,Red,120
23,9,Red,123
24,10,Red,123
25,11,Red,118
26,12,Red,118
27,13,Red,118
28,14,Red,117
29,15,Red,115
30,1,Green,94
31,2,Green,96
32,3,Green,96
33,4,Green,98
34,5,Green,100
35,6,Green,95
36,7,Green,96
37,8,Green,99
38,9,Green,93
39,10,Green,98
40,11,Green,97
41,12,Green,96
42,13,Green,94
43,14,Green,94
44,15,Green,98
45,1,Blue,59
46,2,Blue,58
47,3,Blue,57
48,4,Blue,55
49,5,Blue,60
50,6,Blue,60
51,7,Blue,55
52,8,Blue,59
53,9,Blue,60
54,10,Blue,57
55,11,Blue,53
56,12,Blue,56
57,13,Blue,54
58,14,Blue,53
59,1,Black,4
60,2,Black,3
61,3,Black,3
62,4,Black,5
63,5,Black,4
64,6,Black,4
65,7,Black,4
66,8,Black,4
67,9,Black,4
68,10,Black,4
69,11,Black,5
70,12,Black,4
71,13,Black,3
72,14,Black,4
73,15,Black,4
89,1,White,238
90,2,White,243
91,3,White,239
92,4,White,236
93,5,White,237
94,6,White,235
95,7,White,236
96,8,White,242
97,9,White,238
98,10,White,236
99,11,White,238
100,12,White,236
101,13,White,238
102,14,White,234
103,1,Red,104
104,2,Red,105
105,3,Red,105
106,4,Red,105
107,5,Red,102
108,6,Red,103
109,7,Red,105
110,8,Red,107
111,9,Red,103
112,10,Red,106
113,11,Red,105
114,12,Red,101
115,13,Red,105
116,14,Red,98
117,15,Red,102
118,1,Green,88
119,2,Green,89
120,3,Green,93
121,4,Green,92
122,5,Green,89
123,6,Green,91
124,7,Green,92
125,8,Green,88
126,9,Green,91
127,10,Green,89
128,11,Green,88
129,12,Green,91
130,13,Green,89
