No.,Order,Color,Intensity
1,1,White,143
2,2,White,140
3,3,White,142
4,4,White,140
5,5,White,146
6,6,White,140
7,7,White,144
8,8,White,143
9,9,White,141
10,10,White,140
11,11,White,145
12,12,White,139
13,13,White,141
14,14,White,142
15,1,Red,57
16,2,Red,61
17,3,Red,58
18,4,Red,60
19,5,Red,58
20,6,Red,59
21,7,Red,60
22,8,Red,62
23,9,Red,62
24,10,Red,60
25,11,Red,57
26,12,Red,55
27,13,Red,58
28,14,Red,61
29,15,Red,58
30,1,Green,62
31,2,Green,60
32,3,Green,62
33,4,Green,61
34,5,Green,65
35,6,Green,62
36,7,Green,61
37,8,Green,64
38,9,Green,64
39,10,Green,62
40,11,Green,61
41,12,Green,62
42,13,Green,61
43,14,Green,62
44,15,Green,61
45,1,Blue,27
46,2,Blue,28
47,3,Blue,30
48,4,Blue,31
49,5,Blue,27
50,6,Blue,31
51,7,Blue,30
52,8,Blue,27
53,9,Blue,28
54,10,Blue,27
55,11,Blue,28
56,12,Blue,27
57,13,Blue,28
58,14,Blue,26
59,1,Black,4
60,2,Black,4
61,3,Black,4
62,4,Black,3
63,5,Black,4
64,6,Black,4
65,7,Black,4
66,8,Black,4
67,9,Black,5
68,10,Black,4
69,11,Black,3
70,12,Black,4
71,13,Black,3
72,14,Black,3
73,15,Black,3
89,1,White,139
90,2,White,137
91,3,White,141
92,4,White,142
93,5,White,139
94,6,White,140
95,7,White,142
96,8,White,138
97,9,White,141
98,10,White,135
99,11,White,139
100,12,White,144
101,13,White,141
102,14,White,139
103,1,Red,59
104,2,Red,60
105,3,Red,56
106,4,Red,59
107,5,Red,59
108,6,Red,57
109,7,Red,57
110,8,Red,57
111,9,Red,60
112,10,Red,59
113,11,Red,58
114,12,Red,57
115,13,Red,58
116,14,Red,58
117,15,Red,56
118,1,Green,64
119,2,Green,59
120,3,Green,64
121,4,Green,63
122,5,Green,65
123,6,Green,61
124,7,Green,59
125,8,Green,64
126,9,Green,61
127,10,Green,61
128,11,Green,62
129,12,Green,65
130,13,Green,60
131,14,Green,62
132,15,Green,64
133,1,Blue,30
134,2,Blue,27
135,3,Blue,28
136,4,Blue,26
137,5,Blue,29
138,6,Blue,28
139,7,Blue,29
140,8,Blue,28
141,9,Blue,30
142,10,Blue,28
143,11,Blue,27
144,12,Blue,28
145,13,Blue,29
146,14,Blue,30
147,1,Black,5
148,2,Black,4
149,3,Black,5
150,4,Black,4
151,5,Black,3
152,6,Black,4
153,7,Black,4
154,8,Black,5
155,9,Black,4
156,10,Black,4
157,11,Black,4
158,12,Black,4
159,13,Black,4
160,14,Black,4
161,15,Black,4
177,1,White,139
178,2,White,137
179,3,White,139
180,4,White,137
181,5,White,139
182,6,White,141
183,7,White,137
184,8,White,136
185,9,White,139
186,10,White,139
187,11,White,139
188,12,White,143
189,13,White,136
190,14,White,137
191,15,White,139
192,1,Red,57
193,2,Red,56
194,3,Red,55
195,4,Red,57
196,5,Red,60
197,6,Red,56
198,7,Red,58
199,8,Red,57
200,9,Red,58
201,10,Red,59
202,11,Red,59
203,12,Red,59
204,13,Red,60
205,14,Red,59
206,1,Green,59
207,2,Green,64
208,3,Green,59
209,4,Green,62
210,5,Green,59
211,6,Green,59
212,7,Green,62
213,8,Green,60
214,9,Green,60
215,10,Green,60
216,11,Green,61
217,12,Green,61
218,13,Green,57
219,14,Green,61
220,15,Green,61
221,1,Blue,27
222,2,Blue,28
223,3,Blue,30
224,4,Blue,29
225,5,Blue,28
226,6,Blue,30
227,7,Blue,27
228,8,Blue,29
229,9,Blue,27
230,10,Blue,30
231,11,Blue,26
232,12,Blue,27
233,13,Blue,27
234,14,Blue,26
235,15,Blue,28
236,1,Black,4
237,2,Black,4
238,3,Black,4
239,4,Black,4
240,5,Black,3
241,6,Black,3
242,7,Black,5
243,8,Black,4
244,9,Black,4
245,10,Black,5
246,11,Black,3
247,12,Black,5
248,13,Black,4
249,14,Black,4
265,1,White,134
266,2,White,137
267,3,White,139
268,4,White,136
269,5,White,143
270,6,White,139
271,7,White,140
272,8,White,137
273,9,White,139
274,10,White,135
275,11,White,137
276,12,White,140
277,13,White,140
278,14,White,137
279,15,White,139
280,1,Red,58
281,2,Red,60
282,3,Red,55
283,4,Red,59
284,5,Red,59
285,6,Red,57
286,7,Red,56
287,8,Red,60
288,9,Red,54
289,10,Red,56
290,11,Red,54
291,12,Red,56
292,13,Red,57
293,14,Red,55
294,1,Green,62
295,2,Green,59
296,3,Green,59
297,4,Green,62
298,5,Green,62
299,6,Green,64
300,7,Green,58
301,8,Green,59
302,9,Green,63
303,10,Green,64
304,11,Green,60
305,12,Green,61
306,13,Green,60
307,14,Green,58
308,15,Green,60
309,1,Blue,28
310,2,Blue,26
311,3,Blue,28
312,4,Blue,28
313,5,Blue,30
314,6,Blue,27
315,7,Blue,26
316,8,Blue,28
317,9,Blue,27
318,10,Blue,30
319,11,Blue,28
320,12,Blue,28
321,13,Blue,29
322,14,Blue,27
323,15,Blue,29
324,1,Black,4
325,2,Black,3
326,3,Black,4
327,4,Black,3
328,5,Black,5
329,6,Black,3
330,7,Black,4
331,8,Black,4
332,9,Black,3
333,10,Black,3
334,11,Black,4
335,12,Black,3
336,13,Black,3
337,14,Black,4
353,1,White,135
354,2,White,142
355,3,White,138
356,4,White,140
357,5,White,136
358,6,White,138
359,7,White,137
360,8,White,137
361,9,White,139
362,10,White,141
363,11,White,137
364,12,White,134
365,13,White,139
366,14,White,140
367,15,White,140
368,1,Red,57
369,2,Red,56
370,3,Red,55
371,4,Red,58
372,5,Red,55
373,6,Red,55
374,7,Red,56
375,8,Red,55
376,9,Red,54
377,10,Red,58
378,11,Red,57
379,12,Red,56
380,13,Red,59
381,14,Red,57
382,1,Green,58
383,2,Green,58
384,3,Green,61
385,4,Green,64
386,5,Green,57
387,6,Green,61
388,7,Green,62
389,8,Green,64
390,9,Green,62
391,10,Green,63
392,11,Green,59
393,12,Green,63
394,13,Green,65
395,14,Green,60
396,15,Green,59
397,1,Blue,28
398,2,Blue,27
399,3,Blue,29
400,4,Blue,28
401,5,Blue,29
402,6,Blue,28
403,7,Blue,25
404,8,Blue,29
405,9,Blue,30
406,10,Blue,28
407,11,Blue,28
408,12,Blue,27
409,13,Blue,28
410,14,Blue,26
411,15,Blue,27
412,1,Black,3
413,2,Black,3
414,3,Black,4
415,4,Black,3
416,5,Black,4
417,6,Black,4
418,7,Black,3
419,8,Black,4
420,9,Black,4
421,10,Black,3
422,11,Black,3
423,12,Black,3
424,13,Black,3
425,14,Black,3
426,15,Black,3
441,1,White,139
442,2,White,138
443,3,White,137
444,4,White,134
445,5,White,135
446,6,White,137
447,7,White,135
448,8,White,140
449,9,White,138
450,10,White,137
451,11,White,138
452,12,White,137
453,13,White,135
454,14,White,139
455,15,White,140
456,1,Red,59
457,2,Red,55
458,3,Red,56
459,4,Red,57
460,5,Red,54
461,6,Red,54
462,7,Red,55
463,8,Red,54
464,9,Red,59
465,10,Red,55
466,11,Red,55
467,12,Red,56
468,13,Red,57
469,14,Red,55
470,15,Red,55
471,1,Green,59
472,2,Green,61
473,3,Green,63
474,4,Green,63
475,5,Green,59
476,6,Green,63
477,7,Green,61
478,8,Green,57
479,9,Green,62
480,10,Green,63
481,11,Green,59
482,12,Green,60
483,13,Green,61
484,14,Green,57
485,1,Blue,27
486,2,Blue,29
487,3,Blue,29
488,4,Blue,31
489,5,Blue,26
490,6,Blue,28
491,7,Blue,29
492,8,Blue,27
493,9,Blue,28
494,10,Blue,26
495,11,Blue,28
496,12,Blue,30
497,13,Blue,29
498,14,Blue,26
499,15,Blue,30
500,1,Black,4
501,2,Black,4
