D_180ms_1x_0  :  Time_180ms. Gain_1x
Light Source Color - OFF
N,P,K,C
0, 23,39,49,116
0, 23,39,49,116
0, 23,39,49,116
0, 23,39,49,116
0, 23,39,49,116
0, 23,39,49,116
0, 23,39,49,116
0, 23,39,49,116
Light Source Color - WHITE	 , 08/05/2024,16:33:46
1, 23,39,49,116
1, 1144,1002,1297,3314
1, 1143,1001,1292,3307
1, 1142,1001,1288,3302
1, 1141,1001,1285,3297
1, 1141,1000,1282,3295
1, 1141,1000,1280,3292
1, 1140,1000,1278,3289
1, 1139,1000,1276,3286
1, 1139,1000,1275,3285
Light Source Color - OFF	 , 08/05/2024,16:33:52
2, 1139,999,1273,3282
2, 22,39,48,116
2, 22,39,49,116
2, 22,39,49,116
2, 22,39,49,116
2, 22,39,49,116
2, 22,39,49,116
2, 22,39,49,116
2, 22,39,49,116
2, 22,39,49,116
Light Source Color - RED	 , 08/05/2024,16:33:58
3, 84,68,604,705
3, 150,97,1196,1331
3, 150,97,1194,1329
3, 150,97,1193,1328
3, 150,97,1192,1327
3, 150,97,1191,1326
3, 150,97,1190,1325
3, 150,97,1190,1325
3, 150,97,1189,1324
3, 150,97,1189,1324
Light Source Color - OFF	 , 08/05/2024,16:34:05
4, 138,92,1083,1212
4, 22,39,49,116
4, 22,39,49,116
4, 22,39,49,116
4, 22,39,49,116
4, 22,39,49,116
4, 22,39,49,116
4, 22,39,49,116
4, 22,39,49,116
4, 22,39,49,116
Light Source Color - GREEN	 , 08/05/2024,16:34:11
5, 22,39,49,116
5, 270,721,150,1159
5, 270,721,150,1159
5, 270,721,150,1159
5, 269,720,150,1158
5, 269,720,150,1158
5, 269,720,150,1158
5, 269,720,150,1158
5, 269,720,150,1158
5, 269,720,150,1158
Light Source Color - OFF	 , 08/05/2024,16:34:17
6, 190,502,118,825
6, 22,39,49,116
6, 22,39,49,116
6, 22,39,49,116
6, 22,39,49,116
6, 23,39,49,116
6, 22,39,49,116
6, 22,39,49,116
6, 22,39,49,116
6, 23,39,49,116
Light Source Color - BLUE	 , 08/05/2024,16:34:23
7, 23,39,49,116
7, 839,305,60,1175
7, 838,305,60,1175
7, 838,305,60,1175
7, 838,305,60,1175
7, 838,305,60,1175
7, 838,305,60,1175
7, 838,306,60,1175
7, 838,306,60,1175
7, 838,305,60,1175
Light Source Color - OFF	 , 08/05/2024,16:34:29
8, 420,169,54,632
8, 22,39,49,116
8, 22,39,49,116
8, 22,39,49,116
8, 23,39,49,116
8, 23,39,49,116
8, 23,39,49,116
8, 23,39,49,116
8, 23,39,49,116
8, 23,39,49,116
Light Source Color - WHITE	 , 08/05/2024,16:34:35
9, 124,127,163,407
9, 1144,1002,1294,3310
9, 1142,1001,1287,3300
9, 1141,1000,1284,3295
9, 1140,1000,1281,3292
9, 1140,1000,1278,3288
9, 1139,1000,1276,3285
9, 1139,999,1274,3283
9, 1138,999,1272,3280
Light Source Color - OFF	 , 08/05/2024,16:34:40
10, 1138,999,1270,3279
10, 22,39,48,116
10, 22,39,49,116
10, 22,39,49,116
10, 22,39,49,116
10, 22,39,49,116
10, 22,39,49,116
10, 22,39,49,116
10, 22,39,49,116
10, 22,39,49,116
Light Source Color - RED	 , 08/05/2024,16:34:46
11, 37,46,181,256
11, 150,97,1193,1329
11, 150,97,1191,1326
11, 150,97,1190,1325
11, 150,97,1189,1324
11, 150,97,1188,1323
11, 150,97,1188,1323
11, 150,97,1187,1322
11, 150,97,1187,1322
11, 150,97,1186,1321
Light Source Color - OFF	 , 08/05/2024,16:34:52
12, 150,97,1186,1321
12, 22,39,49,116
12, 22,39,49,116
12, 22,39,49,116
12, 22,39,49,116
12, 22,39,49,116
12, 22,39,49,116
12, 22,39,49,116
12, 22,39,49,116
12, 22,39,49,116
Light Source Color - GREEN	 , 08/05/2024,16:34:58
13, 90,225,76,401
13, 270,721,150,1159
13, 270,720,150,1159
13, 269,720,150,1158
13, 269,720,150,1158
13, 269,720,150,1158
13, 269,720,150,1158
13, 269,720,150,1158
13, 269,720,150,1158
13, 269,720,150,1158
Light Source Color - OFF	 , 08/05/2024,16:35:04
14, 269,720,150,1157
14, 22,39,49,116
14, 22,39,49,116
14, 22,39,49,116
14, 22,39,49,116
14, 22,39,49,116
14, 22,39,49,116
14, 22,39,49,116
14, 22,39,49,116
14, 22,39,49,116
Light Source Color - BLUE	 , 08/05/2024,16:35:10
15, 346,145,53,537
15, 838,305,60,1175
15, 838,305,60,1175
15, 838,305,60,1175
15, 838,305,60,1175
15, 838,305,60,1175
15, 838,305,60,1175
15, 838,305,60,1174
15, 838,305,60,1174
15, 837,305,60,1174
Light Source Color - OFF	 , 08/05/2024,16:35:16
