A_60ms_1x_0  :  Time_60ms. Gain_1x
Light Source Color - OFF
N,P,K,C
0, 7,13,16,32
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
0, 7,13,16,38
Light Source Color - WHITE	 , 08/05/2024,14:16:40
1, 17,21,25,64
1, 378,324,374,1037
1, 377,324,372,1035
1, 377,324,371,1033
1, 377,324,370,1032
1, 377,324,369,1031
1, 377,323,369,1030
1, 376,323,368,1030
1, 376,323,367,1029
1, 376,323,367,1028
1, 376,323,366,1028
1, 376,323,366,1027
1, 376,323,366,1027
Light Source Color - OFF	 , 08/05/2024,14:16:46
2, 141,125,142,396
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
2, 7,13,16,38
Light Source Color - RED	 , 08/05/2024,14:16:51
3, 30,23,217,251
3, 44,29,340,381
3, 44,29,339,381
3, 44,29,339,380
3, 44,29,339,380
3, 44,29,339,380
3, 44,29,338,379
3, 44,29,338,379
3, 44,29,338,379
3, 44,29,338,379
3, 44,29,338,379
3, 44,29,338,379
3, 44,29,338,379
Light Source Color - OFF	 , 08/05/2024,14:16:57
4, 15,16,84,110
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
4, 7,13,16,38
Light Source Color - GREEN	 , 08/05/2024,14:17:03
5, 75,197,43,320
5, 87,230,48,370
5, 87,229,48,370
5, 87,229,48,370
5, 87,229,48,370
5, 87,229,48,370
5, 87,229,48,370
5, 87,229,48,370
5, 87,229,48,370
5, 87,229,48,369
5, 87,229,48,369
5, 87,229,48,369
5, 87,229,48,369
Light Source Color - OFF	 , 08/05/2024,14:17:09
6, 13,28,18,61
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
6, 7,13,16,38
Light Source Color - BLUE	 , 08/05/2024,14:17:14
7, 136,55,17,204
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
7, 283,103,19,396
Light Source Color - OFF	 , 08/05/2024,14:17:20
8, 80,37,17,133
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
8, 7,13,16,38
Light Source Color - WHITE	 , 08/05/2024,14:17:26
9, 27,29,35,91
9, 377,324,371,1034
9, 377,324,369,1031
9, 377,323,368,1030
9, 376,323,367,1028
9, 376,323,366,1028
9, 376,323,366,1027
9, 376,323,365,1026
9, 376,323,365,1025
9, 375,323,364,1025
9, 375,323,364,1024
9, 375,323,363,1024
9, 375,323,363,1023
Light Source Color - OFF	 , 08/05/2024,14:17:32
10, 55,53,60,165
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
10, 7,13,16,38
Light Source Color - RED	 , 08/05/2024,14:17:37
11, 7,13,16,38
11, 44,29,338,379
11, 44,29,337,378
11, 44,29,337,378
11, 44,29,337,377
11, 44,29,336,377
11, 44,29,336,377
11, 44,29,336,377
11, 44,29,336,377
11, 44,29,336,377
11, 44,29,336,376
11, 43,29,336,376
11, 43,29,336,376
Light Source Color - OFF	 , 08/05/2024,14:17:43
12, 33,24,240,275
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
12, 7,13,16,38
Light Source Color - GREEN	 , 08/05/2024,14:17:49
13, 59,153,36,253
13, 87,229,48,370
13, 87,229,48,369
13, 87,229,48,369
13, 87,229,48,369
13, 87,229,48,369
13, 87,229,48,369
13, 87,229,48,369
13, 86,229,48,369
13, 86,229,48,369
13, 86,229,48,369
13, 86,229,48,369
13, 86,229,48,369
Light Source Color - OFF	 , 08/05/2024,14:17:55
14, 15,35,19,71
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
14, 7,13,16,38
Light Source Color - BLUE	 , 08/05/2024,14:18:00
15, 18,16,16,51
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
15, 283,103,19,396
Light Source Color - OFF	 , 08/05/2024,14:18:06
