blankA_manual_1  :  Time_24ms. Gain_1X
Light Source Color - OFF
N,P,K
,C
1, 3,5,0,0
2, 3,5,7,16
3, 3,5,7,16
4, 3,5,7,16
5, 3,5,7,16
6, 3,5,7,16
7, 3,5,7,16
8, 3,5,7,16
9, 3,5,7,16
10, 3,5,7,16
11, 3,5,7,16
12, 3,5,7,16
13, 3,5,7,16
14, 3,5,7,16
15, 3,5,7,16
16, 3,5,7,16
17, 3,5,7,16
18, 3,5,7,16
19, 3,5,7,16
20, 3,5,7,16
21, 3,5,7,16
22, 3,5,7,16
23, 3,5,7,16
24, 3,5,7,16
25, 3,5,7,16
26, 3,5,7,16
27, 3,5,7,16
28, 3,5,7,16
29, 3,5,7,16
30, 3,5,7,16
31, 3,5,7,16
32, 3,5,7,16
33, 3,5,7,16
34, 3,5,7,16
35, 3,5,7,16
36, 3,5,7,16
37, 3,5,7,16
38, 3,5,7,16
39, 3,5,7,16
40, 3,5,7,16
41, 3,5,7,16
42, 3,5,7,16
43, 3,5,7,16
44, 3,5,7,16
45, 3,5,7,16
46, 3,5,7,16
47, 3,5,7,16
48, 3,5,7,16
49, 3,5,7,16
50, 3,5,7,16
51, 3,5,7,16
52, 3,5,7,16
53, 3,5,7,16
54, 3,5,7,16
55, 3,5,7,16
56, 3,5,7,16
57, 3,5,7,16
58, 3,5,7,16
59, 3,5,7,16
60, 3,5,7,16
61, 3,5,7,16
62, 3,5,7,16
63, 3,5,7,16
64, 3,5,7,16
65, 3,5,7,16
66, 3,5,7,16
67, 3,5,7,16
68, 3,5,7,16
69, 3,5,7,16
70, 3,5,7,16
71, 3,5,7,16
72, 3,5,7,16
73, 3,5,7,16
74, 3,5,7,16
75, 3,5,7,16
76, 3,5,7,16
77, 3,5,7,16
78, 3,5,7,16
79, 3,5,7,16
80, 3,5,7,16
81, 3,5,7,16
82, 3,5,7,16
83, 3,5,7,16
84, 3,5,7,16
85, 3,5,7,16
86, 3,5,7,16
87, 3,5,7,16
88, 3,5,7,16
89, 3,5,7,16
90, 3,5,7,16
91, 3,5,7,16
92, 3,5,7,16
93, 3,5,7,16
94, 3,5,7,16
95, 3,5,7,16
96, 3,5,7,16
97, 3,5,7,16
98, 3,5,7,16
99, 3,5,7,16
100, 3,5,7,16
101, 3,5,7,16
102, 3,5,7,16
103, 3,5,7,16
104, 3,5,7,16
105, 3,5,7,16
106, 3,5,7,16
107, 3,5,7,16
108, 3,5,7,16
109, 3,5,7,16
110, 3,5,7,16
111, 3,5,7,16
112, 3,5,7,16
113, 3,5,7,16
114, 3,5,7,16
115, 3,5,7,16
116, 3,5,7,16
117, 3,5,7,16
118, 3,5,7,16
119, 3,5,7,16
120, 3,5,7,16
121, 3,5,7,16
122, 3,5,7,16
123, 3,5,7,16
124, 3,5,7,16
125, 3,5,7,16
126, 3,5,7,16
127, 3,5,7,16
128, 3,5,7,16
129, 3,5,7,16
130, 3,5,7,16
131, 3,5,7,16
132, 3,5,7,16
133, 3,5,7,16
134, 3,5,7,16
135, 3,5,7,16
136, 3,5,7,16
137, 3,5,7,16
138, 11,13,17,34
139, 11,13,17,34
140, 14,16,21,40
141, 14,17,21,42
142, 12,15,19,37
143, 12,14,18,36
144, 13,16,20,40
145, 13,15,20,39
146, 13,15,19,38
147, 12,14,18,36
148, 12,15,19,37
149, 12,15,19,38
150, 10,12,15,31
151, 4,6,8,17
152, 3,5,6,15
153, 3,5,6,15
154, 3,5,6,15
155, 3,5,6,15
156, 3,5,6,15
157, 3,5,6,15
158, 3,5,6,15
159, 3,5,6,15
160, 3,5,6,15
161, 3,5,6,15
162, 3,5,6,15
163, 3,5,6,15
164, 3,5,6,15
165, 12,14,18,37
166, 13,16,20,40
167, 10,12,15,31
168, 6,9,11,23
169, 3,5,6,15
170, 3,5,6,15
171, 3,5,6,15
172, 3,5,6,15
173, 3,5,6,15
174, 3,5,6,15
175, 3,6,7,16
176, 3,5,6,15
177, 3,5,6,15
178, 3,5,6,15
179, 3,5,6,15
180, 3,5,6,15
181, 3,5,6,15
182, 3,5,6,15
183, 3,5,6,15
184, 3,5,6,15
185, 3,5,6,15
186, 3,5,6,15
187, 3,5,6,15
188, 3,5,6,15
189, 3,5,6,15
190, 3,5,6,15
191, 3,5,6,15
192, 3,5,6,15
193, 3,5,6,15
194, 3,5,6,15
195, 3,5,6,15
196, 3,5,6,15
197, 3,5,6,15
198, 3,5,6,15
199, 3,5,6,15
200, 3,5,6,15
201, 3,5,6,15
202, 3,5,6,15
203, 3,5,6,15
204, 3,5,6,15
205, 3,5,6,15
206, 3,5,6,15
207, 3,5,6,15
208, 3,5,6,15
209, 3,5,6,15
210, 3,5,6,15
211, 3,5,6,15
212, 3,5,6,15
213, 3,5,6,15
214, 3,5,6,15
215, 3,5,6,15
216, 3,5,6,15
217, 3,5,6,15
218, 3,5,6,15
219, 3,5,6,15
220, 3,5,6,15
221, 3,5,6,15
222, 3,5,6,15
223, 3,5,6,15
224, 3,5,6,15
225, 3,5,6,15
226, 3,5,6,15
227, 3,5,6,15
228, 3,5,6,15
229, 3,5,6,15
230, 3,5,6,15
231, 3,5,6,15
232, 3,5,6,15
233, 3,5,6,15
234, 3,5,6,15
235, 3,5,6,15
236, 3,5,6,15
237, 3,5,6,15
238, 3,5,6,15
239, 3,5,6,15
