A_120ms_1x_0  :  Time_120ms. Gain_1x
Light Source Color - OFF
N,P,K,C
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
0, 15,26,31,75
Light Source Color - WHITE	 , 08/05/2024,14:20:58
1, 15,26,31,75
1, 756,648,745,2072
1, 755,648,741,2066
1, 754,647,738,2063
1, 754,647,737,2061
1, 753,647,735,2059
1, 753,647,734,2057
1, 752,646,733,2055
1, 752,646,731,2053
1, 752,646,730,2052
1, 752,646,729,2051
Light Source Color - OFF	 , 08/05/2024,14:21:03
2, 531,460,519,1458
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
2, 15,26,31,75
Light Source Color - RED	 , 08/05/2024,14:21:09
3, 42,38,278,336
3, 88,58,678,760
3, 87,58,677,759
3, 87,58,676,758
3, 87,58,675,757
3, 87,58,675,757
3, 87,58,675,756
3, 87,58,674,756
3, 87,58,674,756
3, 87,58,674,755
3, 87,58,673,755
Light Source Color - OFF	 , 08/05/2024,14:21:14
4, 47,40,321,382
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
4, 15,26,31,75
Light Source Color - GREEN	 , 08/05/2024,14:21:20
5, 15,26,31,75
5, 174,459,95,740
5, 174,459,95,739
5, 173,458,95,739
5, 173,458,95,739
5, 173,458,95,739
5, 173,458,95,739
5, 173,458,95,739
5, 173,458,95,739
5, 173,458,95,738
5, 173,458,95,738
Light Source Color - OFF	 , 08/05/2024,14:21:25
6, 173,458,95,738
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
6, 15,26,31,75
Light Source Color - BLUE	 , 08/05/2024,14:21:31
7, 15,26,31,75
7, 566,207,39,792
7, 566,207,39,792
7, 565,207,39,792
7, 565,207,39,791
7, 565,207,39,791
7, 565,207,39,791
7, 565,207,39,791
7, 565,207,39,791
7, 565,207,39,791
7, 565,207,39,791
Light Source Color - OFF	 , 08/05/2024,14:21:37
8, 493,183,38,697
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
8, 15,26,31,75
Light Source Color - WHITE	 , 08/05/2024,14:21:42
9, 218,196,227,622
9, 754,647,739,2064
9, 753,647,736,2059
9, 752,646,733,2056
9, 752,646,732,2053
9, 751,646,730,2051
9, 751,645,728,2049
9, 751,645,727,2047
9, 750,645,726,2046
9, 750,645,725,2045
9, 750,645,724,2043
Light Source Color - OFF	 , 08/05/2024,14:21:48
10, 750,645,723,2042
10, 15,25,31,75
10, 15,25,31,75
10, 15,26,31,75
10, 15,26,31,75
10, 15,26,31,75
10, 15,26,31,75
10, 15,26,31,75
10, 15,26,31,75
10, 15,26,31,75
10, 15,26,31,75
Light Source Color - RED	 , 08/05/2024,14:21:53
11, 15,26,31,75
11, 87,58,674,755
11, 87,58,672,754
11, 87,58,672,753
11, 87,58,671,753
11, 87,58,671,752
11, 87,58,670,752
11, 87,58,670,751
11, 87,58,670,751
11, 87,58,670,751
11, 87,58,669,751
Light Source Color - OFF	 , 08/05/2024,14:21:59
12, 87,58,669,750
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
12, 15,26,31,75
Light Source Color - GREEN	 , 08/05/2024,14:22:04
13, 26,56,36,121
13, 173,458,95,739
13, 173,458,95,738
13, 173,458,95,738
13, 173,458,95,738
13, 173,458,95,738
13, 173,458,95,738
13, 173,458,95,738
13, 173,458,95,738
13, 173,457,95,738
13, 173,457,95,737
Light Source Color - OFF	 , 08/05/2024,14:22:10
14, 150,394,86,640
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
14, 15,26,31,75
Light Source Color - BLUE	 , 08/05/2024,14:22:16
15, 166,75,33,272
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
15, 565,207,39,791
Light Source Color - OFF	 , 08/05/2024,14:22:21
