B_101ms_1x_0  :  Time_101ms. Gain_1x
Light Source Color - OFF
N,P,K,C
0, 13,22,32,77
0, 13,22,27,65
0, 13,22,27,65
0, 13,22,27,65
0, 13,22,27,65
0, 13,22,27,65
0, 13,22,27,65
0, 13,22,27,65
0, 13,22,27,65
0, 13,22,27,65
Light Source Color - WHITE	 , 08/05/2024,15:20:28
1, 335,306,404,1006
1, 776,695,914,2291
1, 775,695,910,2285
1, 774,694,907,2282
1, 774,694,905,2279
1, 774,694,903,2277
1, 773,694,902,2275
1, 773,694,900,2274
1, 773,694,899,2272
1, 773,693,898,2271
1, 772,693,897,2269
Light Source Color - OFF	 , 08/05/2024,15:20:33
2, 532,481,621,1571
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
2, 13,22,27,65
Light Source Color - RED	 , 08/05/2024,15:20:39
3, 13,22,35,73
3, 103,63,841,927
3, 103,63,839,926
3, 103,63,839,925
3, 103,63,838,924
3, 103,63,837,923
3, 103,63,837,923
3, 103,63,837,923
3, 103,63,836,922
3, 103,63,836,922
3, 103,63,836,922
Light Source Color - OFF	 , 08/05/2024,15:20:44
4, 29,30,177,224
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
4, 13,22,27,65
Light Source Color - GREEN	 , 08/05/2024,15:20:50
5, 91,240,60,397
5, 188,508,101,807
5, 187,508,101,806
5, 187,508,101,806
5, 187,508,101,806
5, 187,508,101,806
5, 187,507,101,806
5, 187,507,101,806
5, 187,507,101,806
5, 187,507,101,806
5, 187,507,101,806
Light Source Color - OFF	 , 08/05/2024,15:20:55
6, 150,405,85,649
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
6, 13,22,27,65
Light Source Color - BLUE	 , 08/05/2024,15:21:01
7, 505,184,34,705
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
7, 565,204,35,783
Light Source Color - OFF	 , 08/05/2024,15:21:06
8, 306,119,31,446
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
8, 13,22,27,65
Light Source Color - WHITE	 , 08/05/2024,15:21:12
9, 246,227,299,746
9, 774,694,910,2283
9, 773,693,906,2278
9, 772,693,903,2275
9, 772,693,901,2272
9, 771,693,900,2270
9, 771,692,898,2268
9, 771,692,897,2267
9, 771,692,896,2265
9, 770,692,895,2264
9, 770,692,894,2263
Light Source Color - OFF	 , 08/05/2024,15:21:18
10, 529,479,617,1561
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
10, 13,22,27,65
Light Source Color - RED	 , 08/05/2024,15:21:23
11, 19,25,89,130
11, 103,63,838,924
11, 103,63,837,922
11, 103,63,836,922
11, 103,63,835,921
11, 103,63,835,920
11, 103,63,834,920
11, 103,63,834,920
11, 103,63,834,919
11, 103,63,833,919
11, 103,63,833,919
Light Source Color - OFF	 , 08/05/2024,15:21:29
12, 103,63,833,919
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
12, 13,22,27,65
Light Source Color - GREEN	 , 08/05/2024,15:21:34
13, 139,373,80,601
13, 187,508,101,806
13, 187,507,101,806
13, 187,507,101,806
13, 187,507,101,806
13, 187,507,101,806
13, 187,507,101,806
13, 187,507,101,806
13, 187,507,101,806
13, 187,507,101,805
13, 187,507,101,805
Light Source Color - OFF	 , 08/05/2024,15:21:40
14, 87,230,59,382
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
14, 13,22,27,65
Light Source Color - BLUE	 , 08/05/2024,15:21:45
15, 238,96,30,358
15, 565,204,35,783
15, 565,204,35,782
15, 565,204,35,783
15, 565,204,35,782
15, 565,204,35,782
15, 565,204,35,782
15, 564,204,35,782
15, 564,204,35,782
15, 565,204,35,782
15, 565,204,35,782
Light Source Color - OFF	 , 08/05/2024,15:21:51
