BLACK_614_manual_0  :  Time_614ms. Gain_1X
Light Source Color - OFF
N,P,K
,C
100, 1655,1464,1080,4151
101, 1656,1464,1079,4151
102, 1655,1463,1078,4149
103, 1655,1463,1078,4149
104, 1655,1464,1077,4149
105, 1654,1463,1077,4147
106, 1654,1463,1076,4147
107, 1654,1463,1076,4146
108, 1654,1462,1075,4144
109, 1654,1463,1075,4144
110, 1654,1463,1074,4144
111, 1641,1453,1064,4112
112, 1435,1293,861,3571
113, 1637,1461,1059,4114
114, 1323,1207,751,3282
115, 1358,1234,773,3361
116, 1278,1170,725,3175
117, 1337,1224,789,3346
118, 1364,1244,813,3415
119, 1294,1189,752,3238
120, 1547,1392,984,3891
121, 6171,4785,3781,14218
122, 21209,15939,13001,48093
123, 21337,16028,13049,48350
124, 21367,16045,13043,48388
125, 21373,16048,13036,48390
126, 21385,16055,13033,48406
127, 21412,16074,13037,48455
128, 21411,16073,13029,48446
129, 21423,16079,13024,48460
130, 21426,16080,13016,48456
131, 21384,16056,13000,48377
132, 21413,16072,12999,48418
133, 21138,15877,12875,47838
134, 20754,15671,12831,47233
135, 20781,15686,12829,47274
136, 20787,15689,12822,47276
137, 20789,15690,12819,47276
138, 20799,15694,12812,47282
139, 20800,15696,12807,47282
140, 20801,15696,12803,47278
141, 20806,15699,12795,47279
142, 20795,15692,12787,47256
143, 20799,15695,12785,47260
144, 20798,15694,12778,47254
145, 20783,15686,12770,47224
146, 20790,15689,12766,47230
147, 20791,15689,12760,47225
148, 20779,15683,12752,47201
149, 20788,15689,12750,47214
150, 20783,15686,12743,47198
151, 20716,15645,12726,47077
152, 20729,15653,12724,47097
153, 20727,15651,12718,47089
