D_50ms_1x_0  :  Time_50ms. Gain_1x
Light Source Color - OFF
N,P,K,C
0, 6,11,16,39
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
0, 6,11,14,32
Light Source Color - WHITE	 , 08/05/2024,16:42:55
1, 319,279,367,929
1, 318,279,364,925
1, 318,279,363,923
1, 317,278,362,921
1, 317,278,361,920
1, 317,278,360,920
1, 317,278,360,919
1, 317,278,359,918
1, 317,278,359,918
1, 317,278,358,917
1, 317,278,358,917
1, 316,278,358,916
Light Source Color - OFF	 , 08/05/2024,16:43:01
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
2, 6,11,14,32
Light Source Color - RED	 , 08/05/2024,16:43:06
3, 42,27,337,375
3, 42,27,336,374
3, 42,27,335,373
3, 42,27,335,373
3, 42,27,335,372
3, 42,27,334,372
3, 42,27,334,372
3, 42,27,334,372
3, 42,27,334,372
3, 42,27,334,372
3, 42,27,334,372
3, 42,27,334,372
Light Source Color - OFF	 , 08/05/2024,16:43:12
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
4, 6,11,14,32
Light Source Color - GREEN	 , 08/05/2024,16:43:18
5, 76,202,42,325
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
5, 75,202,42,324
Light Source Color - OFF	 , 08/05/2024,16:43:23
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
6, 6,11,14,32
Light Source Color - BLUE	 , 08/05/2024,16:43:29
7, 234,85,16,299
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
7, 234,85,17,328
Light Source Color - OFF	 , 08/05/2024,16:43:35
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
8, 6,11,14,32
Light Source Color - WHITE	 , 08/05/2024,16:43:40
9, 318,279,366,927
9, 318,279,363,923
9, 317,279,361,921
9, 317,278,360,920
9, 317,278,360,919
9, 317,278,359,918
9, 317,278,358,917
9, 317,278,358,917
9, 316,278,357,916
9, 316,278,357,915
9, 316,278,357,915
9, 316,278,356,915
Light Source Color - OFF	 , 08/05/2024,16:43:46
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
10, 6,11,14,32
Light Source Color - RED	 , 08/05/2024,16:43:52
11, 41,27,330,368
11, 42,27,334,372
11, 42,27,334,372
11, 42,27,334,371
11, 42,27,333,371
11, 42,27,333,371
11, 42,27,333,371
11, 42,27,333,371
11, 42,27,333,371
11, 42,27,333,371
11, 42,27,333,370
11, 42,27,333,370
Light Source Color - OFF	 , 08/05/2024,16:43:57
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
12, 6,11,14,32
Light Source Color - GREEN	 , 08/05/2024,16:44:03
13, 75,202,42,324
13, 75,202,42,324
13, 75,202,42,324
13, 75,202,42,324
13, 75,202,42,324
13, 75,201,42,324
13, 75,201,42,324
13, 75,201,42,324
13, 75,201,42,324
13, 75,201,42,324
13, 75,201,42,324
13, 75,201,42,324
Light Source Color - OFF	 , 08/05/2024,16:44:09
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
14, 6,11,14,32
Light Source Color - BLUE	 , 08/05/2024,16:44:14
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
15, 234,85,17,328
Light Source Color - OFF	 , 08/05/2024,16:44:20
