No.,Order,Color,Intensity
6,6,White,924
7,7,White,929
8,8,White,934
9,9,White,926
10,10,White,934
11,11,White,932
12,12,White,931
13,13,White,930
14,14,White,929
15,15,White,930
16,16,White,930
17,17,White,934
18,18,White,930
19,19,White,932
20,20,White,931
21,21,White,931
22,22,White,931
23,23,White,934
24,24,White,930
35,6,Red,324
36,7,Red,325
37,8,Red,324
38,9,Red,326
39,10,Red,329
40,11,Red,333
41,12,Red,329
42,13,Red,326
43,14,Red,328
44,15,Red,331
45,16,Red,327
46,17,Red,330
47,18,Red,332
48,19,Red,328
49,20,Red,330
50,21,Red,329
51,22,Red,323
52,23,Red,329
53,24,Red,323
65,6,Green,399
66,7,Green,398
67,8,Green,389
68,9,Green,399
69,10,Green,396
70,11,Green,398
71,12,Green,397
72,13,Green,403
73,14,Green,401
74,15,Green,392
75,16,Green,401
76,17,Green,396
77,18,Green,395
78,19,Green,401
79,20,Green,395
80,21,Green,396
81,22,Green,399
82,23,Green,399
83,24,Green,399
95,6,Blue,266
96,7,Blue,277
97,8,Blue,275
98,9,Blue,273
99,10,Blue,272
100,11,Blue,275
101,12,Blue,276
102,13,Blue,271
103,14,Blue,269
104,15,Blue,273
105,16,Blue,271
106,17,Blue,272
107,18,Blue,270
108,19,Blue,270
109,20,Blue,272
110,21,Blue,274
111,22,Blue,276
112,23,Blue,267
113,24,Blue,272
124,6,Black,5
125,7,Black,4
126,8,Black,5
127,9,Black,4
128,10,Black,4
129,11,Black,4
130,12,Black,4
131,13,Black,4
132,14,Black,5
133,15,Black,4
134,16,Black,4
135,17,Black,4
136,18,Black,4
137,19,Black,4
138,20,Black,4
139,21,Black,4
140,22,Black,5
141,23,Black,5
142,24,Black,4
184,6,White,928
185,7,White,931
186,8,White,928
187,9,White,927
188,10,White,934
189,11,White,923
190,12,White,934
191,13,White,931
192,14,White,930
193,15,White,931
194,16,White,922
195,17,White,929
196,18,White,929
197,19,White,932
198,20,White,926
199,21,White,930
200,22,White,923
201,23,White,934
202,24,White,929
213,6,Red,323
214,7,Red,328
215,8,Red,324
216,9,Red,327
217,10,Red,330
218,11,Red,325
219,12,Red,326
220,13,Red,327
221,14,Red,325
222,15,Red,330
223,16,Red,333
224,17,Red,329
225,18,Red,327
226,19,Red,330
227,20,Red,327
228,21,Red,330
229,22,Red,324
230,23,Red,326
231,24,Red,328
243,6,Green,397
244,7,Green,398
245,8,Green,399
246,9,Green,395
247,10,Green,403
248,11,Green,396
249,12,Green,395
250,13,Green,395
251,14,Green,400
252,15,Green,396
253,16,Green,397
254,17,Green,394
255,18,Green,400
256,19,Green,396
257,20,Green,402
258,21,Green,393
259,22,Green,391
260,23,Green,398
261,24,Green,396
273,6,Blue,275
274,7,Blue,276
275,8,Blue,271
276,9,Blue,275
277,10,Blue,274
278,11,Blue,270
279,12,Blue,276
280,13,Blue,267
281,14,Blue,266
282,15,Blue,274
283,16,Blue,277
284,17,Blue,272
285,18,Blue,270
286,19,Blue,274
287,20,Blue,274
288,21,Blue,271
289,22,Blue,273
290,23,Blue,274
291,24,Blue,276
302,6,Black,4
303,7,Black,4
304,8,Black,4
305,9,Black,5
306,10,Black,6
