No.,Order,Color,Intensity
6,6,White,625
7,7,White,626
8,8,White,623
9,9,White,625
10,10,White,629
11,11,White,627
12,12,White,621
13,13,White,628
14,14,White,630
15,15,White,629
16,16,White,626
17,17,White,630
18,18,White,625
19,19,White,626
20,20,White,626
21,21,White,624
22,22,White,619
23,23,White,618
24,24,White,628
35,6,Red,318
36,7,Red,326
37,8,Red,315
38,9,Red,318
39,10,Red,320
40,11,Red,319
41,12,Red,321
42,13,Red,317
43,14,Red,318
44,15,Red,325
45,16,Red,319
46,17,Red,326
47,18,Red,315
48,19,Red,326
49,20,Red,321
50,21,Red,324
51,22,Red,319
52,23,Red,321
53,24,Red,321
65,6,Green,252
66,7,Green,258
67,8,Green,249
68,9,Green,245
69,10,Green,246
70,11,Green,251
71,12,Green,248
72,13,Green,246
73,14,Green,246
74,15,Green,248
75,16,Green,246
76,17,Green,251
77,18,Green,253
78,19,Green,258
79,20,Green,253
80,21,Green,256
81,22,Green,258
82,23,Green,251
83,24,Green,251
94,6,Blue,63
95,7,Blue,62
96,8,Blue,63
97,9,Blue,69
98,10,Blue,63
99,11,Blue,64
100,12,Blue,64
101,13,Blue,68
102,14,Blue,68
103,15,Blue,64
104,16,Blue,69
105,17,Blue,67
106,18,Blue,66
107,19,Blue,67
108,20,Blue,68
109,21,Blue,69
110,22,Blue,65
111,23,Blue,64
112,24,Blue,64
123,6,Black,3
124,7,Black,3
125,8,Black,3
126,9,Black,3
127,10,Black,3
128,11,Black,4
129,12,Black,4
130,13,Black,3
131,14,Black,3
132,15,Black,3
133,16,Black,3
134,17,Black,3
135,18,Black,3
136,19,Black,4
137,20,Black,3
138,21,Black,3
139,22,Black,3
140,23,Black,3
141,24,Black,4
182,6,White,610
183,7,White,617
184,8,White,612
185,9,White,610
186,10,White,611
187,11,White,609
188,12,White,615
189,13,White,614
190,14,White,608
191,15,White,615
192,16,White,609
193,17,White,618
194,18,White,609
195,19,White,611
196,20,White,615
197,21,White,603
198,22,White,610
199,23,White,616
200,24,White,603
212,6,Red,317
213,7,Red,317
214,8,Red,316
215,9,Red,314
216,10,Red,315
217,11,Red,320
218,12,Red,321
219,13,Red,315
220,14,Red,321
221,15,Red,315
222,16,Red,317
223,17,Red,317
224,18,Red,316
225,19,Red,315
226,20,Red,323
227,21,Red,321
228,22,Red,319
229,23,Red,318
230,24,Red,314
241,6,Green,246
242,7,Green,253
243,8,Green,247
244,9,Green,251
245,10,Green,248
246,11,Green,251
247,12,Green,247
248,13,Green,249
249,14,Green,250
250,15,Green,253
251,16,Green,252
252,17,Green,245
253,18,Green,256
254,19,Green,251
255,20,Green,248
256,21,Green,253
257,22,Green,250
258,23,Green,253
259,24,Green,251
270,6,Blue,61
271,7,Blue,59
272,8,Blue,62
273,9,Blue,62
274,10,Blue,62
275,11,Blue,62
276,12,Blue,60
277,13,Blue,65
278,14,Blue,61
279,15,Blue,60
280,16,Blue,66
281,17,Blue,61
282,18,Blue,64
283,19,Blue,65
284,20,Blue,63
285,21,Blue,61
286,22,Blue,64
287,23,Blue,66
288,24,Blue,65
300,6,Black,3
301,7,Black,3
302,8,Black,3
303,9,Black,4
304,10,Black,3
305,11,Black,3
306,12,Black,4
307,13,Black,3
308,14,Black,3
309,15,Black,3
310,16,Black,3
311,17,Black,3
312,18,Black,3
313,19,Black,3
314,20,Black,3
315,21,Black,3
316,22,Black,3
317,23,Black,3
318,24,Black,3
359,6,White,604
360,7,White,607
361,8,White,599
362,9,White,601
363,10,White,609
364,11,White,606
365,12,White,600
366,13,White,606
367,14,White,604
368,15,White,594
369,16,White,601
370,17,White,603
371,18,White,605
372,19,White,605
373,20,White,603
374,21,White,604
375,22,White,597
376,23,White,605
377,24,White,604
388,6,Red,319
389,7,Red,320
390,8,Red,319
391,9,Red,318
392,10,Red,322
393,11,Red,312
394,12,Red,316
395,13,Red,315
396,14,Red,315
397,15,Red,316
398,16,Red,314
399,17,Red,321
400,18,Red,315
401,19,Red,317
402,20,Red,319
403,21,Red,321
404,22,Red,317
405,23,Red,318
406,24,Red,313
417,6,Green,241
418,7,Green,249
419,8,Green,248
420,9,Green,247
421,10,Green,241
422,11,Green,242
423,12,Green,245
424,13,Green,240
425,14,Green,245
426,15,Green,246
427,16,Green,243
428,17,Green,242
429,18,Green,243
430,19,Green,247
431,20,Green,250
432,21,Green,246
433,22,Green,240
434,23,Green,245
435,24,Green,245
447,6,Blue,60
448,7,Blue,65
449,8,Blue,62
450,9,Blue,64
451,10,Blue,61
452,11,Blue,59
453,12,Blue,60
454,13,Blue,63
455,14,Blue,60
456,15,Blue,59
457,16,Blue,59
458,17,Blue,64
459,18,Blue,60
460,19,Blue,60
461,20,Blue,59
462,21,Blue,61
463,22,Blue,60
464,23,Blue,61
465,24,Blue,63
476,6,Black,3
477,7,Black,3
478,8,Black,3
479,9,Black,3
480,10,Black,4
481,11,Black,3
482,12,Black,3
483,13,Black,3
484,14,Black,4
485,15,Black,3
486,16,Black,4
487,17,Black,3
488,18,Black,3
489,19,Black,3
490,20,Black,4
491,21,Black,3
492,22,Black,4
493,23,Black,3
494,24,Black,3
535,6,White,597
536,7,White,603
537,8,White,602
538,9,White,593
539,10,White,598
540,11,White,599
541,12,White,599
542,13,White,603
543,14,White,603
544,15,White,599
545,16,White,598
546,17,White,596
547,18,White,603
548,19,White,596
549,20,White,598
550,21,White,595
551,22,White,602
552,23,White,594
553,24,White,598
564,6,Red,312
565,7,Red,315
566,8,Red,313
567,9,Red,317
568,10,Red,316
569,11,Red,317
570,12,Red,311
571,13,Red,317
572,14,Red,312
573,15,Red,314
574,16,Red,312
575,17,Red,317
576,18,Red,317
577,19,Red,319
578,20,Red,315
579,21,Red,314
580,22,Red,316
581,23,Red,312
582,24,Red,311
594,6,Green,243
595,7,Green,239
596,8,Green,246
597,9,Green,241
598,10,Green,238
599,11,Green,236
600,12,Green,241
601,13,Green,239
602,14,Green,241
603,15,Green,242
604,16,Green,241
605,17,Green,241
606,18,Green,239
607,19,Green,244
608,20,Green,239
609,21,Green,238
610,22,Green,239
611,23,Green,245
612,24,Green,238
623,6,Blue,58
624,7,Blue,60
625,8,Blue,60
626,9,Blue,64
627,10,Blue,61
628,11,Blue,62
629,12,Blue,60
630,13,Blue,62
631,14,Blue,63
632,15,Blue,61
633,16,Blue,60
634,17,Blue,61
635,18,Blue,61
636,19,Blue,65
637,20,Blue,60
638,21,Blue,58
639,22,Blue,64
640,23,Blue,57
641,24,Blue,59
653,6,Black,3
654,7,Black,3
655,8,Black,3
656,9,Black,3
657,10,Black,3
658,11,Black,3
659,12,Black,3
660,13,Black,3
661,14,Black,3
662,15,Black,3
663,16,Black,3
664,17,Black,3
665,18,Black,3
666,19,Black,3
667,20,Black,3
668,21,Black,4
669,22,Black,3
670,23,Black,3
671,24,Black,3
