No.,Order,Color,Intensity
6,6,White,33
7,7,White,34
8,8,White,33
9,9,White,32
10,10,White,32
11,11,White,33
12,12,White,32
13,13,White,33
14,14,White,33
15,15,White,35
16,16,White,34
17,17,White,31
18,18,White,31
19,19,White,32
20,20,White,33
21,21,White,34
22,22,White,32
23,23,White,31
24,24,White,31
35,6,Red,17
36,7,Red,18
37,8,Red,18
38,9,Red,18
39,10,Red,16
40,11,Red,16
41,12,Red,17
42,13,Red,15
43,14,Red,17
44,15,Red,17
45,16,Red,18
46,17,Red,15
47,18,Red,16
48,19,Red,17
49,20,Red,15
50,21,Red,16
51,22,Red,18
52,23,Red,15
53,24,Red,18
64,6,Green,13
65,7,Green,13
66,8,Green,13
67,9,Green,13
68,10,Green,13
69,11,Green,13
70,12,Green,13
71,13,Green,13
72,14,Green,14
73,15,Green,14
74,16,Green,15
75,17,Green,13
76,18,Green,13
77,19,Green,13
78,20,Green,15
79,21,Green,13
80,22,Green,14
81,23,Green,14
82,24,Green,13
94,6,Blue,10
95,7,Blue,11
96,8,Blue,10
97,9,Blue,10
98,10,Blue,11
99,11,Blue,9
100,12,Blue,10
101,13,Blue,10
102,14,Blue,9
103,15,Blue,10
104,16,Blue,10
105,17,Blue,11
106,18,Blue,9
107,19,Blue,9
108,20,Blue,11
109,21,Blue,11
110,22,Blue,10
111,23,Blue,10
112,24,Blue,11
123,6,Black,4
124,7,Black,4
125,8,Black,4
126,9,Black,4
127,10,Black,3
128,11,Black,4
129,12,Black,4
130,13,Black,4
131,14,Black,4
132,15,Black,4
133,16,Black,4
134,17,Black,4
135,18,Black,3
136,19,Black,4
137,20,Black,4
138,21,Black,4
139,22,Black,4
140,23,Black,4
141,24,Black,4
181,6,White,34
182,7,White,30
183,8,White,34
184,9,White,32
185,10,White,29
186,11,White,32
187,12,White,30
188,13,White,32
189,14,White,33
190,15,White,32
191,16,White,31
192,17,White,30
193,18,White,33
194,19,White,31
195,20,White,33
196,21,White,29
197,22,White,35
198,23,White,32
199,24,White,33
211,6,Red,20
212,7,Red,18
213,8,Red,20
214,9,Red,19
215,10,Red,21
216,11,Red,18
217,12,Red,22
218,13,Red,20
219,14,Red,22
220,15,Red,20
221,16,Red,22
222,17,Red,19
223,18,Red,21
224,19,Red,19
225,20,Red,23
226,21,Red,19
227,22,Red,22
228,23,Red,20
229,24,Red,21
240,6,Green,13
241,7,Green,13
242,8,Green,12
243,9,Green,13
244,10,Green,15
245,11,Green,15
246,12,Green,13
247,13,Green,14
248,14,Green,15
249,15,Green,13
250,16,Green,13
251,17,Green,16
252,18,Green,14
253,19,Green,14
254,20,Green,15
255,21,Green,13
256,22,Green,15
257,23,Green,13
258,24,Green,15
269,6,Blue,11
270,7,Blue,10
271,8,Blue,9
272,9,Blue,11
273,10,Blue,9
274,11,Blue,9
