No.,Order,Color,Intensity
6,6,White,593
7,7,White,593
8,8,White,591
9,9,White,589
10,10,White,590
11,11,White,585
12,12,White,588
13,13,White,585
14,14,White,588
15,15,White,589
16,16,White,584
17,17,White,589
18,18,White,590
19,19,White,591
20,20,White,592
21,21,White,593
22,22,White,590
23,23,White,580
24,24,White,588
35,6,Red,285
36,7,Red,289
37,8,Red,293
38,9,Red,291
39,10,Red,289
40,11,Red,292
41,12,Red,291
42,13,Red,280
43,14,Red,293
44,15,Red,290
45,16,Red,286
46,17,Red,290
47,18,Red,288
48,19,Red,289
49,20,Red,287
50,21,Red,290
51,22,Red,287
52,23,Red,293
53,24,Red,294
64,6,Green,232
65,7,Green,236
66,8,Green,231
67,9,Green,230
68,10,Green,230
69,11,Green,234
70,12,Green,232
71,13,Green,231
72,14,Green,233
73,15,Green,232
74,16,Green,232
75,17,Green,230
76,18,Green,234
77,19,Green,235
78,20,Green,233
79,21,Green,231
80,22,Green,230
81,23,Green,230
82,24,Green,232
94,6,Blue,87
95,7,Blue,88
96,8,Blue,87
97,9,Blue,91
98,10,Blue,89
99,11,Blue,89
100,12,Blue,94
101,13,Blue,87
102,14,Blue,89
103,15,Blue,89
104,16,Blue,92
105,17,Blue,94
106,18,Blue,90
107,19,Blue,87
108,20,Blue,92
109,21,Blue,92
110,22,Blue,88
111,23,Blue,92
112,24,Blue,94
123,6,Black,6
124,7,Black,6
125,8,Black,5
126,9,Black,5
127,10,Black,5
128,11,Black,5
129,12,Black,4
130,13,Black,5
131,14,Black,6
132,15,Black,5
133,16,Black,5
134,17,Black,5
135,18,Black,5
136,19,Black,5
137,20,Black,5
138,21,Black,4
139,22,Black,6
140,23,Black,5
141,24,Black,4
181,6,White,591
182,7,White,583
183,8,White,594
184,9,White,584
185,10,White,585
186,11,White,589
187,12,White,589
188,13,White,588
189,14,White,588
190,15,White,590
191,16,White,592
192,17,White,585
193,18,White,591
194,19,White,584
195,20,White,591
196,21,White,588
197,22,White,592
198,23,White,587
199,24,White,592
211,6,Red,289
212,7,Red,288
213,8,Red,293
214,9,Red,291
215,10,Red,291
216,11,Red,292
217,12,Red,296
218,13,Red,292
219,14,Red,294
220,15,Red,286
221,16,Red,292
222,17,Red,287
223,18,Red,296
224,19,Red,290
225,20,Red,290
226,21,Red,288
227,22,Red,287
228,23,Red,288
229,24,Red,286
240,6,Green,232
241,7,Green,229
242,8,Green,235
243,9,Green,231
244,10,Green,233
245,11,Green,229
246,12,Green,235
247,13,Green,233
248,14,Green,229
249,15,Green,233
250,16,Green,229
251,17,Green,229
252,18,Green,233
253,19,Green,232
254,20,Green,230
255,21,Green,230
256,22,Green,229
257,23,Green,231
258,24,Green,228
269,6,Blue,90
270,7,Blue,93
271,8,Blue,89
272,9,Blue,90
273,10,Blue,90
274,11,Blue,88
275,12,Blue,89
276,13,Blue,94
277,14,Blue,90
278,15,Blue,87
279,16,Blue,88
280,17,Blue,95
281,18,Blue,92
282,19,Blue,91
283,20,Blue,92
284,21,Blue,94
285,22,Blue,87
286,23,Blue,88
287,24,Blue,91
298,6,Black,5
299,7,Black,5
300,8,Black,5
301,9,Black,5
302,10,Black,4
303,11,Black,5
304,12,Black,5
305,13,Black,5
306,14,Black,5
307,15,Black,5
308,16,Black,5
309,17,Black,5
310,18,Black,5
311,19,Black,5
312,20,Black,5
313,21,Black,6
314,22,Black,4
315,23,Black,5
316,24,Black,5
357,6,White,595
358,7,White,588
359,8,White,587
360,9,White,584
361,10,White,592
362,11,White,590
363,12,White,594
364,13,White,593
365,14,White,595
366,15,White,583
367,16,White,596
368,17,White,582
369,18,White,590
370,19,White,591
371,20,White,593
372,21,White,589
373,22,White,591
374,23,White,588
375,24,White,588
386,6,Red,295
387,7,Red,289
388,8,Red,294
389,9,Red,291
390,10,Red,291
391,11,Red,288
392,12,Red,287
393,13,Red,297
394,14,Red,287
395,15,Red,288
396,16,Red,288
397,17,Red,295
398,18,Red,295
399,19,Red,289
400,20,Red,295
401,21,Red,290
402,22,Red,290
403,23,Red,293
404,24,Red,287
415,6,Green,228
416,7,Green,233
417,8,Green,231
418,9,Green,229
419,10,Green,232
420,11,Green,226
421,12,Green,229
422,13,Green,230
423,14,Green,234
424,15,Green,235
425,16,Green,225
426,17,Green,232
427,18,Green,230
428,19,Green,236
429,20,Green,235
430,21,Green,232
431,22,Green,229
432,23,Green,231
433,24,Green,232
445,6,Blue,90
446,7,Blue,87
447,8,Blue,89
448,9,Blue,88
449,10,Blue,94
450,11,Blue,93
451,12,Blue,91
452,13,Blue,93
453,14,Blue,91
454,15,Blue,92
455,16,Blue,93
456,17,Blue,88
457,18,Blue,88
458,19,Blue,90
459,20,Blue,91
460,21,Blue,89
461,22,Blue,93
462,23,Blue,92
463,24,Blue,87
474,6,Black,6
475,7,Black,5
476,8,Black,5
477,9,Black,6
478,10,Black,5
479,11,Black,6
480,12,Black,5
481,13,Black,5
482,14,Black,4
483,15,Black,5
484,16,Black,5
485,17,Black,4
486,18,Black,5
487,19,Black,5
488,20,Black,4
489,21,Black,5
490,22,Black,5
491,23,Black,4
492,24,Black,5
532,6,White,588
533,7,White,586
534,8,White,589
535,9,White,595
536,10,White,587
537,11,White,590
538,12,White,584
539,13,White,587
540,14,White,593
541,15,White,593
542,16,White,586
