No.,Order,Color,Intensity
6,6,White,268
7,7,White,266
8,8,White,264
9,9,White,272
10,10,White,275
11,11,White,274
12,12,White,271
13,13,White,271
14,14,White,267
15,15,White,270
16,16,White,272
17,17,White,267
18,18,White,272
19,19,White,267
20,20,White,268
21,21,White,266
22,22,White,263
23,23,White,275
24,24,White,273
35,6,Red,200
36,7,Red,196
37,8,Red,201
38,9,Red,203
39,10,Red,202
40,11,Red,202
41,12,Red,199
42,13,Red,194
43,14,Red,200
44,15,Red,197
45,16,Red,196
46,17,Red,196
47,18,Red,201
48,19,Red,204
49,20,Red,200
50,21,Red,199
51,22,Red,203
52,23,Red,198
53,24,Red,203
64,6,Green,60
65,7,Green,62
66,8,Green,66
67,9,Green,61
68,10,Green,63
69,11,Green,59
70,12,Green,62
71,13,Green,60
72,14,Green,61
73,15,Green,59
74,16,Green,60
75,17,Green,60
76,18,Green,61
77,19,Green,61
78,20,Green,59
79,21,Green,63
80,22,Green,62
81,23,Green,60
82,24,Green,58
93,6,Blue,15
94,7,Blue,18
95,8,Blue,16
96,9,Blue,17
97,10,Blue,15
98,11,Blue,17
99,12,Blue,15
100,13,Blue,15
101,14,Blue,18
102,15,Blue,16
103,16,Blue,18
104,17,Blue,16
105,18,Blue,17
106,19,Blue,16
107,20,Blue,17
108,21,Blue,15
109,22,Blue,16
110,23,Blue,18
111,24,Blue,15
122,6,Black,4
123,7,Black,4
124,8,Black,4
125,9,Black,5
126,10,Black,4
127,11,Black,4
128,12,Black,3
129,13,Black,3
130,14,Black,4
131,15,Black,5
132,16,Black,4
133,17,Black,5
134,18,Black,4
135,19,Black,4
136,20,Black,5
137,21,Black,4
138,22,Black,4
139,23,Black,5
140,24,Black,4
180,6,White,258
181,7,White,258
182,8,White,260
183,9,White,265
184,10,White,260
185,11,White,260
186,12,White,258
187,13,White,258
188,14,White,256
189,15,White,253
190,16,White,257
191,17,White,259
192,18,White,255
193,19,White,255
194,20,White,258
195,21,White,251
196,22,White,260
197,23,White,257
198,24,White,260
209,6,Red,201
210,7,Red,199
211,8,Red,195
212,9,Red,199
213,10,Red,196
214,11,Red,190
215,12,Red,187
216,13,Red,194
217,14,Red,197
218,15,Red,189
219,16,Red,195
220,17,Red,187
221,18,Red,189
222,19,Red,192
223,20,Red,192
224,21,Red,192
225,22,Red,194
226,23,Red,197
227,24,Red,193
238,6,Green,67
239,7,Green,68
240,8,Green,68
241,9,Green,69
242,10,Green,67
243,11,Green,71
244,12,Green,69
245,13,Green,68
246,14,Green,70
247,15,Green,71
248,16,Green,69
249,17,Green,70
250,18,Green,73
251,19,Green,68
252,20,Green,73
253,21,Green,72
254,22,Green,74
255,23,Green,69
256,24,Green,74
267,6,Blue,19
268,7,Blue,20
269,8,Blue,22
270,9,Blue,20
271,10,Blue,19
272,11,Blue,22
273,12,Blue,21
274,13,Blue,19
275,14,Blue,21
276,15,Blue,22
277,16,Blue,21
