No.,Order,Color,Intensity
6,6,White,34
7,7,White,33
8,8,White,33
9,9,White,34
10,10,White,37
11,11,White,34
12,12,White,37
13,13,White,34
14,14,White,34
15,15,White,33
16,16,White,34
17,17,White,36
18,18,White,33
19,19,White,33
20,20,White,36
21,21,White,35
22,22,White,34
23,23,White,38
24,24,White,37
35,6,Red,18
36,7,Red,18
37,8,Red,17
38,9,Red,16
39,10,Red,17
40,11,Red,16
41,12,Red,15
42,13,Red,15
43,14,Red,15
44,15,Red,16
45,16,Red,18
46,17,Red,17
47,18,Red,17
48,19,Red,15
49,20,Red,16
50,21,Red,18
51,22,Red,18
52,23,Red,17
53,24,Red,17
64,6,Green,16
65,7,Green,18
66,8,Green,15
67,9,Green,14
68,10,Green,15
69,11,Green,17
70,12,Green,16
71,13,Green,16
72,14,Green,17
73,15,Green,16
74,16,Green,16
75,17,Green,17
76,18,Green,17
77,19,Green,15
78,20,Green,15
79,21,Green,18
80,22,Green,15
81,23,Green,17
82,24,Green,17
93,6,Blue,11
94,7,Blue,10
95,8,Blue,10
96,9,Blue,11
97,10,Blue,10
98,11,Blue,10
99,12,Blue,12
100,13,Blue,9
101,14,Blue,10
102,15,Blue,10
103,16,Blue,12
104,17,Blue,10
105,18,Blue,10
106,19,Blue,10
107,20,Blue,11
108,21,Blue,12
109,22,Blue,10
110,23,Blue,10
111,24,Blue,12
122,6,Black,4
123,7,Black,5
124,8,Black,5
125,9,Black,5
126,10,Black,4
127,11,Black,4
128,12,Black,4
129,13,Black,4
130,14,Black,5
131,15,Black,4
132,16,Black,4
133,17,Black,4
134,18,Black,4
135,19,Black,4
136,20,Black,4
137,21,Black,4
138,22,Black,3
139,23,Black,5
140,24,Black,5
180,6,White,33
181,7,White,35
182,8,White,36
183,9,White,35
184,10,White,37
185,11,White,37
186,12,White,34
187,13,White,34
188,14,White,35
189,15,White,37
190,16,White,33
191,17,White,34
192,18,White,36
193,19,White,34
194,20,White,32
195,21,White,35
196,22,White,33
197,23,White,33
198,24,White,34
209,6,Red,18
210,7,Red,16
211,8,Red,15
212,9,Red,15
213,10,Red,16
214,11,Red,17
215,12,Red,15
216,13,Red,16
217,14,Red,18
218,15,Red,17
219,16,Red,17
220,17,Red,15
221,18,Red,18
222,19,Red,17
223,20,Red,16
224,21,Red,15
225,22,Red,16
226,23,Red,16
227,24,Red,18
238,6,Green,15
239,7,Green,17
240,8,Green,16
241,9,Green,15
242,10,Green,15
243,11,Green,17
244,12,Green,15
245,13,Green,16
246,14,Green,16
247,15,Green,15
248,16,Green,16
249,17,Green,15
250,18,Green,16
251,19,Green,15
252,20,Green,18
253,21,Green,15
254,22,Green,15
255,23,Green,15
256,24,Green,15
267,6,Blue,11
268,7,Blue,12
269,8,Blue,9
270,9,Blue,12
271,10,Blue,10
272,11,Blue,10
273,12,Blue,12
274,13,Blue,10
275,14,Blue,11
276,15,Blue,12
277,16,Blue,11
278,17,Blue,10
279,18,Blue,9
280,19,Blue,10
281,20,Blue,9
282,21,Blue,11
283,22,Blue,10
284,23,Blue,11
285,24,Blue,10
296,6,Black,4
297,7,Black,4
298,8,Black,5
299,9,Black,4
300,10,Black,4
301,11,Black,4
302,12,Black,3
303,13,Black,3
304,14,Black,4
305,15,Black,4
306,16,Black,4
307,17,Black,5
308,18,Black,4
309,19,Black,4
310,20,Black,5
311,21,Black,4
312,22,Black,5
313,23,Black,4
314,24,Black,4
354,6,White,35
355,7,White,35
356,8,White,36
357,9,White,33
358,10,White,32
359,11,White,37
360,12,White,32
361,13,White,32
362,14,White,35
363,15,White,34
364,16,White,34
365,17,White,33
366,18,White,33
