No.,Order,Color,Intensity
6,6,White,927
7,7,White,919
8,8,White,929
9,9,White,927
10,10,White,920
11,11,White,920
12,12,White,922
13,13,White,923
14,14,White,924
15,15,White,921
16,16,White,910
17,17,White,913
18,18,White,921
19,19,White,908
20,20,White,919
21,21,White,908
22,22,White,925
23,23,White,923
24,24,White,921
35,6,Red,321
36,7,Red,322
37,8,Red,323
38,9,Red,318
39,10,Red,322
40,11,Red,320
41,12,Red,316
42,13,Red,323
43,14,Red,316
44,15,Red,315
45,16,Red,318
46,17,Red,317
47,18,Red,319
48,19,Red,322
49,20,Red,320
50,21,Red,325
51,22,Red,318
52,23,Red,324
53,24,Red,324
65,6,Green,402
66,7,Green,403
67,8,Green,408
68,9,Green,397
69,10,Green,404
70,11,Green,396
71,12,Green,397
72,13,Green,400
73,14,Green,400
74,15,Green,391
75,16,Green,391
76,17,Green,400
77,18,Green,405
78,19,Green,401
79,20,Green,400
80,21,Green,402
81,22,Green,401
82,23,Green,400
83,24,Green,401
95,6,Blue,263
96,7,Blue,261
97,8,Blue,262
98,9,Blue,260
99,10,Blue,264
100,11,Blue,263
101,12,Blue,259
102,13,Blue,259
103,14,Blue,260
104,15,Blue,263
105,16,Blue,261
106,17,Blue,261
107,18,Blue,258
108,19,Blue,256
109,20,Blue,258
110,21,Blue,262
111,22,Blue,265
112,23,Blue,264
113,24,Blue,259
124,6,Black,4
125,7,Black,4
126,8,Black,4
127,9,Black,4
128,10,Black,4
129,11,Black,5
130,12,Black,5
131,13,Black,4
132,14,Black,4
133,15,Black,5
134,16,Black,4
135,17,Black,4
136,18,Black,5
137,19,Black,4
138,20,Black,5
139,21,Black,5
140,22,Black,4
141,23,Black,4
142,24,Black,4
184,6,White,921
185,7,White,919
186,8,White,914
187,9,White,913
188,10,White,918
189,11,White,913
190,12,White,910
191,13,White,910
192,14,White,910
193,15,White,908
194,16,White,909
195,17,White,910
196,18,White,913
197,19,White,910
198,20,White,914
199,21,White,912
200,22,White,914
201,23,White,915
202,24,White,915
213,6,Red,321
214,7,Red,319
215,8,Red,318
216,9,Red,314
217,10,Red,322
218,11,Red,324
219,12,Red,318
220,13,Red,319
221,14,Red,320
222,15,Red,324
223,16,Red,323
224,17,Red,319
225,18,Red,318
226,19,Red,323
227,20,Red,322
228,21,Red,318
229,22,Red,323
230,23,Red,320
231,24,Red,326
243,6,Green,404
244,7,Green,401
245,8,Green,398
246,9,Green,397
247,10,Green,392
248,11,Green,401
249,12,Green,402
250,13,Green,397
251,14,Green,401
252,15,Green,398
253,16,Green,402
254,17,Green,399
255,18,Green,399
256,19,Green,398
257,20,Green,398
258,21,Green,400
259,22,Green,400
260,23,Green,397
261,24,Green,398
273,6,Blue,259
274,7,Blue,258
275,8,Blue,260
276,9,Blue,262
277,10,Blue,256
278,11,Blue,257
279,12,Blue,257
280,13,Blue,253
281,14,Blue,262
282,15,Blue,255
283,16,Blue,250
284,17,Blue,255
285,18,Blue,255
286,19,Blue,261
287,20,Blue,254
288,21,Blue,257
289,22,Blue,256
290,23,Blue,257
291,24,Blue,254
302,6,Black,5
303,7,Black,4
304,8,Black,4
305,9,Black,4
306,10,Black,4
307,11,Black,5
308,12,Black,3
309,13,Black,4
310,14,Black,4
311,15,Black,4
312,16,Black,5
313,17,Black,5
314,18,Black,5
315,19,Black,5
316,20,Black,4
317,21,Black,5
318,22,Black,4
319,23,Black,5
320,24,Black,5
362,6,White,913
363,7,White,911
364,8,White,915
365,9,White,908
366,10,White,912
367,11,White,916
368,12,White,918
369,13,White,912
370,14,White,908
371,15,White,905
372,16,White,917
373,17,White,911
374,18,White,914
375,19,White,914
376,20,White,912
377,21,White,910
378,22,White,916
379,23,White,919
380,24,White,916
391,6,Red,321
392,7,Red,315
393,8,Red,318
394,9,Red,320
395,10,Red,320
396,11,Red,317
397,12,Red,323
398,13,Red,323
399,14,Red,322
400,15,Red,317
401,16,Red,319
402,17,Red,319
403,18,Red,317
404,19,Red,320
405,20,Red,325
406,21,Red,322
407,22,Red,315
408,23,Red,319
409,24,Red,322
421,6,Green,395
422,7,Green,389
423,8,Green,398
424,9,Green,401
425,10,Green,398
426,11,Green,396
427,12,Green,394
428,13,Green,393
429,14,Green,404
430,15,Green,396
431,16,Green,398
432,17,Green,396
433,18,Green,398
434,19,Green,397
435,20,Green,398
436,21,Green,401
437,22,Green,392
438,23,Green,403
439,24,Green,400
451,6,Blue,259
452,7,Blue,253
453,8,Blue,262
454,9,Blue,258
455,10,Blue,257
456,11,Blue,253
457,12,Blue,253
458,13,Blue,254
459,14,Blue,257
460,15,Blue,260
461,16,Blue,261
462,17,Blue,252
463,18,Blue,257
464,19,Blue,251
465,20,Blue,259
466,21,Blue,254
467,22,Blue,254
468,23,Blue,258
469,24,Blue,259
480,6,Black,4
481,7,Black,4
482,8,Black,4
483,9,Black,4
484,10,Black,5
485,11,Black,6
486,12,Black,4
487,13,Black,5
488,14,Black,5
