No.,Order,Color,Intensity
6,6,White,777
7,7,White,774
8,8,White,776
9,9,White,776
10,10,White,771
11,11,White,776
12,12,White,772
13,13,White,773
14,14,White,778
15,15,White,772
16,16,White,774
17,17,White,776
18,18,White,773
19,19,White,775
20,20,White,777
21,21,White,771
22,22,White,778
23,23,White,766
24,24,White,770
35,6,Red,281
36,7,Red,281
37,8,Red,284
38,9,Red,279
39,10,Red,281
40,11,Red,280
41,12,Red,282
42,13,Red,281
43,14,Red,288
44,15,Red,281
45,16,Red,286
46,17,Red,284
47,18,Red,280
48,19,Red,278
49,20,Red,281
50,21,Red,284
51,22,Red,281
52,23,Red,286
53,24,Red,282
65,6,Green,333
66,7,Green,330
67,8,Green,330
68,9,Green,324
69,10,Green,325
70,11,Green,330
71,12,Green,330
72,13,Green,332
73,14,Green,335
74,15,Green,329
75,16,Green,334
76,17,Green,328
77,18,Green,331
78,19,Green,328
79,20,Green,328
80,21,Green,330
81,22,Green,330
82,23,Green,328
83,24,Green,334
94,6,Blue,206
95,7,Blue,200
96,8,Blue,209
97,9,Blue,201
98,10,Blue,202
99,11,Blue,206
100,12,Blue,208
101,13,Blue,202
102,14,Blue,209
103,15,Blue,203
104,16,Blue,200
105,17,Blue,200
106,18,Blue,205
107,19,Blue,201
108,20,Blue,207
109,21,Blue,206
110,22,Blue,206
111,23,Blue,202
112,24,Blue,206
124,6,Black,5
125,7,Black,5
126,8,Black,5
127,9,Black,4
128,10,Black,5
129,11,Black,4
130,12,Black,6
131,13,Black,5
132,14,Black,4
133,15,Black,4
134,16,Black,4
135,17,Black,4
136,18,Black,5
137,19,Black,5
138,20,Black,5
139,21,Black,4
140,22,Black,5
141,23,Black,5
142,24,Black,5
183,6,White,782
184,7,White,776
185,8,White,773
186,9,White,777
187,10,White,774
188,11,White,775
189,12,White,783
190,13,White,781
191,14,White,779
192,15,White,781
193,16,White,779
194,17,White,772
195,18,White,777
196,19,White,776
197,20,White,780
198,21,White,772
199,22,White,781
200,23,White,778
201,24,White,771
212,6,Red,289
213,7,Red,280
214,8,Red,285
215,9,Red,283
216,10,Red,284
217,11,Red,282
218,12,Red,285
219,13,Red,284
220,14,Red,278
221,15,Red,285
222,16,Red,281
223,17,Red,283
224,18,Red,281
225,19,Red,280
226,20,Red,284
227,21,Red,282
228,22,Red,284
229,23,Red,280
230,24,Red,279
242,6,Green,334
243,7,Green,331
244,8,Green,334
245,9,Green,333
246,10,Green,332
247,11,Green,331
248,12,Green,335
249,13,Green,330
250,14,Green,332
251,15,Green,330
252,16,Green,335
253,17,Green,332
254,18,Green,328
255,19,Green,334
256,20,Green,327
257,21,Green,329
258,22,Green,329
259,23,Green,329
260,24,Green,330
271,6,Blue,207
272,7,Blue,200
273,8,Blue,202
274,9,Blue,204
275,10,Blue,203
276,11,Blue,202
277,12,Blue,205
278,13,Blue,202
279,14,Blue,206
280,15,Blue,198
281,16,Blue,207
282,17,Blue,205
283,18,Blue,205
284,19,Blue,202
285,20,Blue,205
286,21,Blue,204
287,22,Blue,199
288,23,Blue,201
289,24,Blue,203
301,6,Black,5
302,7,Black,4
303,8,Black,4
304,9,Black,4
305,10,Black,4
306,11,Black,4
307,12,Black,4
308,13,Black,4
309,14,Black,4
310,15,Black,4
311,16,Black,4
312,17,Black,4
313,18,Black,4
314,19,Black,4
315,20,Black,4
316,21,Black,4
317,22,Black,4
318,23,Black,4
319,24,Black,4
360,6,White,779
361,7,White,781
362,8,White,780
363,9,White,771
364,10,White,781
365,11,White,781
366,12,White,782
367,13,White,769
368,14,White,782
369,15,White,776
370,16,White,778
371,17,White,775
372,18,White,777
373,19,White,777
374,20,White,778
375,21,White,784
376,22,White,778
377,23,White,783
378,24,White,779
389,6,Red,284
390,7,Red,284
391,8,Red,283
392,9,Red,288
393,10,Red,283
394,11,Red,283
395,12,Red,282
396,13,Red,288
397,14,Red,280
398,15,Red,278
399,16,Red,282
400,17,Red,282
401,18,Red,283
402,19,Red,287
403,20,Red,286
404,21,Red,285
405,22,Red,284
406,23,Red,282
407,24,Red,280
419,6,Green,333
420,7,Green,327
421,8,Green,329
422,9,Green,330
423,10,Green,332
424,11,Green,329
425,12,Green,331
426,13,Green,329
427,14,Green,331
428,15,Green,336
429,16,Green,335
430,17,Green,324
431,18,Green,336
432,19,Green,330
433,20,Green,329
434,21,Green,335
435,22,Green,333
436,23,Green,336
437,24,Green,337
449,6,Blue,203
450,7,Blue,206
451,8,Blue,203
452,9,Blue,204
453,10,Blue,199
454,11,Blue,201
455,12,Blue,203
456,13,Blue,202
457,14,Blue,201
458,15,Blue,208
459,16,Blue,207
460,17,Blue,203
461,18,Blue,207
462,19,Blue,205
463,20,Blue,206
464,21,Blue,205
465,22,Blue,206
466,23,Blue,208
467,24,Blue,199
478,6,Black,4
