Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Mean,Std Deviation
Black,4.666666666666667,4.5,4.666666666666667,4.833333333333333,5.0,4.333333333333333,4.666666666666667,4.5,5.166666666666667,3.8333333333333335,5.166666666666667,4.5,4.5,4.5,,4.630952380952381,0.34701764425061365
Blue,153.0,154.16666666666666,154.66666666666666,152.33333333333334,153.66666666666666,153.66666666666666,152.5,153.83333333333334,153.16666666666666,153.16666666666666,154.66666666666666,155.33333333333334,152.5,153.66666666666666,152.33333333333334,153.51111111111112,0.9225281573253995
Green,92.16666666666669,91.66666666666669,92.33333333333331,92.5,91.83333333333331,92.5,90.33333333333331,90.5,90.0,93.66666666666669,92.0,91.0,90.66666666666669,90.16666666666669,,91.52380952380953,1.0936044513308723
Red,156.0,155.85714285714286,156.0,156.66666666666666,156.16666666666666,154.83333333333334,155.5,156.0,156.33333333333334,155.66666666666666,155.16666666666666,157.0,156.83333333333334,156.16666666666666,155.66666666666666,155.9904761904762,0.5887262856844281
White,387.8571428571428,388.2857142857143,387.8571428571428,388.2857142857143,386.1428571428572,386.0,387.1428571428572,389.1428571428572,388.2857142857143,386.8571428571428,387.2857142857143,387.57142857142856,388.4285714285714,387.0,,387.5816326530612,0.8990912658253679
