Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Mean,Std Deviation
Black,4.0,5.0,3.6666666666666665,3.6666666666666665,4.666666666666667,4.333333333333333,4.0,5.0,4.0,4.666666666666667,4.0,4.333333333333333,3.333333333333333,4.333333333333333,4.333333333333333,4.0,4.333333333333333,4.333333333333333,4.0,5.0,4.333333333333333,4.0,5.0,4.333333333333333,4.333333333333333,4.333333333333333,4.333333333333333,3.6666666666666665,4.0,4.25287356321839,0.4240317861493696
Blue,133.66666666666666,133.0,135.66666666666666,134.0,134.66666666666666,135.33333333333334,134.66666666666666,137.33333333333334,132.66666666666666,134.66666666666666,132.0,134.66666666666666,134.66666666666666,133.66666666666666,134.0,135.66666666666666,134.66666666666666,133.33333333333334,132.33333333333334,135.66666666666666,135.0,135.0,135.0,134.33333333333334,133.66666666666666,132.0,133.33333333333334,135.0,135.0,134.29885057471265,1.212844052270787
Green,74.66666666666667,73.0,72.66666666666667,74.33333333333333,74.0,75.0,74.0,72.66666666666667,73.0,75.66666666666667,73.33333333333333,74.0,73.66666666666667,75.66666666666667,74.66666666666667,74.33333333333333,75.66666666666667,74.0,74.66666666666667,74.66666666666667,75.33333333333333,74.66666666666667,74.0,73.66666666666667,72.66666666666667,74.0,73.66666666666667,73.66666666666667,73.33333333333333,74.09195402298853,0.8859420227373173
Red,124.66666666666669,123.0,122.33333333333331,123.66666666666669,125.0,127.33333333333331,124.66666666666669,122.0,123.33333333333331,124.0,123.33333333333331,125.33333333333331,127.33333333333331,126.0,123.66666666666669,124.66666666666669,126.33333333333331,122.33333333333331,122.33333333333331,121.66666666666669,123.66666666666669,125.0,123.66666666666669,123.0,123.33333333333331,126.0,126.0,124.33333333333331,123.0,124.17241379310344,1.5420577101361195
White,321.5,324.0,321.0,319.0,319.0,324.25,320.5,321.25,323.0,320.75,324.75,321.0,321.5,319.0,321.75,322.75,322.0,321.0,317.3333333333333,320.3333333333333,318.6666666666667,319.6666666666667,318.6666666666667,320.6666666666667,320.3333333333333,319.0,320.3333333333333,320.6666666666667,321.6666666666667,320.8735632183908,1.7604028514046766
