Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Mean,Std Deviation
Black,4.833333333333333,4.5,4.833333333333333,5.166666666666667,4.833333333333333,4.833333333333333,5.166666666666667,4.833333333333333,5.0,4.666666666666667,4.666666666666667,5.0,5.0,4.833333333333333,,4.869047619047619,0.18695229324926713
Blue,148.0,148.16666666666666,147.33333333333334,148.33333333333334,146.66666666666666,149.16666666666666,147.83333333333334,150.0,146.16666666666666,148.16666666666666,146.83333333333334,147.16666666666666,146.66666666666666,148.16666666666666,148.5,147.81111111111113,1.02521129581087
Green,84.83333333333333,86.66666666666667,84.83333333333333,86.5,87.0,85.5,86.0,86.83333333333333,87.5,86.83333333333333,87.33333333333333,86.5,85.16666666666667,87.16666666666667,,86.33333333333336,0.9128709291752772
Red,149.42857142857142,146.57142857142858,146.14285714285714,147.33333333333334,148.16666666666666,147.33333333333334,147.16666666666666,148.5,145.16666666666666,146.5,149.0,147.0,147.83333333333334,147.0,147.33333333333334,147.36507936507937,1.1050164887680156
White,368.8571428571428,368.7142857142857,367.4285714285714,368.4285714285714,368.7142857142857,367.7142857142857,368.7142857142857,368.4285714285714,368.7142857142857,369.2857142857143,368.2857142857143,369.57142857142856,369.0,368.2857142857143,,368.5816326530612,0.5616310786367645
