Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Mean,Std Deviation
Black,6.333333333333333,7.333333333333333,7.0,5.666666666666667,7.333333333333333,6.333333333333333,6.666666666666667,7.333333333333333,7.0,6.0,6.333333333333333,6.666666666666667,6.0,6.0,6.333333333333333,6.333333333333333,7.0,6.666666666666667,6.333333333333333,6.666666666666667,7.0,6.666666666666667,6.0,6.666666666666667,7.0,7.0,6.666666666666667,6.0,7.333333333333333,,6.60919540229885,0.47198471119004876
Blue,291.0,289.0,287.6666666666667,288.6666666666667,292.6666666666667,287.6666666666667,289.0,290.3333333333333,290.6666666666667,291.3333333333333,291.3333333333333,290.6666666666667,290.0,289.6666666666667,290.6666666666667,287.0,289.6666666666667,291.0,288.0,289.3333333333333,289.3333333333333,289.3333333333333,292.0,290.3333333333333,291.6666666666667,288.3333333333333,290.0,288.0,289.3333333333333,,289.7816091954023,1.4149874139015253
Green,216.66666666666663,217.66666666666663,217.66666666666663,216.66666666666663,217.33333333333331,216.0,217.0,218.0,218.33333333333331,216.0,215.33333333333331,219.66666666666663,215.66666666666663,215.0,218.0,215.33333333333331,219.0,217.33333333333331,220.0,216.33333333333331,218.66666666666663,214.0,219.66666666666663,219.0,217.0,217.0,217.66666666666663,215.0,217.66666666666663,218.0,217.22222222222223,1.5119785655328903
Red,353.3333333333333,349.3333333333333,355.3333333333333,350.0,349.6666666666667,348.6666666666667,349.3333333333333,352.6666666666667,352.0,351.3333333333333,351.0,352.0,352.3333333333333,351.0,349.6666666666667,350.6666666666667,353.3333333333333,353.6666666666667,350.6666666666667,349.3333333333333,350.6666666666667,348.6666666666667,351.6666666666667,353.0,352.0,351.0,350.6666666666667,351.6666666666667,351.3333333333333,,351.24137931034477,1.603311433679109
White,810.5,807.5,812.75,811.25,807.0,809.75,812.0,810.25,806.5,811.75,810.25,807.25,810.75,808.75,809.0,811.3333333333334,808.3333333333334,810.3333333333334,807.6666666666666,809.3333333333334,809.6666666666666,811.0,807.6666666666666,811.0,807.0,810.0,811.3333333333334,813.0,812.6666666666666,,809.8477011494253,1.881677127527607
