Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Mean,Std Deviation
Black,5.333333333333333,6.333333333333333,5.333333333333333,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,6.0,6.0,5.666666666666667,6.0,5.333333333333333,5.333333333333333,6.0,5.333333333333333,6.0,5.333333333333333,6.0,6.0,5.666666666666667,6.0,5.333333333333333,6.0,5.666666666666667,5.666666666666667,5.666666666666667,5.0,5.688888888888887,0.3023957131065788
Blue,286.3333333333333,291.0,286.0,288.3333333333333,287.6666666666667,284.3333333333333,284.3333333333333,288.3333333333333,283.3333333333333,285.3333333333333,288.3333333333333,289.3333333333333,285.6666666666667,285.0,286.3333333333333,289.3333333333333,285.6666666666667,288.0,289.6666666666667,284.6666666666667,290.0,286.0,286.0,287.3333333333333,283.3333333333333,285.6666666666667,285.0,286.0,288.0,,286.7011494252873,2.0341232415454322
Green,215.0,216.33333333333331,218.33333333333331,216.0,215.0,216.0,216.0,214.0,218.33333333333331,217.0,213.33333333333331,215.33333333333331,216.66666666666663,216.0,217.66666666666663,217.0,214.0,212.33333333333331,218.0,217.66666666666663,214.66666666666663,215.66666666666663,214.0,218.66666666666663,215.33333333333331,217.66666666666663,216.33333333333331,214.66666666666663,214.33333333333331,,215.90804597701148,1.632741758087989
Red,351.3333333333333,353.0,349.0,350.3333333333333,351.3333333333333,352.0,349.0,352.3333333333333,350.6666666666667,351.3333333333333,350.6666666666667,350.6666666666667,351.6666666666667,351.3333333333333,352.3333333333333,349.3333333333333,352.6666666666667,352.6666666666667,352.3333333333333,352.0,349.3333333333333,349.3333333333333,350.3333333333333,352.3333333333333,349.3333333333333,352.6666666666667,352.0,348.6666666666667,353.6666666666667,353.0,351.2222222222221,1.4232156492125443
White,810.0,806.25,811.5,811.0,809.25,806.25,808.75,811.25,808.75,808.75,811.0,805.75,810.0,809.5,808.0,807.3333333333334,808.6666666666666,809.6666666666666,808.6666666666666,810.3333333333334,807.3333333333334,810.3333333333334,809.3333333333334,809.3333333333334,808.3333333333334,810.0,804.3333333333334,809.6666666666666,812.0,,809.0114942528735,1.8043878586957494
