No.,Order,Color,Intensity
1,1,White,182
2,2,White,178
3,3,White,186
4,4,White,182
5,5,White,179
6,6,White,183
7,7,White,182
8,8,White,182
9,9,White,178
10,1,Red,79
11,2,Red,78
12,3,Red,78
13,4,Red,79
14,5,Red,80
15,6,Red,79
16,7,Red,80
17,8,Red,80
18,9,Red,78
19,10,Red,80
20,1,Green,75
21,2,Green,71
22,3,Green,71
23,4,Green,77
24,5,Green,75
25,6,Green,73
26,7,Green,73
27,8,Green,77
28,9,Green,75
29,10,Green,71
30,1,Blue,41
31,2,Blue,40
32,3,Blue,38
33,4,Blue,37
34,5,Blue,38
35,6,Blue,39
36,7,Blue,40
37,8,Blue,38
38,9,Blue,37
39,10,Blue,38
40,1,Black,5
41,2,Black,4
42,3,Black,5
43,4,Black,5
44,5,Black,4
45,6,Black,5
46,7,Black,4
47,8,Black,5
48,9,Black,6
49,10,Black,4
60,1,White,180
61,2,White,182
62,3,White,184
63,4,White,182
64,5,White,177
65,6,White,178
66,7,White,178
67,8,White,177
68,9,White,179
69,10,White,176
70,1,Red,76
71,2,Red,80
72,3,Red,77
73,4,Red,75
74,5,Red,78
75,6,Red,78
76,7,Red,77
77,8,Red,81
78,9,Red,77
79,1,Green,77
80,2,Green,73
81,3,Green,78
82,4,Green,72
83,5,Green,78
84,6,Green,77
85,7,Green,72
86,8,Green,74
87,9,Green,76
88,10,Green,77
89,1,Blue,39
90,2,Blue,40
91,3,Blue,38
92,4,Blue,39
93,5,Blue,39
94,6,Blue,38
95,7,Blue,37
96,8,Blue,39
97,9,Blue,41
98,10,Blue,37
99,1,Black,4
100,2,Black,6
101,3,Black,5
102,4,Black,5
103,5,Black,5
104,6,Black,5
105,7,Black,5
106,8,Black,6
107,9,Black,5
108,10,Black,5
119,1,White,180
120,2,White,182
121,3,White,177
122,4,White,180
123,5,White,177
124,6,White,178
125,7,White,179
126,8,White,178
127,9,White,176
128,10,White,180
129,1,Red,77
130,2,Red,75
131,3,Red,75
132,4,Red,81
133,5,Red,77
134,6,Red,77
135,7,Red,75
136,8,Red,79
137,9,Red,78
138,1,Green,78
139,2,Green,74
140,3,Green,76
141,4,Green,76
142,5,Green,74
143,6,Green,77
144,7,Green,76
145,8,Green,73
146,9,Green,74
147,10,Green,73
148,1,Blue,38
149,2,Blue,41
150,3,Blue,38
151,4,Blue,40
152,5,Blue,41
153,6,Blue,37
154,7,Blue,38
155,8,Blue,38
156,9,Blue,40
157,10,Blue,40
158,1,Black,5
159,2,Black,5
160,3,Black,5
161,4,Black,5
162,5,Black,5
163,6,Black,5
164,7,Black,5
165,8,Black,5
166,9,Black,5
167,10,Black,5
178,1,White,179
179,2,White,181
180,3,White,174
181,4,White,180
182,5,White,173
183,6,White,176
184,7,White,174
185,8,White,181
186,9,White,176
187,10,White,179
188,1,Red,75
189,2,Red,75
190,3,Red,75
191,4,Red,77
192,5,Red,77
193,6,Red,77
194,7,Red,78
195,8,Red,78
196,9,Red,75
197,1,Green,77
198,2,Green,71
199,3,Green,75
200,4,Green,74
201,5,Green,73
202,6,Green,73
203,7,Green,74
204,8,Green,76
205,9,Green,72
206,10,Green,76
207,1,Blue,35
208,2,Blue,35
209,3,Blue,36
210,4,Blue,37
211,5,Blue,40
212,6,Blue,37
213,7,Blue,39
214,8,Blue,40
215,9,Blue,39
216,10,Blue,37
217,1,Black,5
218,2,Black,5
219,3,Black,5
220,4,Black,5
221,5,Black,5
222,6,Black,5
223,7,Black,5
224,8,Black,5
225,9,Black,5
226,10,Black,5
237,1,White,179
238,2,White,174
239,3,White,174
240,4,White,175
241,5,White,177
242,6,White,178
243,7,White,176
244,8,White,177
245,9,White,180
246,10,White,174
247,1,Red,75
248,2,Red,75
249,3,Red,73
250,4,Red,74
251,5,Red,79
252,6,Red,77
253,7,Red,74
254,8,Red,79
255,9,Red,77
256,1,Green,75
257,2,Green,72
258,3,Green,75
259,4,Green,75
260,5,Green,74
261,6,Green,76
262,7,Green,72
263,8,Green,72
264,9,Green,71
265,10,Green,73
266,1,Blue,39
267,2,Blue,37
268,3,Blue,40
269,4,Blue,39
270,5,Blue,40
271,6,Blue,35
272,7,Blue,34
273,8,Blue,38
274,9,Blue,36
275,10,Blue,35
276,1,Black,5
277,2,Black,5
278,3,Black,5
279,4,Black,4
280,5,Black,5
281,6,Black,6
282,7,Black,5
283,8,Black,5
284,9,Black,6
285,10,Black,5
296,1,White,176
297,2,White,171
298,3,White,175
299,4,White,173
300,5,White,176
301,6,White,172
302,7,White,173
303,8,White,174
304,9,White,172
305,10,White,174
306,1,Red,73
307,2,Red,74
308,3,Red,77
309,4,Red,79
310,5,Red,73
311,6,Red,75
312,7,Red,74
313,8,Red,75
314,9,Red,75
315,1,Green,70
316,2,Green,72
317,3,Green,73
318,4,Green,74
319,5,Green,75
320,6,Green,73
321,7,Green,72
322,8,Green,72
323,9,Green,72
324,10,Green,75
325,1,Blue,36
326,2,Blue,38
327,3,Blue,34
328,4,Blue,35
329,5,Blue,35
330,6,Blue,37
331,7,Blue,37
332,8,Blue,39
333,9,Blue,36
334,10,Blue,37
335,1,Black,5
336,2,Black,4
337,3,Black,6
338,4,Black,5
339,5,Black,5
340,6,Black,6
341,7,Black,4
342,8,Black,6
343,9,Black,4
344,10,Black,4
355,1,White,172
356,2,White,171
357,3,White,170
358,4,White,174
359,5,White,174
360,6,White,173
