No.,Order,Color,Intensity
1,1,White,149.0
2,2,White,154.0
3,3,White,155.0
4,4,White,155.0
5,5,White,155.0
6,6,White,155.0
7,7,White,156.0
8,8,White,160.0
9,9,White,151.0
10,10,White,153.0
11,11,White,155.0
12,12,White,151.0
13,13,White,161.0
14,14,White,156.0
15,15,White,155.0
16,16,White,159.0
17,17,White,154.0
18,18,White,157.0
19,19,White,160.0
20,20,White,157.0
21,21,White,158.0
22,22,White,153.0
23,23,White,157.0
24,24,White,150.0
30,1,Red,31.0
31,2,Red,30.0
32,3,Red,29.0
33,4,Red,30.0
34,5,Red,31.0
35,6,Red,28.0
36,7,Red,28.0
37,8,Red,32.0
38,9,Red,27.0
39,10,Red,28.0
40,11,Red,28.0
41,12,Red,28.0
42,13,Red,27.0
43,14,Red,28.0
44,15,Red,29.0
45,16,Red,28.0
46,17,Red,28.0
47,18,Red,29.0
48,19,Red,32.0
49,20,Red,32.0
50,21,Red,30.0
51,22,Red,31.0
52,23,Red,31.0
53,24,Red,28.0
59,1,Green,70.0
60,2,Green,68.0
61,3,Green,66.0
62,4,Green,66.0
63,5,Green,67.0
64,6,Green,67.0
65,7,Green,66.0
66,8,Green,64.0
67,9,Green,68.0
68,10,Green,66.0
69,11,Green,67.0
70,12,Green,70.0
71,13,Green,67.0
72,14,Green,65.0
73,15,Green,70.0
74,16,Green,67.0
75,17,Green,68.0
76,18,Green,70.0
77,19,Green,67.0
78,20,Green,67.0
79,21,Green,68.0
80,22,Green,70.0
81,23,Green,66.0
82,24,Green,70.0
88,1,Blue,81.0
89,2,Blue,86.0
90,3,Blue,86.0
91,4,Blue,82.0
92,5,Blue,84.0
93,6,Blue,82.0
94,7,Blue,88.0
95,8,Blue,85.0
96,9,Blue,86.0
97,10,Blue,85.0
98,11,Blue,84.0
99,12,Blue,85.0
100,13,Blue,84.0
101,14,Blue,88.0
102,15,Blue,86.0
103,16,Blue,87.0
104,17,Blue,81.0
105,18,Blue,85.0
106,19,Blue,84.0
107,20,Blue,81.0
108,21,Blue,86.0
109,22,Blue,87.0
110,23,Blue,84.0
111,24,Blue,88.0
117,1,Black,12.0
118,2,Black,12.0
119,3,Black,11.0
120,4,Black,12.0
121,5,Black,13.0
122,6,Black,11.0
123,7,Black,12.0
124,8,Black,13.0
125,9,Black,11.0
126,10,Black,11.0
127,11,Black,13.0
128,12,Black,13.0
129,13,Black,12.0
130,14,Black,13.0
131,15,Black,13.0
132,16,Black,12.0
133,17,Black,13.0
134,18,Black,12.0
135,19,Black,13.0
136,20,Black,11.0
137,21,Black,12.0
138,22,Black,11.0
139,23,Black,11.0
140,24,Black,11.0
176,1,White,154.0
177,2,White,156.0
178,3,White,153.0
179,4,White,158.0
180,5,White,152.0
181,6,White,157.0
182,7,White,153.0
183,8,White,157.0
184,9,White,154.0
185,10,White,158.0
186,11,White,156.0
187,12,White,149.0
188,13,White,156.0
189,14,White,158.0
190,15,White,157.0
191,16,White,160.0
192,17,White,152.0
193,18,White,152.0
194,19,White,154.0
195,20,White,153.0
196,21,White,153.0
197,22,White,153.0
198,23,White,157.0
199,24,White,154.0
205,1,Red,30.0
206,2,Red,32.0
207,3,Red,28.0
208,4,Red,28.0
209,5,Red,30.0
210,6,Red,30.0
211,7,Red,27.0
212,8,Red,31.0
213,9,Red,28.0
214,10,Red,27.0
215,11,Red,30.0
216,12,Red,29.0
217,13,Red,29.0
218,14,Red,27.0
219,15,Red,28.0
220,16,Red,27.0
221,17,Red,28.0
222,18,Red,30.0
223,19,Red,30.0
224,20,Red,30.0
225,21,Red,28.0
226,22,Red,29.0
227,23,Red,32.0
228,24,Red,30.0
234,1,Green,66.0
235,2,Green,63.0
236,3,Green,66.0
237,4,Green,62.0
238,5,Green,61.0
239,6,Green,68.0
240,7,Green,62.0
241,8,Green,67.0
242,9,Green,64.0
243,10,Green,67.0
244,11,Green,67.0
245,12,Green,65.0
246,13,Green,65.0
247,14,Green,67.0
248,15,Green,61.0
249,16,Green,67.0
250,17,Green,67.0
251,18,Green,63.0
252,19,Green,67.0
253,20,Green,61.0
254,21,Green,65.0
255,22,Green,63.0
256,23,Green,65.0
257,24,Green,67.0
263,1,Blue,84.0
264,2,Blue,80.0
265,3,Blue,83.0
266,4,Blue,81.0
267,5,Blue,80.0
268,6,Blue,83.0
269,7,Blue,79.0
270,8,Blue,86.0
271,9,Blue,81.0
272,10,Blue,82.0
273,11,Blue,81.0
274,12,Blue,86.0
275,13,Blue,83.0
276,14,Blue,86.0
277,15,Blue,81.0
278,16,Blue,84.0
279,17,Blue,84.0
280,18,Blue,84.0
281,19,Blue,82.0
282,20,Blue,82.0
283,21,Blue,87.0
284,22,Blue,81.0
285,23,Blue,84.0
286,24,Blue,86.0
292,1,Black,12.0
293,2,Black,11.0
294,3,Black,10.0
295,4,Black,12.0
296,5,Black,10.0
297,6,Black,11.0
298,7,Black,11.0
299,8,Black,13.0
300,9,Black,11.0
301,10,Black,13.0
302,11,Black,12.0
303,12,Black,12.0
304,13,Black,11.0
305,14,Black,11.0
306,15,Black,12.0
307,16,Black,12.0
308,17,Black,11.0
309,18,Black,12.0
310,19,Black,12.0
311,20,Black,11.0
312,21,Black,12.0
313,22,Black,11.0
314,23,Black,10.0
315,24,Black,10.0
350,1,White,155.0
351,2,White,151.0
352,3,White,155.0
353,4,White,151.0
354,5,White,152.0
355,6,White,151.0
356,7,White,152.0
357,8,White,155.0
358,9,White,153.0
359,10,White,152.0
360,11,White,151.0
361,12,White,151.0
362,13,White,154.0
363,14,White,155.0
364,15,White,151.0
365,16,White,151.0
366,17,White,153.0
367,18,White,158.0
368,19,White,154.0
369,20,White,151.0
370,21,White,155.0
371,22,White,154.0
372,23,White,155.0
373,24,White,153.0
379,1,Red,32.0
380,2,Red,30.0
381,3,Red,28.0
382,4,Red,27.0
383,5,Red,28.0
384,6,Red,31.0
385,7,Red,29.0
386,8,Red,27.0
387,9,Red,29.0
388,10,Red,27.0
389,11,Red,31.0
390,12,Red,29.0
391,13,Red,31.0
392,14,Red,28.0
393,15,Red,31.0
394,16,Red,32.0
395,17,Red,30.0
396,18,Red,30.0
397,19,Red,31.0
398,20,Red,32.0
399,21,Red,32.0
400,22,Red,31.0
401,23,Red,27.0
402,24,Red,31.0
408,1,Green,68.0
409,2,Green,65.0
410,3,Green,66.0
411,4,Green,66.0
412,5,Green,68.0
413,6,Green,66.0
414,7,Green,67.0
415,8,Green,69.0
416,9,Green,64.0
417,10,Green,66.0
418,11,Green,69.0
419,12,Green,67.0
420,13,Green,68.0
421,14,Green,70.0
422,15,Green,65.0
423,16,Green,70.0
424,17,Green,68.0
425,18,Green,65.0
426,19,Green,65.0
427,20,Green,69.0
428,21,Green,64.0
429,22,Green,70.0
430,23,Green,68.0
431,24,Green,66.0
438,1,Blue,82.0
439,2,Blue,81.0
440,3,Blue,84.0
441,4,Blue,87.0
442,5,Blue,81.0
443,6,Blue,81.0
444,7,Blue,83.0
445,8,Blue,82.0
446,9,Blue,86.0
447,10,Blue,83.0
448,11,Blue,88.0
449,12,Blue,85.0
450,13,Blue,86.0
451,14,Blue,82.0
452,15,Blue,86.0
453,16,Blue,83.0
454,17,Blue,84.0
455,18,Blue,87.0
456,19,Blue,81.0
457,20,Blue,86.0
458,21,Blue,87.0
459,22,Blue,86.0
460,23,Blue,85.0
461,24,Blue,83.0
467,1,Black,13.0
468,2,Black,10.0
469,3,Black,10.0
470,4,Black,9.0
471,5,Black,10.0
472,6,Black,10.0
473,7,Black,11.0
474,8,Black,12.0
475,9,Black,13.0
476,10,Black,13.0
