No.,Order,Color,Intensity
1,1,White,779.0
2,2,White,790.0
3,3,White,787.0
4,4,White,782.0
5,5,White,784.0
6,6,White,786.0
7,7,White,776.0
8,8,White,780.0
9,9,White,789.0
10,10,White,781.0
11,11,White,783.0
12,12,White,776.0
13,13,White,782.0
14,14,White,780.0
15,15,White,781.0
16,16,White,779.0
17,17,White,784.0
18,18,White,779.0
19,19,White,775.0
20,20,White,782.0
21,21,White,776.0
22,22,White,781.0
23,23,White,775.0
24,24,White,788.0
30,1,Red,295.0
31,2,Red,295.0
32,3,Red,295.0
33,4,Red,293.0
34,5,Red,294.0
35,6,Red,298.0
36,7,Red,297.0
37,8,Red,292.0
38,9,Red,299.0
39,10,Red,293.0
40,11,Red,293.0
41,12,Red,299.0
42,13,Red,295.0
43,14,Red,294.0
44,15,Red,294.0
45,16,Red,300.0
46,17,Red,298.0
47,18,Red,294.0
48,19,Red,292.0
49,20,Red,292.0
50,21,Red,301.0
51,22,Red,291.0
52,23,Red,298.0
53,24,Red,294.0
60,1,Green,316.0
61,2,Green,313.0
62,3,Green,321.0
63,4,Green,315.0
64,5,Green,314.0
65,6,Green,320.0
66,7,Green,315.0
67,8,Green,313.0
68,9,Green,314.0
69,10,Green,318.0
70,11,Green,314.0
71,12,Green,318.0
72,13,Green,317.0
73,14,Green,318.0
74,15,Green,319.0
75,16,Green,320.0
76,17,Green,318.0
77,18,Green,325.0
78,19,Green,324.0
79,20,Green,327.0
80,21,Green,323.0
81,22,Green,328.0
82,23,Green,331.0
83,24,Green,327.0
90,1,Blue,218.0
91,2,Blue,221.0
92,3,Blue,221.0
93,4,Blue,216.0
94,5,Blue,219.0
95,6,Blue,225.0
96,7,Blue,218.0
97,8,Blue,222.0
98,9,Blue,226.0
99,10,Blue,221.0
100,11,Blue,220.0
101,12,Blue,223.0
102,13,Blue,218.0
103,14,Blue,224.0
104,15,Blue,220.0
105,16,Blue,218.0
106,17,Blue,224.0
107,18,Blue,222.0
108,19,Blue,223.0
109,20,Blue,220.0
110,21,Blue,224.0
111,22,Blue,217.0
112,23,Blue,221.0
113,24,Blue,225.0
119,1,Black,8.0
120,2,Black,7.0
121,3,Black,7.0
122,4,Black,8.0
123,5,Black,8.0
124,6,Black,8.0
125,7,Black,8.0
126,8,Black,7.0
127,9,Black,7.0
128,10,Black,8.0
129,11,Black,7.0
130,12,Black,7.0
131,13,Black,7.0
132,14,Black,7.0
133,15,Black,8.0
134,16,Black,7.0
135,17,Black,6.0
136,18,Black,7.0
137,19,Black,8.0
138,20,Black,8.0
139,21,Black,7.0
140,22,Black,8.0
141,23,Black,7.0
142,24,Black,6.0
179,1,White,794.0
180,2,White,799.0
181,3,White,793.0
182,4,White,784.0
183,5,White,797.0
184,6,White,801.0
185,7,White,797.0
186,8,White,791.0
187,9,White,796.0
188,10,White,799.0
189,11,White,795.0
190,12,White,795.0
191,13,White,795.0
192,14,White,797.0
193,15,White,792.0
194,16,White,796.0
195,17,White,801.0
196,18,White,794.0
197,19,White,790.0
198,20,White,792.0
199,21,White,794.0
200,22,White,801.0
201,23,White,796.0
202,24,White,794.0
208,1,Red,292.0
209,2,Red,298.0
210,3,Red,300.0
211,4,Red,295.0
212,5,Red,297.0
213,6,Red,297.0
214,7,Red,291.0
215,8,Red,294.0
216,9,Red,296.0
217,10,Red,295.0
218,11,Red,300.0
219,12,Red,294.0
220,13,Red,293.0
221,14,Red,297.0
222,15,Red,297.0
223,16,Red,291.0
224,17,Red,301.0
225,18,Red,299.0
226,19,Red,295.0
227,20,Red,295.0
228,21,Red,295.0
229,22,Red,300.0
230,23,Red,298.0
231,24,Red,294.0
238,1,Green,328.0
239,2,Green,326.0
240,3,Green,329.0
241,4,Green,331.0
