No.,Order,Color,Intensity
1,1,White,109.0
2,2,White,111.0
3,3,White,109.0
4,4,White,110.0
5,5,White,112.0
6,6,White,113.0
7,7,White,113.0
8,8,White,109.0
9,9,White,107.0
10,10,White,105.0
11,11,White,110.0
12,12,White,109.0
13,13,White,108.0
14,14,White,113.0
15,15,White,110.0
16,16,White,108.0
17,17,White,109.0
18,18,White,111.0
19,19,White,109.0
20,20,White,109.0
21,21,White,107.0
22,22,White,106.0
23,23,White,109.0
24,24,White,106.0
30,1,Red,23.0
31,2,Red,21.0
32,3,Red,23.0
33,4,Red,24.0
34,5,Red,23.0
35,6,Red,21.0
36,7,Red,22.0
37,8,Red,20.0
38,9,Red,22.0
39,10,Red,21.0
40,11,Red,20.0
41,12,Red,20.0
42,13,Red,20.0
43,14,Red,22.0
44,15,Red,20.0
45,16,Red,20.0
46,17,Red,22.0
47,18,Red,23.0
48,19,Red,20.0
49,20,Red,21.0
50,21,Red,20.0
51,22,Red,22.0
52,23,Red,21.0
53,24,Red,22.0
58,1,Green,45.0
59,2,Green,45.0
60,3,Green,44.0
61,4,Green,46.0
62,5,Green,45.0
63,6,Green,45.0
64,7,Green,46.0
65,8,Green,47.0
66,9,Green,46.0
67,10,Green,45.0
68,11,Green,47.0
69,12,Green,43.0
70,13,Green,44.0
71,14,Green,45.0
72,15,Green,44.0
73,16,Green,45.0
74,17,Green,43.0
75,18,Green,43.0
76,19,Green,45.0
77,20,Green,41.0
78,21,Green,44.0
79,22,Green,43.0
80,23,Green,43.0
81,24,Green,46.0
87,1,Blue,55.0
88,2,Blue,55.0
89,3,Blue,58.0
90,4,Blue,57.0
91,5,Blue,58.0
92,6,Blue,59.0
93,7,Blue,57.0
94,8,Blue,56.0
95,9,Blue,54.0
96,10,Blue,57.0
97,11,Blue,55.0
98,12,Blue,59.0
99,13,Blue,54.0
100,14,Blue,56.0
101,15,Blue,59.0
102,16,Blue,57.0
103,17,Blue,55.0
104,18,Blue,57.0
105,19,Blue,54.0
106,20,Blue,53.0
107,21,Blue,56.0
108,22,Blue,58.0
109,23,Blue,58.0
110,24,Blue,56.0
116,1,Black,6.0
117,2,Black,5.0
118,3,Black,6.0
119,4,Black,6.0
120,5,Black,6.0
121,6,Black,7.0
122,7,Black,6.0
123,8,Black,6.0
124,9,Black,5.0
125,10,Black,7.0
126,11,Black,6.0
127,12,Black,6.0
128,13,Black,6.0
129,14,Black,6.0
130,15,Black,6.0
131,16,Black,6.0
132,17,Black,6.0
133,18,Black,6.0
134,19,Black,7.0
135,20,Black,7.0
136,21,Black,7.0
137,22,Black,6.0
138,23,Black,6.0
139,24,Black,6.0
173,1,White,107.0
174,2,White,107.0
175,3,White,107.0
176,4,White,106.0
177,5,White,107.0
178,6,White,113.0
179,7,White,108.0
180,8,White,108.0
181,9,White,108.0
182,10,White,108.0
183,11,White,110.0
184,12,White,112.0
185,13,White,108.0
186,14,White,106.0
187,15,White,111.0
188,16,White,112.0
189,17,White,109.0
190,18,White,111.0
191,19,White,110.0
192,20,White,112.0
193,21,White,108.0
194,22,White,108.0
195,23,White,108.0
196,24,White,108.0
202,1,Red,23.0
203,2,Red,20.0
204,3,Red,22.0
205,4,Red,21.0
206,5,Red,23.0
207,6,Red,23.0
