Color,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Mean,Std Deviation
Black,6.1,6.25,5.8,5.85,6.05,6.15,6.45,5.95,6.25,6.1,6.3,6.05,5.75,5.75,6.071428571428571,6.058095238095238,0.20864806159042598
Blue,330.7,332.1,332.75,332.7,331.85,331.55,333.5,332.65,332.85,331.45,333.3,332.7,331.9,331.55,331.3333333333333,332.19222222222214,0.7998974802035466
Green,197.95238095238096,197.7619047619048,197.47619047619048,197.33333333333331,198.0952380952381,196.7142857142857,197.66666666666663,198.1904761904762,197.7,198.6,196.45,197.65,198.0,198.25,197.78571428571428,197.7084126984127,0.5603170427754123
Red,339.6666666666667,339.3333333333333,340.0,338.6666666666667,341.1904761904762,340.5238095238095,339.57142857142856,341.6666666666667,339.6666666666667,339.7142857142857,340.1904761904762,340.6190476190476,340.42857142857144,339.6190476190476,339.06666666666666,339.99492063492056,0.7927421555944002
White,821.6666666666666,819.9047619047619,822.0952380952381,821.6190476190476,821.0952380952381,822.047619047619,821.6666666666666,821.7619047619048,821.6190476190476,821.0,820.952380952381,821.5714285714286,823.952380952381,821.8095238095239,820.25,821.5341269841272,0.9151620599325352
