Order,Color,N2_NoR,N10_NoR,N20_W,N2_W,N60_W,N8_NoR,N4_W,N60_NoR,N40_W,N80_W,N6_W,N10_W,N8_W,N20_NoR,N4_NoR,N80_NoR,N40_NoR,N6_NoR,N100_NoR,N100_W
12,Red,4.5,3.366501646120697,0.9574271077563404,4.358898943540674,2.886751345948129,1.258305739211786,2.581988897471611,3.1622776601683764,3.947573094108999,2.629955639676581,3.915780041490245,1.1547005383792432,2.943920288775949,5.499999999999995,2.6457513110645907,0.9574271077563457,6.238322424070961,2.7080128015453253,2.0615528128088223,2.160246899469291
12,White,2.753785273643056,13.301002468485862,3.696845502136472,2.886751345948139,6.608075867199672,2.3804761428476087,5.56027577253744,2.4494897427831743,13.671747023210555,4.716990566028315,3.0,3.696845502136472,2.8722813232690143,4.112987559751007,2.5,2.217355782608345,22.583179581272443,2.217355782608345,3.5939764421413107,5.196152422706632
13,Black,0.0,0.5,0.4999999999999999,0.957427107756338,0.816496580927726,0.5773502691896257,0.5773502691896257,0.5,0.4999999999999999,0.5,0.0,0.5773502691896257,0.5,0.5,0.0,0.4999999999999999,0.0,0.816496580927726,0.5,0.4999999999999999
13,Blue,1.632993161855452,2.9860788111948167,2.061552812808828,2.9439202887759537,2.0615528128088303,1.2583057392117898,4.112987559751027,2.9860788111948198,1.707825127659933,2.886751345948133,0.5,1.7320508075688772,2.8722813232690143,1.5,3.593976442141304,2.516611478423586,3.862210075418816,2.217355782608345,1.290994448735802,4.12310562561766
13,Green,3.91578004149024,5.259911279353167,13.341664064126334,3.0956959368344497,6.701989754294367,5.737304826019508,2.217355782608345,1.5,15.01943185787442,3.415650255319862,4.242640687119287,11.842719282327012,3.74165738677394,2.0615528128088303,3.829708431025352,3.872983346207417,13.200378782444083,3.8729833462074144,3.8622100754188224,3.593976442141301
13,Red,2.75378527364305,2.160246899469287,2.5000000000000067,3.304037933599835,5.033222956847161,3.651483716701108,3.5,3.0000000000000013,1.707825127659933,2.6299556396765835,3.403429642777021,2.9860788111948198,0.9574271077563308,2.5166114784235774,1.825741858350546,3.304037933599835,3.829708431025345,4.203173404306157,3.862210075418816,3.3040379335998318
13,White,2.7537852736430666,12.175795661885935,3.9999999999999902,0.957427107756338,5.228129047119374,2.6299556396765835,2.160246899469287,2.828427124746177,14.571661996262945,6.683312551921141,2.160246899469278,2.0000000000000093,4.795831523312712,5.737304826019502,2.6299556396765835,5.057996968497847,20.992061991778385,3.872983346207417,4.203173404306166,2.217355782608345
14,Black,0.4999999999999999,0.5773502691896257,0.4999999999999999,0.816496580927726,0.4999999999999999,0.0,0.0,0.5773502691896257,0.5773502691896257,0.9574271077563382,0.5773502691896258,0.4999999999999999,0.5,0.4999999999999999,0.5,0.4999999999999999,0.816496580927726,0.4999999999999999,0.5,0.0
14,Blue,1.8257418583505536,5.000000000000004,0.9574271077563368,1.8929694486000972,4.795831523312719,1.5,3.774917217635374,1.825741858350556,3.201562118716428,1.7078251276599323,3.593976442141304,0.957427107756338,2.2173557826083528,2.5166114784235822,3.741657386773948,2.3629078131263057,6.701989754294361,2.9439202887759475,1.258305739211789,3.2015621187164243
14,Green,7.3484692283495345,4.546060565661952,13.32916601542147,4.16333199893227,4.272001872658762,2.645751311064589,3.947573094109007,1.2583057392117898,17.19253714067047,3.304037933599836,3.872983346207417,5.066228051190222,2.9439202887759475,2.0615528128088303,1.825741858350546,3.4156502553198647,20.041623354076552,2.872281323269015,6.218252702059216,4.546060565661951
