Fert 16-16-16-P P-Reagent  1ml:09/10/2023,14:02:47
1,1,White,15
2,2,White,790
3,3,White,800
4,4,White,803
5,5,White,804
6,6,White,809
7,7,White,799
8,8,White,810
9,9,White,803
10,10,White,803
11,11,White,807
12,12,White,801
13,13,White,800
14,14,White,806
15,15,White,808
16,16,White,805
17,17,White,803
18,18,White,799
19,19,White,805
20,20,White,794
21,21,White,807
22,22,White,803
23,23,White,802
24,24,White,809
25,25,White,801
26,26,White,803
27,27,White,810
28,28,White,805
29,29,White,800
30,1,Red,803
31,2,Red,289
32,3,Red,287
33,4,Red,291
34,5,Red,289
35,6,Red,290
36,7,Red,288
37,8,Red,292
38,9,Red,285
39,10,Red,285
40,11,Red,288
41,12,Red,290
42,13,Red,290
43,14,Red,286
44,15,Red,287
45,16,Red,289
46,17,Red,293
47,18,Red,290
48,19,Red,294
49,20,Red,286
50,21,Red,289
51,22,Red,289
52,23,Red,287
53,24,Red,288
54,25,Red,288
55,26,Red,289
56,27,Red,286
57,28,Red,286
58,1,Green,289
59,2,Green,350
60,3,Green,349
61,4,Green,352
62,5,Green,345
63,6,Green,352
64,7,Green,350
65,8,Green,351
66,9,Green,349
67,10,Green,355
68,11,Green,350
69,12,Green,350
70,13,Green,348
71,14,Green,352
72,15,Green,355
73,16,Green,351
74,17,Green,349
75,18,Green,356
76,19,Green,354
77,20,Green,349
78,21,Green,351
79,22,Green,355
80,23,Green,351
81,24,Green,347
82,25,Green,344
83,26,Green,353
84,27,Green,350
85,28,Green,350
86,29,Green,348
87,1,Blue,349
88,2,Blue,232
89,3,Blue,228
90,4,Blue,224
91,5,Blue,229
92,6,Blue,225
93,7,Blue,221
94,8,Blue,227
95,9,Blue,227
96,10,Blue,222
97,11,Blue,228
98,12,Blue,228
99,13,Blue,228
100,14,Blue,226
101,15,Blue,224
102,16,Blue,224
103,17,Blue,223
104,18,Blue,226
105,19,Blue,228
106,20,Blue,228
107,21,Blue,221
108,22,Blue,222
109,23,Blue,220
110,24,Blue,226
111,25,Blue,231
112,26,Blue,228
113,27,Blue,226
114,28,Blue,229
115,29,Blue,229
116,1,Black,228
117,2,Black,15
118,3,Black,16
119,4,Black,14
120,5,Black,15
121,6,Black,13
122,7,Black,14
123,8,Black,16
124,9,Black,14
125,10,Black,16
126,11,Black,16
127,12,Black,14
128,13,Black,15
129,14,Black,15
130,15,Black,16
131,16,Black,14
132,17,Black,15
133,18,Black,14
134,19,Black,16
135,20,Black,15
136,21,Black,15
137,22,Black,16
138,23,Black,16
139,24,Black,14
140,25,Black,14
141,26,Black,15
142,27,Black,15
143,28,Black,14
144,29,Black,16
145,0,Black,16
146,0,Black,15
147,0,Black,16
148,0,Black,16
149,0,Black,16
150,0,Black,14
151,0,Black,14
152,0,Black,14
153,0,Black,16
154,0,Black,15
155,0,Black,17
156,0,Black,16
157,0,Black,15
158,0,Black,14
159,0,Black,14
160,0,Black,15
161,0,Black,16
162,0,Black,15
163,0,Black,14
164,0,Black,14
165,0,Black,14
166,0,Black,16
167,0,Black,16
168,0,Black,16
169,0,Black,17
170,0,Black,15
171,0,Black,16
172,0,Black,17
173,0,Black,16
174,1,White,15
175,2,White,802
176,3,White,795
177,4,White,795
178,5,White,796
179,6,White,800
180,7,White,799
181,8,White,796
182,9,White,798
183,10,White,796
184,11,White,796
185,12,White,796
186,13,White,800
187,14,White,803
188,15,White,790
189,16,White,794
190,17,White,801
191,18,White,803
192,19,White,796
193,20,White,797
194,21,White,798
195,22,White,798
196,23,White,798
197,24,White,792
198,25,White,792
199,26,White,793
200,27,White,793
201,28,White,797
202,29,White,797
203,1,Red,796
204,2,Red,292
205,3,Red,291
206,4,Red,290
207,5,Red,289
208,6,Red,284
209,7,Red,291
210,8,Red,292
211,9,Red,285
212,10,Red,290
213,11,Red,293
214,12,Red,289
215,13,Red,290
216,14,Red,294
217,15,Red,292
218,16,Red,290
219,17,Red,289
220,18,Red,293
221,19,Red,293
222,20,Red,292
223,21,Red,289
224,22,Red,290
225,23,Red,292
226,24,Red,294
227,25,Red,290
228,26,Red,291
229,27,Red,293
230,28,Red,289
231,29,Red,287
232,1,Green,292
233,2,Green,348
234,3,Green,348
235,4,Green,353
236,5,Green,350
237,6,Green,350
238,7,Green,343
239,8,Green,353
240,9,Green,346
241,10,Green,345
242,11,Green,343
243,12,Green,353
244,13,Green,353
245,14,Green,354
246,15,Green,347
247,16,Green,350
248,17,Green,350
249,18,Green,349
250,19,Green,340
251,20,Green,341
252,21,Green,345
253,22,Green,347
254,23,Green,354
255,24,Green,346
256,25,Green,345
257,26,Green,348
258,27,Green,345
259,28,Green,341
260,1,Blue,348
261,2,Blue,221
262,3,Blue,222
263,4,Blue,224
264,5,Blue,220
265,6,Blue,221
266,7,Blue,225
267,8,Blue,226
268,9,Blue,221
269,10,Blue,226
270,11,Blue,221
271,12,Blue,222
272,13,Blue,223
273,14,Blue,221
274,15,Blue,227
275,16,Blue,224
276,17,Blue,219
277,18,Blue,220
278,19,Blue,225
279,20,Blue,224
280,21,Blue,218
281,22,Blue,220
282,23,Blue,227
283,24,Blue,219
284,25,Blue,225
285,26,Blue,222
286,27,Blue,223
287,28,Blue,221
288,29,Blue,225
289,1,Black,225
290,2,Black,15
291,3,Black,16
292,4,Black,17
293,5,Black,16
294,6,Black,15
295,7,Black,16
296,8,Black,15
297,9,Black,17
298,10,Black,15
299,11,Black,15
300,12,Black,15
301,13,Black,15
302,14,Black,15
303,15,Black,17
304,16,Black,14
305,17,Black,17
306,18,Black,15
307,19,Black,16
308,20,Black,16
309,21,Black,15
310,22,Black,16
311,23,Black,16
312,24,Black,16
313,25,Black,15
314,26,Black,14
315,27,Black,15
316,28,Black,14
317,29,Black,16
318,0,Black,14
319,0,Black,17
320,0,Black,17
321,0,Black,17
322,0,Black,16
323,0,Black,15
324,0,Black,14
325,0,Black,14
326,0,Black,16
327,0,Black,16
328,0,Black,14
329,0,Black,14
330,0,Black,18
331,0,Black,15
332,0,Black,14
333,0,Black,13
334,0,Black,16
335,0,Black,14
336,0,Black,15
337,0,Black,14
338,0,Black,14
339,0,Black,14
340,0,Black,16
341,0,Black,13
342,0,Black,14
343,0,Black,16
344,0,Black,13
345,0,Black,15
346,0,Black,14
347,1,White,17
348,2,White,794
349,3,White,787
350,4,White,793
351,5,White,786
352,6,White,794
353,7,White,790
354,8,White,795
355,9,White,790
356,10,White,791
357,11,White,784
358,12,White,789
359,13,White,789
360,14,White,789
361,15,White,784
362,16,White,781
363,17,White,791
364,18,White,795
365,19,White,781
366,20,White,795
367,21,White,795
368,22,White,791
369,23,White,789
370,24,White,793
371,25,White,786
372,26,White,788
373,27,White,795
374,28,White,790
375,29,White,796
376,1,Red,793
377,2,Red,290
378,3,Red,284
379,4,Red,288
380,5,Red,285
381,6,Red,289
382,7,Red,291
383,8,Red,291
384,9,Red,294
385,10,Red,289
386,11,Red,290
387,12,Red,288
388,13,Red,293
389,14,Red,290
390,15,Red,291
391,16,Red,292
392,17,Red,288
393,18,Red,288
394,19,Red,283
395,20,Red,284
396,21,Red,287
397,22,Red,289
398,23,Red,291
399,24,Red,286
400,25,Red,288
401,26,Red,287
402,27,Red,289
403,28,Red,286
404,29,Red,288
405,1,Green,287
406,2,Green,343
407,3,Green,346
408,4,Green,344
409,5,Green,349
410,6,Green,346
411,7,Green,349
412,8,Green,343
413,9,Green,341
414,10,Green,348
415,11,Green,343
416,12,Green,341
417,13,Green,344
418,14,Green,351
419,15,Green,346
420,16,Green,345
421,17,Green,341
422,18,Green,345
423,19,Green,349
424,20,Green,348
425,21,Green,343
426,22,Green,346
427,23,Green,346
428,24,Green,345
429,25,Green,347
430,26,Green,349
431,27,Green,348
432,28,Green,340
433,29,Green,345
434,1,Blue,341
435,2,Blue,224
436,3,Blue,219
437,4,Blue,223
438,5,Blue,223
439,6,Blue,219
440,7,Blue,223
441,8,Blue,219
442,9,Blue,217
443,10,Blue,221
444,11,Blue,220
445,12,Blue,218
446,13,Blue,219
447,14,Blue,219
448,15,Blue,218
449,16,Blue,217
450,17,Blue,216
451,18,Blue,218
452,19,Blue,222
453,20,Blue,220
454,21,Blue,219
455,22,Blue,222
456,23,Blue,219
457,24,Blue,222
458,25,Blue,223
459,26,Blue,222
460,27,Blue,216
461,28,Blue,217
462,1,Black,221
463,2,Black,15
464,3,Black,15
465,4,Black,16
466,5,Black,14
467,6,Black,16
468,7,Black,15
469,8,Black,15
470,9,Black,14
471,10,Black,14
472,11,Black,14
473,12,Black,12
474,13,Black,13
475,14,Black,14
476,15,Black,14
477,16,Black,14
478,17,Black,15
479,18,Black,15
480,19,Black,14
481,20,Black,15
482,21,Black,16
483,22,Black,14
484,23,Black,16
485,24,Black,14
486,25,Black,15
487,26,Black,14
488,27,Black,13
489,28,Black,13
490,29,Black,14
491,0,Black,13
492,0,Black,14
493,0,Black,14
494,0,Black,13
495,0,Black,14
496,0,Black,13
497,0,Black,16
498,0,Black,14
499,0,Black,14
500,0,Black,14
501,0,Black,16
502,0,Black,16
503,0,Black,14
504,0,Black,16
505,0,Black,16
506,0,Black,14
507,0,Black,14
508,0,Black,13
509,0,Black,14
510,0,Black,14
511,0,Black,15
512,0,Black,15
513,0,Black,14
514,0,Black,13
515,0,Black,13
516,0,Black,14
517,0,Black,16
518,0,Black,16
519,0,Black,14
520,1,White,14
521,2,White,789
522,3,White,795
523,4,White,786
524,5,White,779
525,6,White,783
526,7,White,793
527,8,White,784
528,9,White,783
529,10,White,794
530,11,White,790
531,12,White,786
532,13,White,790
533,14,White,788
534,15,White,791
535,16,White,789
536,17,White,785
537,18,White,794
538,19,White,788
539,20,White,786
540,21,White,792
541,22,White,791
542,23,White,787
543,24,White,785
544,25,White,783
545,26,White,789
546,27,White,792
547,28,White,786
548,29,White,788
549,1,Red,782
550,2,Red,294
551,3,Red,288
552,4,Red,291
553,5,Red,287
554,6,Red,291
555,7,Red,289
556,8,Red,293
557,9,Red,289
558,10,Red,285
559,11,Red,293
560,12,Red,292
561,13,Red,292
562,14,Red,292
563,15,Red,291
564,16,Red,286
565,17,Red,286
566,18,Red,289
567,19,Red,292
568,20,Red,286
569,21,Red,289
570,22,Red,286
571,23,Red,292
572,24,Red,292
573,25,Red,288
574,26,Red,295
575,27,Red,286
576,28,Red,293
577,29,Red,292
578,1,Green,293
579,2,Green,343
580,3,Green,342
581,4,Green,344
582,5,Green,349
583,6,Green,351
584,7,Green,349
585,8,Green,350
586,9,Green,345
587,10,Green,350
588,11,Green,343
589,12,Green,341
590,13,Green,339
591,14,Green,346
592,15,Green,347
593,16,Green,341
594,17,Green,349
595,18,Green,344
596,19,Green,349
597,20,Green,347
598,21,Green,351
599,22,Green,342
600,23,Green,341
601,24,Green,349
602,25,Green,344
603,26,Green,341
604,27,Green,351
605,28,Green,343
606,29,Green,351
607,1,Blue,348
608,2,Blue,223
609,3,Blue,223
610,4,Blue,220
611,5,Blue,215
612,6,Blue,222
613,7,Blue,217
614,8,Blue,212
615,9,Blue,215
616,10,Blue,221
617,11,Blue,219
618,12,Blue,218
619,13,Blue,215
620,14,Blue,221
621,15,Blue,216
622,16,Blue,220
623,17,Blue,215
624,18,Blue,216
625,19,Blue,216
626,20,Blue,217
627,21,Blue,220
628,22,Blue,215
629,23,Blue,218
630,24,Blue,218
631,25,Blue,216
632,26,Blue,222
633,27,Blue,221
634,28,Blue,221
635,29,Blue,220
636,1,Black,223
637,2,Black,15
638,3,Black,16
639,4,Black,13
640,5,Black,15
641,6,Black,15
642,7,Black,16
643,8,Black,16
644,9,Black,16
645,10,Black,14
646,11,Black,15
647,12,Black,15
648,13,Black,15
649,14,Black,16
650,15,Black,14
651,16,Black,16
652,17,Black,15
653,18,Black,15
654,19,Black,14
655,20,Black,14
656,21,Black,15
657,22,Black,14
658,23,Black,16
659,24,Black,13
660,25,Black,15
661,26,Black,15
662,27,Black,13
663,28,Black,14
664,0,Black,15
665,0,Black,16
666,0,Black,14
667,0,Black,15
668,0,Black,16
669,0,Black,14
670,0,Black,15
671,0,Black,15
672,0,Black,15
673,0,Black,14
674,0,Black,13
675,0,Black,15
676,0,Black,16
677,0,Black,15
678,0,Black,14
679,0,Black,14
680,0,Black,16
