Order,Color,P4_R,P60_R,P80_W,P40_W,P40_A,P2_B,P80_WR,P80_A,P100_blank,BG_rbru0,P2_W,P2_A,BG_rbru1,P4_blank,P6_R,P10_WR,P6_A,P10_NoR,P2_R,P6_W,P4_B,P2_blank,P80_R,P4_W,P60_W,P6_B,P2_NoR,P40_R,P80_blank,P60_A,P4_A,P60_NoR,P20_WR,P8_blank,P20_blank,P20_A,P100_WR,P20_W,P20_R,P8_NoR,P60_WR,P80_NoR,P40_blank,P20_NoR,P6_blank,P4_NoR,P2_WR,BG_1,BG_0,P10_blank,P8_WR,P10_R,P8_A,P60_blank,P4_WR,P8_W,P8_B,P100_A,P100_W,P40_WR,P100_R,P10_B,P100_NoR,P6_WR,P40_NoR,P10_W,P6_NoR,P8_R,P10_A
13,Black,0.5,1.0,0.5773502691896258,0.957427107756338,0.4999999999999999,2.0,1.2583057392117918,0.5773502691896257,0.5,0.8164965809277259,0.4999999999999999,1.2583057392117918,1.1547005383792517,0.4999999999999999,0.957427107756338,1.0,0.957427107756338,0.816496580927726,1.0,0.4999999999999996,1.0,0.816496580927726,0.5,0.4999999999999999,0.5773502691896258,0.4999999999999999,0.5000000000000001,0.0,1.4142135623730951,0.957427107756338,0.5773502691896257,1.5,1.5,0.816496580927726,0.5,0.8164965809277259,0.0,0.957427107756338,0.5773502691896257,0.5773502691896255,0.4999999999999999,1.2909944487358056,0.4999999999999999,0.957427107756338,1.414213562373095,0.5773502691896257,0.5,0.0,0.4999999999999999,0.957427107756338,1.1547005383792517,0.4999999999999998,0.957427107756338,0.4999999999999999,0.5773502691896257,1.0,0.0,0.816496580927726,1.707825127659933,0.4999999999999999,1.1547005383792517,0.0,0.4999999999999999,2.1602468994692865,0.816496580927726,1.2909944487358056,1.732050807568877,0.816496580927726,0.816496580927726
13,Blue,6.849574196011509,7.455423082115017,0.9574271077563404,1.707825127659926,2.708012801545319,0.5773502691896278,1.7078251276599372,2.0816659994661344,1.4142135623730967,1.5000000000000009,2.6299556396765835,2.500000000000004,3.559026084010437,2.217355782608345,13.403979508588732,2.1602468994692803,1.4142135623730958,1.7320508075688743,3.696845502136472,3.1091263510296128,3.2015621187164243,3.741657386773938,4.031128874149276,3.741657386773941,2.0615528128088223,0.816496580927726,3.5000000000000075,6.551081335677846,2.886751345948129,0.816496580927726,1.914854215512678,5.744562646538024,4.242640687119285,2.217355782608345,1.8257418583505576,2.0816659994661326,3.1091263510296003,1.8929694486000876,4.99165971062398,2.999999999999992,3.3040379335998367,4.031128874149275,2.217355782608345,1.632993161855452,2.2173557826083448,1.8257418583505536,6.60807586719967,2.943920288775949,1.732050807568876,2.6457513110645943,5.000000000000004,4.573474244670748,1.7078251276599334,3.3040379335998344,6.928203230275507,3.095695936834454,2.362907813126305,2.217355782608345,3.593976442141306,0.957427107756338,3.109126351029604,0.957427107756339,2.943920288775949,2.0615528128088294,3.5118845842842474,2.217355782608345,4.795831523312722,5.795112883571235,1.825741858350556
13,Green,9.763879010584544,13.140268896284685,3.8622100754188224,2.629955639676575,1.7320508075688787,2.0816659994661366,4.654746681256314,1.707825127659933,2.8722813232690134,8.041558721209885,4.242640687119285,2.8722813232690143,5.477225575051657,4.654746681256314,33.490048273081555,5.196152422706632,2.3804761428476167,4.499999999999997,28.5116935075184,3.559026084010444,1.258305739211793,8.057087976847873,11.902380714238085,6.946221994724902,2.0615528128088294,0.5,6.271629240742267,12.97112177107285,4.5,2.217355782608345,2.629955639676585,3.593976442141304,14.364307617610164,4.654746681256322,3.366501646120697,1.7078251276599334,19.91649232838621,2.3629078131262973,6.396613687465162,2.3804761428476167,27.60887538455704,5.377421934967221,9.41629792788369,3.2015621187164323,5.597618541248896,2.160246899469287,12.392874296680864,3.1091263510296048,1.8929694486000972,3.774917217635376,6.18465843842649,13.038404810405298,1.7078251276599314,2.0000000000000044,11.5289490703475,10.344080432788598,1.707825127659933,2.217355782608345,6.849574196011505,2.217355782608345,6.3966136874651625,1.4999999999999998,2.5166114784235774,2.7080128015453164,4.573474244670748,2.828427124746183,5.066228051190229,15.491933384829668,3.1091263510296057
13,Red,11.210114480533491,7.719024117939606,2.3804761428476167,3.1091263510296048,0.4999999999999996,3.0,3.304037933599835,2.1602468994692865,3.1091263510296048,2.629955639676586,2.8722813232690143,0.5000000000000011,2.6299556396765835,2.886751345948129,45.19955751995809,3.316624790355403,0.8164965809277268,2.7080128015453253,45.33578424747203,3.000000000000008,0.5,2.8284271247461934,6.652067347825035,1.290994448735802,5.477225575051666,1.2909944487358056,4.645786621588792,11.846237095944572,3.69684550213648,1.732050807568877,1.5,2.217355782608345,1.707825127659926,1.5,3.201562118716425,2.3804761428476167,1.8929694486000876,2.645751311064589,9.0,4.112987559751023,2.7080128015453253,4.7871355387816905,5.196152422706632,0.5773502691896257,0.957427107756338,1.2909944487358056,17.613914953808536,2.0000000000000044,1.707825127659933,1.892969448600095,2.449489742783186,24.198829172778865,1.707825127659933,2.21735578260834,18.04623691151888,2.943920288775944,0.5773502691896257,0.5000000000000002,2.943920288775949,3.774917217635374,7.32575365861197,0.9574271077563382,4.349329450233296,9.695359714832655,2.3804761428476207,1.707825127659933,3.201562118716419,34.38022687534217,1.4142135623730951
13,White,61.29369189946602,53.90964663211956,1.914854215512676,23.40049857018721,3.8622100754188233,10.016652800877816,1.2909944487358056,0.0,2.217355782608345,4.830458915396473,6.683312551921151,2.1602468994692936,3.5939764421413107,12.579745625409124,163.78924466113963,4.85626742811114,3.3166247903553967,4.320493798938587,133.3766596272876,3.403429642777008,4.242640687119285,11.528949070347492,28.1543365517049,8.346656017032622,10.099504938362072,3.464101615137752,2.986078811194808,49.721725633770994,5.354126134736326,3.464101615137752,3.559026084010437,1.707825127659933,2.1602468994693,3.3166247903553967,3.69684550213646,0.4999999999999976,3.862210075418826,4.041451884327366,33.78855822118882,19.10279211703533,25.1975527912269,7.365459931328107,6.89806736219164,1.914854215512676,9.604686356149267,4.0414518843273735,36.72760088362249,4.690415759823419,2.36290781312631,13.425721582097545,6.97614984548545,141.62009038268548,2.9860788111948198,6.952217871538056,34.491544857641095,9.535023160258536,2.516611478423584,1.2909944487358074,3.685557397916008,12.727922061357845,32.78719262151,3.593976442141304,6.976149845485438,4.349329450233296,1.5,12.763881332363871,2.5,179.7127337354442,3.316624790355404
14,Black,0.5773502691896257,0.5773502691896257,0.957427107756338,0.957427107756338,0.5773502691896257,0.5773502691896255,0.5773502691896258,1.0,0.9999999999999998,0.5,0.5773502691896257,1.2583057392117918,1.5,0.4999999999999999,1.2909944487358056,0.957427107756338,0.957427107756338,0.957427107756338,0.5,1.632993161855452,0.4999999999999999,0.5773502691896258,0.957427107756338,0.4999999999999999,0.4999999999999999,0.5,1.5,0.0,1.2909944487358056,0.5773502691896257,0.957427107756338,2.449489742783178,0.816496580927726,0.9574271077563384,0.957427107756338,1.2909944487358056,1.1547005383792517,1.5,0.957427107756338,0.816496580927726,1.0,0.4999999999999999,0.816496580927726,0.5000000000000001,0.816496580927726,0.816496580927726,0.957427107756338,0.0,0.4999999999999999,0.957427107756338,0.5773502691896255,0.5000000000000001,1.1547005383792517,1.0,1.5,1.154700538379251,0.5,0.957427107756338,1.8257418583505536,0.8164965809277259,0.4999999999999999,0.8164965809277259,1.2909944487358056,2.6299556396765835,1.707825127659933,1.1547005383792517,0.8164965809277257,0.5773502691896255,1.2909944487358058
14,Blue,4.645786621588784,8.286535263104039,3.1622776601683715,2.943920288775949,1.707825127659933,3.5118845842842465,2.87228132326902,2.886751345948129,0.9999999999999976,2.061552812808828,2.160246899469287,1.632993161855452,3.593976442141304,4.43471156521669,14.52583904633395,4.856267428111152,2.06155281280883,2.309401076758503,4.193248541803039,2.5,2.081665999466132,5.377421934967226,5.887840577551899,2.9860788111948198,1.4142135623730951,1.4142135623730951,4.031128874149283,8.65544144839919,2.160246899469287,2.081665999466132,2.8722813232690143,2.629955639676578,2.8722813232690085,2.7080128015453173,3.559026084010437,2.64575131106459,3.499999999999995,2.87228132326902,5.802298395176403,2.7537852736430484,3.774917217635375,2.0816659994661397,3.000000000000001,4.96655480858378,3.4641016151377544,3.415650255319866,6.65832811847939,3.304037933599835,2.061552812808833,3.3040379335998367,3.5,5.123475382979799,3.3040379335998327,3.304037933599838,7.274384280931732,2.217355782608346,1.2909944487358056,1.5,4.272001872658762,1.8257418583505496,5.259911279353167,3.000000000000001,2.499999999999995,4.546060565661949,2.160246899469287,1.4142135623730951,0.9574271077563404,5.678908345800273,1.7320508075688772
14,Green,9.178779875342906,10.09950493836208,4.272001872658758,5.944184833375667,2.0615528128088303,2.309401076758505,4.349329450233296,2.449489742783178,3.304037933599835,3.593976442141304,5.8022983951764,2.9860788111948198,3.651483716701115,3.304037933599836,34.15650255319866,0.5773502691896257,1.4142135623730967,3.500000000000003,25.250412537884078,2.581988897471611,3.1091263510296048,8.286535263104042,14.696938456699067,6.3966136874651625,5.61990510002912,2.061552812808831,3.6968455021364672,12.069244660154448,4.031128874149275,3.9157800414902426,0.816496580927726,1.892969448600095,10.531698185319716,2.8722813232690103,5.228129047119382,2.3804761428476167,19.42506971244461,4.856267428111162,9.036961141150638,3.593976442141301,35.2550232827418,4.08248290463863,13.175102782647787,2.8722813232690085,2.081665999466128,1.2909944487358056,14.705441169852747,2.3804761428476087,0.5000000000000047,6.928203230275511,10.66145706114631,13.564659966250534,2.061552812808832,3.774917217635383,8.261355820929158,6.85565460040104,0.957427107756338,2.217355782608345,6.551081335677848,5.965176722724431,10.688779163215978,1.2583057392117922,3.593976442141304,4.830458915396482,3.915780041490245,4.546060565661952,3.915780041490237,16.391054470858997,2.0816659994661344
14,Red,10.801234497346432,9.327379053088816,2.645751311064589,2.7537852736430537,0.9574271077563378,1.0,2.7537852736430586,0.8164965809277257,2.217355782608345,2.8722813232690134,4.112987559751022,1.632993161855452,2.645751311064587,2.8722813232690143,44.31986010808247,3.162277660168387,1.2583057392117922,1.0000000000000049,42.84370821174719,1.892969448600095,0.4999999999999994,6.238322424070963,5.499999999999999,2.1602468994692803,1.5000000000000016,0.4999999999999996,4.645786621588778,12.093386622447824,3.201562118716428,0.5773502691896263,0.4999999999999994,2.449489742783178,3.30403793359984,1.5,2.4999999999999933,0.8164965809277257,4.112987559751022,2.8722813232690134,6.652067347825037,2.6299556396765897,1.4142135623730916,0.816496580927726,0.816496580927726,1.732050807568872,0.816496580927726,1.2583057392117971,17.568911937472585,1.4142135623730885,1.707825127659933,3.559026084010437,5.477225575051661,22.29162772582268,1.732050807568877,1.707825127659926,18.571932227602662,1.8929694486000876,1.258305739211792,1.732050807568877,5.0990195135927845,4.358898943540676,4.99165971062398,0.9574271077563382,4.795831523312726,8.04155872120988,4.898979485566356,2.1602468994692936,1.9148542155126689,32.873494895837695,2.0615528128088303
14,White,60.53649037288722,48.16205283553986,1.2583057392117802,22.544400635190996,1.707825127659933,9.16515138991168,3.3665016461206814,2.217355782608345,6.48074069840786,3.696845502136457,8.655441448399177,1.4142135623730951,4.99165971062398,12.569805089976525,163.05903838794094,7.3484692283495345,2.9439202887759497,7.724420150837645,137.00243306841915,1.5000000000000158,1.91485421551268,13.375973484822204,30.510927004381013,10.045728777279749,12.013880860626736,3.304037933599839,2.0615528128088303,46.67886745269926,2.362907813126318,1.258305739211789,3.201562118716422,6.027713773341704,5.057996968497837,7.4999999999999964,4.69041575982343,2.4999999999999964,2.6299556396765924,2.217355782608345,38.61778519456201,8.180260794538684,27.31300056749534,2.3804761428476287,7.182153808805066,3.1091263510296048,11.586630226256478,1.2583057392117802,33.029027637317235,4.242640687119285,3.464101615137744,11.14674840480399,9.742518497116988,136.0600357685288,1.2583057392117944,1.4999999999999842,28.511693507518395,9.28708781050337,3.316624790355399,2.3804761428476167,4.031128874149269,12.516655570345712,28.52338222114154,2.516611478423584,7.25718035235908,6.806859285554033,2.217355782608345,10.984838035522726,2.21735578260833,179.25586926699685,3.696845502136469
15,Black,0.5773502691896258,1.4142135623730951,1.414213562373095,0.816496580927726,1.2909944487358056,1.0,0.957427107756338,0.957427107756338,1.8929694486000912,0.5,0.5,1.2583057392117911,0.9574271077563382,0.5,0.957427107756338,1.4142135623730951,0.5773502691896257,1.4142135623730951,0.957427107756338,0.957427107756338,0.5773502691896257,0.0,0.816496580927726,0.5773502691896257,0.5773502691896258,0.8164965809277259,0.9574271077563384,0.4999999999999999,1.7320508075688772,0.0,0.816496580927726,1.5,1.2583057392117911,1.258305739211792,0.5773502691896258,0.957427107756338,0.5773502691896257,1.2583057392117916,1.0,0.816496580927726,1.2909944487358056,0.816496580927726,0.4999999999999999,1.914854215512676,1.4142135623730951,0.5773502691896257,0.8164965809277259,0.5773502691896257,0.0,1.2583057392117911,1.2909944487358056,1.1547005383792517,0.957427107756338,0.957427107756338,0.816496580927726,1.258305739211792,0.4999999999999999,0.5,0.816496580927726,1.0,0.8164965809277259,0.5,1.4142135623730951,1.892969448600091,1.2583057392117918,0.5,1.2909944487358056,1.414213562373095,1.0
15,Blue,6.130524719249844,6.557438524301998,2.0615528128088294,3.685557397915991,2.6299556396765835,2.0816659994661366,2.8722813232690085,2.581988897471611,3.1622776601683777,2.500000000000004,3.651483716701115,2.943920288775949,0.9574271077563368,3.3040379335998344,13.817259737975064,3.774917217635376,3.3040379335998327,1.0000000000000049,4.242640687119285,2.0615528128088294,1.8929694486000928,1.632993161855452,7.182153808805079,1.5000000000000009,2.986078811194812,1.707825127659934,1.4142135623730916,8.958236433584458,1.5000000000000009,1.5,2.3629078131263026,3.4156502553198647,1.4142135623730951,2.160246899469287,2.886751345948129,1.914854215512676,2.8722813232690143,1.290994448735802,5.678908345800274,2.3804761428476087,2.061552812808828,3.403429642777025,3.36650164612069,3.403429642777025,3.5118845842842457,2.7537852736430497,7.1355915428692125,2.217355782608345,2.8284271247461867,3.3040379335998367,2.081665999466128,3.316624790355399,2.5000000000000013,2.160246899469287,5.354126134736337,3.109126351029608,2.6299556396765835,1.4999999999999996,1.5,3.109126351029601,4.08248290463863,2.6299556396765835,2.0615528128088245,3.696845502136472,2.3804761428476167,2.5,4.242640687119291,5.446711546122731,1.732050807568876
15,Green,11.86029791643813,12.67543556122103,0.957427107756338,4.425306015783917,4.112987559751022,1.0,3.0956959368344585,1.8257418583505536,2.6299556396765897,3.304037933599835,3.304037933599835,3.696845502136472,3.872983346207417,6.020797289396151,33.777457966322245,3.6968455021364672,2.708012801545319,3.696845502136472,27.11088342345192,2.499999999999995,2.3804761428476167,6.652067347825035,16.378339354159202,6.499999999999995,6.238322424070974,0.5000000000000011,5.123475382979802,13.29160135825126,2.6457513110645907,0.5773502691896257,2.9860788111948198,5.315072906367319,13.720422734012248,3.741657386773946,4.573474244670755,3.559026084010437,20.27107956342402,5.446711546122731,7.745966692414832,3.559026084010437,38.612390066747565,5.567764362830023,8.831760866327851,3.593976442141306,3.872983346207417,1.2583057392117971,10.594810050208553,2.0816659994661326,1.4142135623730916,4.573474244670752,7.932002689527196,14.20093893609386,3.915780041490244,2.6299556396765835,16.743157806499152,8.18535277187245,0.957427107756339,2.629955639676582,8.406346808612328,3.3166247903554056,8.755950357709132,1.1547005383792517,5.965176722724433,4.349329450233296,2.943920288775949,2.6457513110645907,8.220908303425691,11.21011448053349,2.160246899469287
