No.,Order,Color,Intensity
1,1,White,42
2,2,White,41
3,3,White,42
4,4,White,44
5,5,White,45
6,6,White,41
7,7,White,44
8,8,White,45
9,9,White,41
10,10,White,45
11,11,White,44
12,12,White,45
13,13,White,44
14,14,White,42
15,15,White,41
16,16,White,43
17,17,White,43
18,18,White,41
19,19,White,45
20,20,White,41
21,21,White,41
22,22,White,44
23,23,White,41
24,24,White,40
30,1,Red,20
31,2,Red,21
32,3,Red,22
33,4,Red,20
34,5,Red,20
35,6,Red,23
36,7,Red,23
37,8,Red,20
38,9,Red,20
39,10,Red,20
40,11,Red,22
41,12,Red,22
42,13,Red,20
43,14,Red,21
44,15,Red,21
45,16,Red,20
46,17,Red,21
47,18,Red,20
48,19,Red,20
49,20,Red,22
50,21,Red,19
51,22,Red,21
52,23,Red,20
53,24,Red,21
60,1,Green,17
61,2,Green,16
62,3,Green,20
63,4,Green,18
64,5,Green,18
65,6,Green,18
66,7,Green,18
67,8,Green,19
68,9,Green,18
69,10,Green,18
70,11,Green,18
71,12,Green,19
72,13,Green,17
73,14,Green,16
74,15,Green,16
75,16,Green,17
76,17,Green,16
77,18,Green,16
78,19,Green,17
79,20,Green,19
80,21,Green,16
81,22,Green,17
82,23,Green,19
83,24,Green,20
89,1,Blue,11
90,2,Blue,11
91,3,Blue,12
92,4,Blue,10
93,5,Blue,10
94,6,Blue,10
95,7,Blue,12
96,8,Blue,12
97,9,Blue,13
98,10,Blue,11
99,11,Blue,10
100,12,Blue,11
101,13,Blue,11
102,14,Blue,11
103,15,Blue,11
104,16,Blue,11
105,17,Blue,10
106,18,Blue,11
107,19,Blue,12
108,20,Blue,11
109,21,Blue,11
110,22,Blue,10
111,23,Blue,11
112,24,Blue,11
119,1,Black,4
120,2,Black,5
121,3,Black,4
122,4,Black,5
123,5,Black,4
124,6,Black,4
125,7,Black,5
126,8,Black,4
127,9,Black,4
128,10,Black,5
129,11,Black,5
130,12,Black,4
131,13,Black,4
132,14,Black,4
133,15,Black,5
134,16,Black,4
135,17,Black,3
136,18,Black,4
137,19,Black,4
138,20,Black,4
139,21,Black,4
140,22,Black,4
141,23,Black,4
142,24,Black,3
178,1,White,39
179,2,White,38
180,3,White,37
181,4,White,37
182,5,White,40
183,6,White,40
184,7,White,37
185,8,White,39
186,9,White,38
187,10,White,38
188,11,White,39
189,12,White,38
190,13,White,41
191,14,White,39
192,15,White,37
193,16,White,38
194,17,White,40
195,18,White,37
196,19,White,40
197,20,White,38
198,21,White,37
199,22,White,40
200,23,White,37
201,24,White,39
207,1,Red,19
208,2,Red,20
209,3,Red,20
210,4,Red,17
211,5,Red,20
212,6,Red,18
213,7,Red,17
214,8,Red,17
215,9,Red,18
216,10,Red,18
217,11,Red,20
218,12,Red,20
219,13,Red,19
220,14,Red,18
221,15,Red,17
222,16,Red,19
223,17,Red,19
224,18,Red,19
225,19,Red,19
226,20,Red,18
227,21,Red,18
228,22,Red,19
229,23,Red,18
230,24,Red,18
237,1,Green,16
238,2,Green,16
239,3,Green,17
240,4,Green,18
241,5,Green,17
242,6,Green,17
243,7,Green,17
244,8,Green,17
245,9,Green,18
246,10,Green,19
247,11,Green,17
248,12,Green,17
249,13,Green,17
250,14,Green,18
251,15,Green,17
252,16,Green,20
253,17,Green,17
254,18,Green,17
255,19,Green,17
256,20,Green,19
257,21,Green,17
258,22,Green,18
259,23,Green,19
260,24,Green,19
266,1,Blue,13
267,2,Blue,14
268,3,Blue,12
269,4,Blue,12
270,5,Blue,13
271,6,Blue,14
272,7,Blue,12
273,8,Blue,13
274,9,Blue,12
275,10,Blue,12
276,11,Blue,13
277,12,Blue,12
278,13,Blue,15
279,14,Blue,13
280,15,Blue,13
281,16,Blue,13
282,17,Blue,14
283,18,Blue,15
284,19,Blue,14
285,20,Blue,13
286,21,Blue,13
287,22,Blue,13
288,23,Blue,12
289,24,Blue,15
296,1,Black,4
297,2,Black,5
298,3,Black,4
299,4,Black,3
300,5,Black,5
301,6,Black,4
302,7,Black,5
303,8,Black,4
304,9,Black,4
305,10,Black,4
306,11,Black,3
307,12,Black,4
308,13,Black,4
309,14,Black,4
310,15,Black,5
311,16,Black,4
312,17,Black,5
313,18,Black,4
314,19,Black,4
315,20,Black,4
316,21,Black,4
317,22,Black,4
318,23,Black,4
319,24,Black,4
355,1,White,50
356,2,White,49
357,3,White,49
358,4,White,49
359,5,White,47
360,6,White,50
361,7,White,48
362,8,White,49
363,9,White,53
364,10,White,49
365,11,White,51
366,12,White,51
367,13,White,47
368,14,White,50
369,15,White,50
370,16,White,51
371,17,White,49
372,18,White,49
373,19,White,53
374,20,White,52
375,21,White,50
376,22,White,54
377,23,White,52
378,24,White,52
384,1,Red,23
385,2,Red,25
386,3,Red,27
387,4,Red,24
388,5,Red,24
389,6,Red,27
390,7,Red,26
391,8,Red,23
392,9,Red,25
393,10,Red,25
394,11,Red,25
395,12,Red,26
396,13,Red,23
397,14,Red,26
398,15,Red,25
399,16,Red,26
400,17,Red,25
401,18,Red,23
402,19,Red,24
403,20,Red,25
404,21,Red,24
405,22,Red,26
406,23,Red,25
407,24,Red,24
414,1,Green,20
415,2,Green,20
416,3,Green,20
417,4,Green,22
418,5,Green,20
419,6,Green,20
420,7,Green,19
421,8,Green,20
422,9,Green,19
423,10,Green,21
424,11,Green,20
425,12,Green,20
426,13,Green,19
427,14,Green,21
428,15,Green,21
429,16,Green,23
430,17,Green,23
431,18,Green,23
432,19,Green,21
433,20,Green,21
434,21,Green,21
435,22,Green,20
436,23,Green,22
437,24,Green,24
443,1,Blue,16
444,2,Blue,16
445,3,Blue,16
446,4,Blue,15
447,5,Blue,14
448,6,Blue,16
449,7,Blue,17
450,8,Blue,15
451,9,Blue,17
452,10,Blue,14
453,11,Blue,15
454,12,Blue,14
455,13,Blue,16
456,14,Blue,15
457,15,Blue,16
458,16,Blue,14
459,17,Blue,16
460,18,Blue,15
461,19,Blue,15
462,20,Blue,15
463,21,Blue,16
464,22,Blue,15
465,23,Blue,17
466,24,Blue,15
473,1,Black,4
474,2,Black,4
475,3,Black,4
476,4,Black,4
477,5,Black,4
478,6,Black,4
479,7,Black,4
480,8,Black,4
481,9,Black,4
482,10,Black,3
483,11,Black,3
484,12,Black,4
485,13,Black,4
486,14,Black,4
487,15,Black,4
488,16,Black,4
489,17,Black,3
490,18,Black,3
491,19,Black,4
492,20,Black,5
493,21,Black,4
494,22,Black,4
495,23,Black,4
496,24,Black,4
532,1,White,59
533,2,White,58
534,3,White,58
535,4,White,60
536,5,White,55
537,6,White,57
538,7,White,57
539,8,White,58
540,9,White,59
541,10,White,56
542,11,White,57
543,12,White,56
544,13,White,57
545,14,White,55
546,15,White,58
547,16,White,59
548,17,White,57
549,18,White,59
550,19,White,59
551,20,White,56
552,21,White,60
553,22,White,60
554,23,White,61
555,24,White,58
561,1,Red,26
562,2,Red,27
563,3,Red,26
564,4,Red,27
565,5,Red,29
566,6,Red,28
567,7,Red,26
568,8,Red,29
569,9,Red,27
570,10,Red,25
571,11,Red,28
572,12,Red,27
573,13,Red,26
574,14,Red,26
575,15,Red,26
576,16,Red,29
577,17,Red,28
578,18,Red,25
579,19,Red,27
580,20,Red,26
581,21,Red,28
582,22,Red,28
583,23,Red,28
584,24,Red,28
591,1,Green,24
592,2,Green,24
593,3,Green,23
594,4,Green,23
595,5,Green,25
596,6,Green,23
597,7,Green,25
598,8,Green,22
599,9,Green,23
600,10,Green,24
601,11,Green,23
602,12,Green,24
603,13,Green,23
604,14,Green,25
605,15,Green,24
606,16,Green,25
607,17,Green,26
608,18,Green,22
609,19,Green,25
610,20,Green,26
611,21,Green,22
612,22,Green,25
613,23,Green,23
614,24,Green,22
621,1,Blue,17
622,2,Blue,17
623,3,Blue,15
624,4,Blue,17
625,5,Blue,16
626,6,Blue,16
627,7,Blue,16
628,8,Blue,16
629,9,Blue,15
630,10,Blue,16
631,11,Blue,15
632,12,Blue,17
633,13,Blue,16
634,14,Blue,15
635,15,Blue,15
636,16,Blue,17
637,17,Blue,15
638,18,Blue,16
639,19,Blue,17
640,20,Blue,16
641,21,Blue,15
642,22,Blue,16
643,23,Blue,16
644,24,Blue,17
650,1,Black,4
651,2,Black,4
652,3,Black,4
653,4,Black,4
654,5,Black,4
655,6,Black,4
656,7,Black,4
657,8,Black,5
658,9,Black,5
659,10,Black,4
660,11,Black,4
661,12,Black,4
662,13,Black,4
663,14,Black,4
664,15,Black,4
665,16,Black,4
666,17,Black,4
667,18,Black,4
668,19,Black,4
669,20,Black,4
670,21,Black,4
671,22,Black,4
672,23,Black,4
673,24,Black,5
