No.,Order,Color,Intensity
1,1,White,90
2,2,White,95
3,3,White,92
4,4,White,97
5,5,White,92
6,6,White,93
7,7,White,93
8,8,White,92
9,9,White,97
10,10,White,91
11,11,White,97
12,12,White,94
13,13,White,93
14,14,White,94
15,15,White,93
16,16,White,96
17,17,White,96
18,18,White,92
19,19,White,92
20,20,White,95
21,21,White,94
22,22,White,92
23,23,White,92
24,24,White,94
30,1,Red,60
31,2,Red,56
32,3,Red,57
33,4,Red,57
34,5,Red,61
35,6,Red,58
36,7,Red,56
37,8,Red,58
38,9,Red,58
39,10,Red,59
40,11,Red,59
41,12,Red,58
42,13,Red,61
43,14,Red,60
44,15,Red,60
45,16,Red,57
46,17,Red,61
47,18,Red,61
48,19,Red,61
49,20,Red,59
50,21,Red,57
51,22,Red,59
52,23,Red,59
53,24,Red,55
60,1,Green,29
61,2,Green,28
62,3,Green,29
63,4,Green,28
64,5,Green,30
65,6,Green,30
66,7,Green,33
67,8,Green,33
68,9,Green,29
69,10,Green,30
70,11,Green,29
71,12,Green,32
72,13,Green,30
73,14,Green,33
74,15,Green,32
75,16,Green,29
76,17,Green,30
77,18,Green,28
78,19,Green,31
79,20,Green,29
80,21,Green,31
81,22,Green,33
82,23,Green,31
83,24,Green,31
90,1,Blue,13
91,2,Blue,12
92,3,Blue,13
93,4,Blue,14
94,5,Blue,13
95,6,Blue,13
96,7,Blue,11
97,8,Blue,12
98,9,Blue,12
99,10,Blue,12
100,11,Blue,12
101,12,Blue,12
102,13,Blue,12
103,14,Blue,13
104,15,Blue,13
105,16,Blue,12
106,17,Blue,14
107,18,Blue,12
108,19,Blue,12
109,20,Blue,13
110,21,Blue,11
111,22,Blue,13
112,23,Blue,14
113,24,Blue,13
119,1,Black,4
120,2,Black,4
121,3,Black,3
122,4,Black,4
123,5,Black,3
124,6,Black,4
125,7,Black,4
126,8,Black,4
127,9,Black,4
128,10,Black,5
129,11,Black,4
130,12,Black,4
131,13,Black,4
132,14,Black,5
133,15,Black,5
134,16,Black,4
135,17,Black,4
136,18,Black,4
137,19,Black,4
138,20,Black,4
139,21,Black,4
140,22,Black,3
141,23,Black,4
142,24,Black,5
179,1,White,96
180,2,White,96
181,3,White,94
182,4,White,91
183,5,White,92
184,6,White,94
185,7,White,93
186,8,White,96
187,9,White,97
188,10,White,96
189,11,White,96
190,12,White,91
191,13,White,91
192,14,White,93
193,15,White,95
194,16,White,96
195,17,White,95
196,18,White,97
197,19,White,95
198,20,White,91
199,21,White,96
200,22,White,97
201,23,White,97
202,24,White,93
208,1,Red,61
209,2,Red,57
210,3,Red,61
211,4,Red,57
212,5,Red,61
213,6,Red,61
214,7,Red,59
215,8,Red,59
216,9,Red,57
217,10,Red,58
218,11,Red,56
219,12,Red,58
220,13,Red,59
221,14,Red,60
222,15,Red,59
223,16,Red,56
224,17,Red,56
225,18,Red,59
226,19,Red,60
227,20,Red,56
228,21,Red,56
229,22,Red,58
230,23,Red,61
231,24,Red,59
238,1,Green,30
239,2,Green,30
240,3,Green,33
241,4,Green,33
242,5,Green,31
243,6,Green,30
244,7,Green,30
245,8,Green,32
246,9,Green,28
247,10,Green,33
248,11,Green,30
249,12,Green,33
250,13,Green,30
251,14,Green,33
252,15,Green,33
253,16,Green,30
254,17,Green,28
255,18,Green,32
256,19,Green,32
257,20,Green,33
258,21,Green,28
259,22,Green,30
260,23,Green,32
261,24,Green,29
268,1,Blue,14
269,2,Blue,13
270,3,Blue,13
271,4,Blue,13
272,5,Blue,14
273,6,Blue,13
274,7,Blue,12
275,8,Blue,12
276,9,Blue,13
277,10,Blue,13
278,11,Blue,13
279,12,Blue,12
280,13,Blue,14
281,14,Blue,13
282,15,Blue,14
283,16,Blue,12
284,17,Blue,13
285,18,Blue,12
286,19,Blue,11
287,20,Blue,12
288,21,Blue,13
289,22,Blue,13
290,23,Blue,12
291,24,Blue,14
297,1,Black,4
298,2,Black,4
299,3,Black,4
300,4,Black,5
301,5,Black,4
302,6,Black,4
303,7,Black,5
304,8,Black,4
305,9,Black,5
306,10,Black,4
307,11,Black,5
308,12,Black,4
309,13,Black,4
310,14,Black,4
311,15,Black,4
312,16,Black,4
313,17,Black,5
314,18,Black,4
315,19,Black,4
316,20,Black,4
317,21,Black,4
318,22,Black,4
319,23,Black,5
320,24,Black,4
357,1,White,92
358,2,White,91
359,3,White,94
360,4,White,91
361,5,White,94
362,6,White,95
363,7,White,93
364,8,White,96
365,9,White,92
366,10,White,97
367,11,White,94
368,12,White,96
369,13,White,92
370,14,White,92
371,15,White,95
372,16,White,92
373,17,White,96
374,18,White,96
375,19,White,94
376,20,White,91
377,21,White,96
378,22,White,96
379,23,White,96
380,24,White,96
