No.,Order,Color,Intensity
1,1,White,60
2,2,White,61
3,3,White,60
4,4,White,58
5,5,White,62
6,6,White,60
7,7,White,61
8,8,White,61
9,9,White,60
10,10,White,61
11,11,White,62
12,12,White,62
13,13,White,61
14,14,White,60
15,15,White,60
16,16,White,60
17,17,White,60
18,18,White,59
19,19,White,63
20,20,White,60
21,21,White,60
22,22,White,64
23,23,White,59
24,24,White,61
30,1,Red,21
31,2,Red,22
32,3,Red,22
33,4,Red,23
34,5,Red,21
35,6,Red,21
36,7,Red,21
37,8,Red,21
38,9,Red,22
39,10,Red,19
40,11,Red,20
41,12,Red,20
42,13,Red,23
43,14,Red,20
44,15,Red,21
45,16,Red,20
46,17,Red,22
47,18,Red,23
48,19,Red,23
49,20,Red,22
50,21,Red,22
51,22,Red,21
52,23,Red,22
53,24,Red,20
59,1,Green,26
60,2,Green,29
61,3,Green,27
62,4,Green,26
63,5,Green,27
64,6,Green,29
65,7,Green,26
66,8,Green,27
67,9,Green,27
68,10,Green,25
69,11,Green,25
70,12,Green,30
71,13,Green,28
72,14,Green,27
73,15,Green,26
74,16,Green,29
75,17,Green,26
76,18,Green,29
77,19,Green,29
78,20,Green,26
79,21,Green,26
80,22,Green,30
81,23,Green,26
82,24,Green,27
89,1,Blue,20
90,2,Blue,21
91,3,Blue,20
92,4,Blue,20
93,5,Blue,19
94,6,Blue,21
95,7,Blue,20
96,8,Blue,22
97,9,Blue,21
98,10,Blue,22
99,11,Blue,23
100,12,Blue,19
101,13,Blue,21
102,14,Blue,22
103,15,Blue,20
104,16,Blue,21
105,17,Blue,23
106,18,Blue,23
107,19,Blue,22
108,20,Blue,21
109,21,Blue,20
110,22,Blue,23
111,23,Blue,20
112,24,Blue,23
118,1,Black,4
119,2,Black,4
120,3,Black,4
121,4,Black,4
122,5,Black,4
123,6,Black,3
124,7,Black,4
125,8,Black,4
126,9,Black,4
127,10,Black,4
128,11,Black,4
129,12,Black,4
130,13,Black,4
131,14,Black,3
132,15,Black,4
133,16,Black,4
134,17,Black,5
135,18,Black,4
136,19,Black,3
137,20,Black,3
138,21,Black,4
139,22,Black,5
140,23,Black,4
141,24,Black,3
177,1,White,62
178,2,White,62
179,3,White,63
180,4,White,64
181,5,White,60
182,6,White,63
183,7,White,62
184,8,White,60
185,9,White,60
186,10,White,62
187,11,White,59
188,12,White,62
189,13,White,60
190,14,White,62
191,15,White,60
192,16,White,60
193,17,White,63
194,18,White,64
195,19,White,65
196,20,White,60
197,21,White,60
198,22,White,61
199,23,White,60
200,24,White,60
206,1,Red,19
207,2,Red,20
208,3,Red,19
209,4,Red,20
210,5,Red,22
211,6,Red,19
212,7,Red,20
213,8,Red,21
214,9,Red,20
215,10,Red,19
216,11,Red,19
217,12,Red,19
218,13,Red,19
219,14,Red,21
220,15,Red,21
221,16,Red,20
222,17,Red,21
223,18,Red,21
224,19,Red,19
225,20,Red,19
226,21,Red,21
227,22,Red,20
228,23,Red,23
229,24,Red,20
236,1,Green,29
237,2,Green,26
238,3,Green,29
239,4,Green,30
240,5,Green,26
241,6,Green,28
242,7,Green,28
243,8,Green,28
244,9,Green,26
245,10,Green,27
246,11,Green,29
247,12,Green,29
248,13,Green,28
249,14,Green,29
250,15,Green,27
251,16,Green,29
252,17,Green,27
253,18,Green,27
254,19,Green,30
255,20,Green,30
256,21,Green,27
257,22,Green,27
258,23,Green,30
259,24,Green,29
265,1,Blue,22
266,2,Blue,21
267,3,Blue,19
268,4,Blue,19
269,5,Blue,21
270,6,Blue,19
271,7,Blue,22
