No.,Order,Color,Intensity
1,1,White,50
2,2,White,52
3,3,White,49
4,4,White,51
5,5,White,52
6,6,White,50
7,7,White,51
8,8,White,55
9,9,White,51
10,10,White,51
11,11,White,51
12,12,White,50
13,13,White,52
14,14,White,50
15,15,White,53
16,16,White,53
17,17,White,53
18,18,White,52
19,19,White,53
20,20,White,49
21,21,White,50
22,22,White,50
23,23,White,50
24,24,White,53
30,1,Red,35
31,2,Red,32
32,3,Red,31
33,4,Red,34
34,5,Red,32
35,6,Red,32
36,7,Red,35
37,8,Red,33
38,9,Red,30
39,10,Red,31
40,11,Red,31
41,12,Red,34
42,13,Red,33
43,14,Red,33
44,15,Red,34
45,16,Red,33
46,17,Red,34
47,18,Red,32
48,19,Red,32
49,20,Red,31
50,21,Red,30
51,22,Red,35
52,23,Red,33
53,24,Red,34
60,1,Green,15
61,2,Green,16
62,3,Green,15
63,4,Green,14
64,5,Green,16
65,6,Green,15
66,7,Green,15
67,8,Green,16
68,9,Green,17
69,10,Green,15
70,11,Green,17
71,12,Green,16
72,13,Green,15
73,14,Green,16
74,15,Green,16
75,16,Green,15
76,17,Green,15
77,18,Green,17
78,19,Green,15
79,20,Green,15
80,21,Green,17
81,22,Green,15
82,23,Green,18
83,24,Green,17
90,1,Blue,10
91,2,Blue,9
92,3,Blue,10
93,4,Blue,9
94,5,Blue,9
95,6,Blue,10
96,7,Blue,10
97,8,Blue,9
98,9,Blue,10
99,10,Blue,9
100,11,Blue,9
101,12,Blue,9
102,13,Blue,9
103,14,Blue,10
104,15,Blue,10
105,16,Blue,9
106,17,Blue,11
107,18,Blue,9
108,19,Blue,9
109,20,Blue,9
110,21,Blue,9
111,22,Blue,9
112,23,Blue,10
113,24,Blue,9
119,1,Black,3
120,2,Black,3
121,3,Black,3
122,4,Black,3
123,5,Black,3
124,6,Black,3
125,7,Black,3
126,8,Black,3
127,9,Black,3
128,10,Black,3
129,11,Black,3
130,12,Black,3
131,13,Black,3
132,14,Black,3
133,15,Black,4
134,16,Black,3
135,17,Black,3
136,18,Black,3
137,19,Black,3
138,20,Black,3
139,21,Black,3
