No.,Order,Color,Intensity
1,1,White,58
2,2,White,65
3,3,White,59
4,4,White,60
5,5,White,62
6,6,White,65
7,7,White,59
8,8,White,61
9,9,White,60
10,10,White,63
11,11,White,58
12,12,White,58
13,13,White,62
14,14,White,60
15,15,White,58
16,16,White,61
17,17,White,58
18,18,White,58
19,19,White,63
20,20,White,61
21,21,White,61
22,22,White,59
23,23,White,59
24,24,White,61
30,1,Red,28
31,2,Red,28
32,3,Red,28
33,4,Red,27
34,5,Red,32
35,6,Red,31
36,7,Red,27
37,8,Red,28
38,9,Red,28
39,10,Red,27
40,11,Red,27
41,12,Red,29
42,13,Red,27
43,14,Red,29
44,15,Red,28
45,16,Red,27
46,17,Red,27
47,18,Red,27
48,19,Red,30
49,20,Red,30
50,21,Red,28
51,22,Red,28
52,23,Red,30
53,24,Red,30
60,1,Green,21
61,2,Green,21
62,3,Green,22
63,4,Green,19
64,5,Green,23
65,6,Green,23
66,7,Green,24
67,8,Green,21
68,9,Green,22
69,10,Green,22
70,11,Green,21
71,12,Green,22
72,13,Green,22
73,14,Green,21
74,15,Green,23
75,16,Green,22
76,17,Green,20
77,18,Green,24
78,19,Green,22
79,20,Green,23
80,21,Green,24
81,22,Green,20
82,23,Green,23
83,24,Green,20
90,1,Blue,17
91,2,Blue,16
92,3,Blue,16
93,4,Blue,15
94,5,Blue,17
95,6,Blue,17
96,7,Blue,16
97,8,Blue,15
98,9,Blue,16
99,10,Blue,16
100,11,Blue,19
101,12,Blue,16
102,13,Blue,17
103,14,Blue,18
104,15,Blue,18
105,16,Blue,17
106,17,Blue,17
107,18,Blue,16
108,19,Blue,16
109,20,Blue,15
110,21,Blue,16
111,22,Blue,17
112,23,Blue,16
113,24,Blue,15
119,1,Black,3
120,2,Black,4
121,3,Black,3
122,4,Black,4
123,5,Black,3
124,6,Black,3
125,7,Black,3
126,8,Black,3
127,9,Black,3
128,10,Black,3
129,11,Black,4
130,12,Black,3
131,13,Black,3
132,14,Black,3
133,15,Black,4
134,16,Black,3
135,17,Black,3
136,18,Black,4
137,19,Black,3
138,20,Black,4
139,21,Black,3
140,22,Black,3
141,23,Black,3
142,24,Black,3
179,1,White,57
180,2,White,62
181,3,White,59
182,4,White,64
183,5,White,62
184,6,White,63
185,7,White,58
186,8,White,62
187,9,White,61
188,10,White,61
189,11,White,63
190,12,White,63
191,13,White,60
192,14,White,61
193,15,White,61
194,16,White,59
195,17,White,58
196,18,White,65
197,19,White,60
198,20,White,61
199,21,White,62
200,22,White,59
201,23,White,65
202,24,White,60
208,1,Red,28
209,2,Red,29
210,3,Red,29
211,4,Red,28
212,5,Red,31
213,6,Red,32
214,7,Red,28
215,8,Red,31
216,9,Red,32
217,10,Red,28
218,11,Red,27
219,12,Red,30
220,13,Red,29
221,14,Red,29
222,15,Red,29
223,16,Red,29
224,17,Red,32
225,18,Red,27
226,19,Red,29
227,20,Red,32
228,21,Red,27
229,22,Red,28
230,23,Red,28
231,24,Red,29
238,1,Green,24
239,2,Green,21
240,3,Green,20
241,4,Green,21
242,5,Green,21
243,6,Green,24
244,7,Green,22
245,8,Green,22
246,9,Green,22
247,10,Green,21
248,11,Green,21
249,12,Green,24
250,13,Green,23
251,14,Green,20
252,15,Green,23
253,16,Green,22
254,17,Green,21
255,18,Green,22
256,19,Green,21
257,20,Green,21
258,21,Green,21
259,22,Green,24
260,23,Green,20
261,24,Green,24
268,1,Blue,18
269,2,Blue,16
270,3,Blue,16
271,4,Blue,19
272,5,Blue,18
273,6,Blue,15
274,7,Blue,18
275,8,Blue,16
276,9,Blue,18
277,10,Blue,16
278,11,Blue,16
279,12,Blue,17
280,13,Blue,15
281,14,Blue,17
282,15,Blue,16
283,16,Blue,17
284,17,Blue,18
285,18,Blue,17
286,19,Blue,17
287,20,Blue,17
288,21,Blue,16
289,22,Blue,16
290,23,Blue,19
291,24,Blue,18
297,1,Black,3
298,2,Black,3
299,3,Black,3
300,4,Black,4
301,5,Black,3
302,6,Black,3
303,7,Black,3
304,8,Black,3
