No.,Order,Color,Intensity
1,1,White,73
2,2,White,68
3,3,White,69
4,4,White,69
5,5,White,71
6,6,White,73
7,7,White,71
8,8,White,73
9,9,White,72
10,10,White,73
11,11,White,76
12,12,White,74
13,13,White,70
14,14,White,71
15,15,White,70
16,16,White,71
17,17,White,74
18,18,White,73
19,19,White,74
20,20,White,74
21,21,White,71
22,22,White,73
23,23,White,76
24,24,White,75
30,1,Red,37
31,2,Red,35
32,3,Red,37
33,4,Red,39
34,5,Red,36
35,6,Red,37
36,7,Red,37
37,8,Red,37
38,9,Red,38
39,10,Red,35
40,11,Red,35
41,12,Red,37
42,13,Red,34
43,14,Red,35
44,15,Red,37
45,16,Red,35
46,17,Red,34
47,18,Red,36
48,19,Red,39
49,20,Red,39
50,21,Red,37
51,22,Red,37
52,23,Red,33
53,24,Red,38
60,1,Green,30
61,2,Green,30
62,3,Green,27
63,4,Green,28
64,5,Green,28
65,6,Green,30
66,7,Green,31
67,8,Green,32
68,9,Green,32
69,10,Green,29
70,11,Green,27
71,12,Green,31
72,13,Green,28
73,14,Green,29
74,15,Green,31
75,16,Green,30
76,17,Green,30
77,18,Green,31
78,19,Green,28
79,20,Green,30
80,21,Green,27
81,22,Green,31
82,23,Green,29
83,24,Green,29
90,1,Blue,18
91,2,Blue,18
92,3,Blue,16
93,4,Blue,16
94,5,Blue,16
95,6,Blue,18
96,7,Blue,17
97,8,Blue,18
98,9,Blue,17
99,10,Blue,17
100,11,Blue,18
101,12,Blue,17
102,13,Blue,19
103,14,Blue,19
104,15,Blue,17
105,16,Blue,17
106,17,Blue,16
107,18,Blue,18
108,19,Blue,19
109,20,Blue,18
110,21,Blue,17
111,22,Blue,19
112,23,Blue,17
113,24,Blue,16
119,1,Black,4
120,2,Black,3
121,3,Black,4
122,4,Black,4
123,5,Black,5
124,6,Black,4
125,7,Black,4
126,8,Black,3
127,9,Black,4
128,10,Black,4
129,11,Black,4
130,12,Black,4
131,13,Black,5
132,14,Black,4
133,15,Black,3
134,16,Black,4
135,17,Black,4
136,18,Black,4
137,19,Black,4
138,20,Black,5
139,21,Black,4
140,22,Black,4
141,23,Black,4
142,24,Black,4
179,1,White,79
180,2,White,83
181,3,White,77
182,4,White,78
183,5,White,81
184,6,White,76
185,7,White,83
186,8,White,81
187,9,White,81
188,10,White,77
189,11,White,81
190,12,White,81
191,13,White,80
192,14,White,79
193,15,White,79
194,16,White,81
195,17,White,84
196,18,White,81
197,19,White,81
198,20,White,85
199,21,White,82
200,22,White,84
201,23,White,82
202,24,White,86
208,1,Red,40
209,2,Red,39
210,3,Red,37
211,4,Red,38
212,5,Red,40
213,6,Red,39
214,7,Red,39
215,8,Red,38
216,9,Red,38
217,10,Red,41
218,11,Red,37
219,12,Red,38
220,13,Red,37
221,14,Red,38
222,15,Red,37
223,16,Red,42
224,17,Red,38
225,18,Red,39
226,19,Red,38
227,20,Red,39
228,21,Red,43
229,22,Red,39
230,23,Red,41
231,24,Red,40
238,1,Green,31
239,2,Green,34
240,3,Green,32
241,4,Green,33
242,5,Green,33
243,6,Green,33
244,7,Green,36
245,8,Green,34
246,9,Green,35
247,10,Green,36
248,11,Green,36
249,12,Green,37
250,13,Green,34
251,14,Green,33
252,15,Green,35
253,16,Green,36
254,17,Green,34
255,18,Green,34
256,19,Green,36
257,20,Green,32
258,21,Green,35
259,22,Green,36
260,23,Green,36
261,24,Green,36
268,1,Blue,20
269,2,Blue,19
270,3,Blue,21
271,4,Blue,21
272,5,Blue,19
273,6,Blue,21
274,7,Blue,20
275,8,Blue,21
276,9,Blue,19
277,10,Blue,22
278,11,Blue,19
279,12,Blue,20
280,13,Blue,19
