No.,Order,Color,Intensity
1,1,White,224
2,2,White,224
3,3,White,225
4,4,White,218
5,5,White,225
6,6,White,220
7,7,White,225
8,8,White,221
9,9,White,226
10,10,White,222
11,11,White,229
12,12,White,223
13,13,White,227
14,14,White,226
15,15,White,228
16,16,White,224
17,17,White,227
18,18,White,226
19,19,White,225
20,20,White,222
21,21,White,224
22,22,White,225
23,23,White,221
24,24,White,221
30,1,Red,150
31,2,Red,146
32,3,Red,150
33,4,Red,146
34,5,Red,151
35,6,Red,146
36,7,Red,148
37,8,Red,149
38,9,Red,146
39,10,Red,147
40,11,Red,146
41,12,Red,147
42,13,Red,148
43,14,Red,149
44,15,Red,149
45,16,Red,145
46,17,Red,143
47,18,Red,146
48,19,Red,147
49,20,Red,149
50,21,Red,149
51,22,Red,150
52,23,Red,148
53,24,Red,148
60,1,Green,66
61,2,Green,69
62,3,Green,71
63,4,Green,65
64,5,Green,65
65,6,Green,66
66,7,Green,69
67,8,Green,69
68,9,Green,67
69,10,Green,66
70,11,Green,66
71,12,Green,70
72,13,Green,68
73,14,Green,66
74,15,Green,67
75,16,Green,67
76,17,Green,66
77,18,Green,66
78,19,Green,68
79,20,Green,68
80,21,Green,67
81,22,Green,68
82,23,Green,71
83,24,Green,70
89,1,Blue,22
90,2,Blue,20
91,3,Blue,20
92,4,Blue,22
93,5,Blue,22
94,6,Blue,20
95,7,Blue,22
96,8,Blue,22
97,9,Blue,21
98,10,Blue,22
99,11,Blue,21
100,12,Blue,23
101,13,Blue,20
102,14,Blue,20
103,15,Blue,21
104,16,Blue,23
105,17,Blue,20
106,18,Blue,21
107,19,Blue,20
108,20,Blue,23
109,21,Blue,21
110,22,Blue,20
111,23,Blue,20
112,24,Blue,22
119,1,Black,4
120,2,Black,6
121,3,Black,6
122,4,Black,5
123,5,Black,4
124,6,Black,5
125,7,Black,5
126,8,Black,5
127,9,Black,5
128,10,Black,5
129,11,Black,4
130,12,Black,4
131,13,Black,5
132,14,Black,5
133,15,Black,5
134,16,Black,5
135,17,Black,5
136,18,Black,4
137,19,Black,5
138,20,Black,6
139,21,Black,4
140,22,Black,5
141,23,Black,5
142,24,Black,5
178,1,White,215
179,2,White,223
180,3,White,224
181,4,White,218
182,5,White,220
183,6,White,217
184,7,White,223
185,8,White,224
186,9,White,219
187,10,White,221
188,11,White,222
189,12,White,221
190,13,White,225
191,14,White,218
192,15,White,220
193,16,White,219
194,17,White,226
195,18,White,223
196,19,White,218
197,20,White,220
198,21,White,221
199,22,White,225
200,23,White,224
201,24,White,215
207,1,Red,147
208,2,Red,150
209,3,Red,145
210,4,Red,146
211,5,Red,144
212,6,Red,142
213,7,Red,146
214,8,Red,144
215,9,Red,148
216,10,Red,141
217,11,Red,144
218,12,Red,147
219,13,Red,145
220,14,Red,149
221,15,Red,144
222,16,Red,144
223,17,Red,141
224,18,Red,143
225,19,Red,148
226,20,Red,142
227,21,Red,147
228,22,Red,146
229,23,Red,144
230,24,Red,146
237,1,Green,68
238,2,Green,65
239,3,Green,69
240,4,Green,67
241,5,Green,69
242,6,Green,68
243,7,Green,64
244,8,Green,66
245,9,Green,68
246,10,Green,65
247,11,Green,66
248,12,Green,65
249,13,Green,69
250,14,Green,64
251,15,Green,65
252,16,Green,68
253,17,Green,69
254,18,Green,67
255,19,Green,64
256,20,Green,66
257,21,Green,68
258,22,Green,70
259,23,Green,68
260,24,Green,66
266,1,Blue,21
267,2,Blue,22
268,3,Blue,19
269,4,Blue,20
270,5,Blue,21
271,6,Blue,23
272,7,Blue,20
273,8,Blue,22
274,9,Blue,19
275,10,Blue,19
276,11,Blue,22
277,12,Blue,20
278,13,Blue,21
279,14,Blue,20
280,15,Blue,22
281,16,Blue,21
282,17,Blue,19
283,18,Blue,23
284,19,Blue,20
285,20,Blue,20
286,21,Blue,19
287,22,Blue,22
288,23,Blue,22
289,24,Blue,20
296,1,Black,5
297,2,Black,5
298,3,Black,5
299,4,Black,4
300,5,Black,6
301,6,Black,4
302,7,Black,5
303,8,Black,5
304,9,Black,5
305,10,Black,4
306,11,Black,5
307,12,Black,5
308,13,Black,4
309,14,Black,5
310,15,Black,5
311,16,Black,5
312,17,Black,5
313,18,Black,4
314,19,Black,5
315,20,Black,5
316,21,Black,5
317,22,Black,5
318,23,Black,5
319,24,Black,5
355,1,White,220
356,2,White,218
357,3,White,221
358,4,White,216
359,5,White,218
360,6,White,220
361,7,White,217
362,8,White,224
363,9,White,215
364,10,White,221
365,11,White,217
366,12,White,215
367,13,White,216
368,14,White,218
369,15,White,223
370,16,White,216
371,17,White,218
372,18,White,220
373,19,White,221
374,20,White,216
375,21,White,216
376,22,White,218
377,23,White,217
378,24,White,216
384,1,Red,145
385,2,Red,144
386,3,Red,146
387,4,Red,142
388,5,Red,143
389,6,Red,147
390,7,Red,145
391,8,Red,144
392,9,Red,145
393,10,Red,142
394,11,Red,143
395,12,Red,143
396,13,Red,141
397,14,Red,143
398,15,Red,141
399,16,Red,146
400,17,Red,144
401,18,Red,143
402,19,Red,144
403,20,Red,142
404,21,Red,144
405,22,Red,141
406,23,Red,146
407,24,Red,144
414,1,Green,63
415,2,Green,65
416,3,Green,66
417,4,Green,66
418,5,Green,65
419,6,Green,67
420,7,Green,69
421,8,Green,69
422,9,Green,65
423,10,Green,63
424,11,Green,65
425,12,Green,68
426,13,Green,64
427,14,Green,68
428,15,Green,64
429,16,Green,63
430,17,Green,65
431,18,Green,67
432,19,Green,64
433,20,Green,64
434,21,Green,62
435,22,Green,66
436,23,Green,66
437,24,Green,66
443,1,Blue,19
444,2,Blue,21
445,3,Blue,19
446,4,Blue,20
447,5,Blue,20
448,6,Blue,19
449,7,Blue,22
450,8,Blue,20
451,9,Blue,19
452,10,Blue,19
453,11,Blue,19
454,12,Blue,19
455,13,Blue,20
456,14,Blue,19
457,15,Blue,20
458,16,Blue,19
459,17,Blue,18
460,18,Blue,19
461,19,Blue,21
462,20,Blue,22
463,21,Blue,19
464,22,Blue,20
465,23,Blue,19
466,24,Blue,21
473,1,Black,6
474,2,Black,4
475,3,Black,4
476,4,Black,5
477,5,Black,4
478,6,Black,6
479,7,Black,4
480,8,Black,5
481,9,Black,5
482,10,Black,5
483,11,Black,4
484,12,Black,5
485,13,Black,4
486,14,Black,6
487,15,Black,5
488,16,Black,5
489,17,Black,5
490,18,Black,5
491,19,Black,5
492,20,Black,5
493,21,Black,5
494,22,Black,5
495,23,Black,6
496,24,Black,5
532,1,White,214
533,2,White,212
534,3,White,216
535,4,White,212
536,5,White,216
537,6,White,220
538,7,White,215
539,8,White,214
540,9,White,211
541,10,White,216
542,11,White,214
543,12,White,215
544,13,White,215
545,14,White,212
546,15,White,221
547,16,White,214
548,17,White,213
549,18,White,213
550,19,White,218
551,20,White,217
552,21,White,215
553,22,White,214
554,23,White,216
555,24,White,215
561,1,Red,143
562,2,Red,146
563,3,Red,141
564,4,Red,140
565,5,Red,140
566,6,Red,145
567,7,Red,143
568,8,Red,142
569,9,Red,141
570,10,Red,143
571,11,Red,145
572,12,Red,141
573,13,Red,143
574,14,Red,143
575,15,Red,141
576,16,Red,146
577,17,Red,142
578,18,Red,140
579,19,Red,140
580,20,Red,142
581,21,Red,139
582,22,Red,142
583,23,Red,143
584,24,Red,139
591,1,Green,64
592,2,Green,58
593,3,Green,62
594,4,Green,58
595,5,Green,60
596,6,Green,64
597,7,Green,61
598,8,Green,63
599,9,Green,59
600,10,Green,63
601,11,Green,61
602,12,Green,64
603,13,Green,48
604,14,Green,63
605,15,Green,61
606,16,Green,61
607,17,Green,60
608,18,Green,65
609,19,Green,63
610,20,Green,57
611,21,Green,61
612,22,Green,58
613,23,Green,63
614,24,Green,59
620,1,Blue,19
621,2,Blue,18
622,3,Blue,20
623,4,Blue,20
624,5,Blue,22
625,6,Blue,19
626,7,Blue,21
627,8,Blue,19
628,9,Blue,20
629,10,Blue,21
630,11,Blue,20
631,12,Blue,22
632,13,Blue,19
633,14,Blue,21
634,15,Blue,20
635,16,Blue,19
636,17,Blue,20
637,18,Blue,18
638,19,Blue,18
639,20,Blue,18
640,21,Blue,21
641,22,Blue,19
642,23,Blue,22
643,24,Blue,18
650,1,Black,5
651,2,Black,4
652,3,Black,5
653,4,Black,5
654,5,Black,5
655,6,Black,4
656,7,Black,5
657,8,Black,5
658,9,Black,5
659,10,Black,5
660,11,Black,5
661,12,Black,6
662,13,Black,5
663,14,Black,5
664,15,Black,4
665,16,Black,5
666,17,Black,4
667,18,Black,5
668,19,Black,4
669,20,Black,5
670,21,Black,5
671,22,Black,6
672,23,Black,5
673,24,Black,5
