No.,Order,Color,Intensity
1,1,White,33
2,2,White,34
3,3,White,30
4,4,White,35
5,5,White,31
6,6,White,32
7,7,White,31
8,8,White,31
9,9,White,34
10,10,White,33
11,11,White,31
12,12,White,34
13,13,White,31
14,14,White,31
15,15,White,30
16,16,White,34
17,17,White,34
18,18,White,35
19,19,White,35
20,20,White,32
21,21,White,30
22,22,White,34
23,23,White,30
24,24,White,31
30,1,Red,14
31,2,Red,16
32,3,Red,16
33,4,Red,14
34,5,Red,16
35,6,Red,16
36,7,Red,14
37,8,Red,16
38,9,Red,16
39,10,Red,14
40,11,Red,14
41,12,Red,14
42,13,Red,15
43,14,Red,15
44,15,Red,15
45,16,Red,16
46,17,Red,15
47,18,Red,15
48,19,Red,16
49,20,Red,16
50,21,Red,15
51,22,Red,15
52,23,Red,14
53,24,Red,14
59,1,Green,14
60,2,Green,15
61,3,Green,14
62,4,Green,14
63,5,Green,15
64,6,Green,15
65,7,Green,16
66,8,Green,14
67,9,Green,14
68,10,Green,16
69,11,Green,14
70,12,Green,15
71,13,Green,15
72,14,Green,14
73,15,Green,16
74,16,Green,15
75,17,Green,14
76,18,Green,14
77,19,Green,16
78,20,Green,14
79,21,Green,14
80,22,Green,15
81,23,Green,16
82,24,Green,16
89,1,Blue,10
90,2,Blue,11
91,3,Blue,9
92,4,Blue,12
93,5,Blue,10
94,6,Blue,10
95,7,Blue,11
96,8,Blue,10
97,9,Blue,10
98,10,Blue,10
99,11,Blue,10
100,12,Blue,11
101,13,Blue,11
102,14,Blue,11
103,15,Blue,9
104,16,Blue,9
105,17,Blue,10
106,18,Blue,9
107,19,Blue,11
108,20,Blue,10
109,21,Blue,11
110,22,Blue,9
111,23,Blue,10
112,24,Blue,9
118,1,Black,4
119,2,Black,4
120,3,Black,4
121,4,Black,4
122,5,Black,4
123,6,Black,4
124,7,Black,3
125,8,Black,4
126,9,Black,3
127,10,Black,4
128,11,Black,4
129,12,Black,3
130,13,Black,4
131,14,Black,5
132,15,Black,4
133,16,Black,4
