No.,Order,Color,Intensity
1,1,White,155
2,2,White,153
3,3,White,153
4,4,White,156
5,5,White,153
6,6,White,157
7,7,White,160
8,8,White,161
9,9,White,157
10,10,White,159
11,11,White,162
12,12,White,156
13,13,White,159
14,14,White,159
15,15,White,154
16,16,White,159
17,17,White,156
18,18,White,162
19,19,White,154
20,20,White,154
21,21,White,159
22,22,White,154
23,23,White,153
24,24,White,160
30,1,Red,88
31,2,Red,90
32,3,Red,88
33,4,Red,87
34,5,Red,88
35,6,Red,86
36,7,Red,86
37,8,Red,91
38,9,Red,91
39,10,Red,88
40,11,Red,88
41,12,Red,88
42,13,Red,91
43,14,Red,88
44,15,Red,88
45,16,Red,87
46,17,Red,88
47,18,Red,93
48,19,Red,88
49,20,Red,87
50,21,Red,85
51,22,Red,90
52,23,Red,87
53,24,Red,85
60,1,Green,53
61,2,Green,50
62,3,Green,51
63,4,Green,53
64,5,Green,55
65,6,Green,49
66,7,Green,52
67,8,Green,51
68,9,Green,51
69,10,Green,52
70,11,Green,53
71,12,Green,50
72,13,Green,54
73,14,Green,52
74,15,Green,52
75,16,Green,55
76,17,Green,54
77,18,Green,51
78,19,Green,53
79,20,Green,53
80,21,Green,49
81,22,Green,50
82,23,Green,54
83,24,Green,52
90,1,Blue,25
91,2,Blue,26
92,3,Blue,25
93,4,Blue,24
94,5,Blue,26
95,6,Blue,25
96,7,Blue,24
97,8,Blue,23
98,9,Blue,26
99,10,Blue,25
100,11,Blue,28
101,12,Blue,27
102,13,Blue,24
103,14,Blue,24
104,15,Blue,27
105,16,Blue,26
106,17,Blue,24
107,18,Blue,25
108,19,Blue,26
109,20,Blue,27
110,21,Blue,27
111,22,Blue,27
112,23,Blue,26
113,24,Blue,26
119,1,Black,5
120,2,Black,4
121,3,Black,4
122,4,Black,5
123,5,Black,4
124,6,Black,5
125,7,Black,4
126,8,Black,4
127,9,Black,5
128,10,Black,4
129,11,Black,5
130,12,Black,5
131,13,Black,4
132,14,Black,4
133,15,Black,4
134,16,Black,4
135,17,Black,4
136,18,Black,4
137,19,Black,4
138,20,Black,4
139,21,Black,4
140,22,Black,5
141,23,Black,4
142,24,Black,4
179,1,White,154
180,2,White,158
181,3,White,154
182,4,White,154
183,5,White,161
184,6,White,160
185,7,White,155
186,8,White,154
187,9,White,155
188,10,White,157
189,11,White,154
190,12,White,161
191,13,White,159
192,14,White,156
193,15,White,154
194,16,White,159
195,17,White,159
196,18,White,159
197,19,White,155
198,20,White,157
199,21,White,155
200,22,White,154
201,23,White,159
202,24,White,155
208,1,Red,92
209,2,Red,88
210,3,Red,89
211,4,Red,87
212,5,Red,84
213,6,Red,87
214,7,Red,85
215,8,Red,88
216,9,Red,86
217,10,Red,92
218,11,Red,87
219,12,Red,88
220,13,Red,90
221,14,Red,92
222,15,Red,92
223,16,Red,90
224,17,Red,89
225,18,Red,87
226,19,Red,87
227,20,Red,87
228,21,Red,87
229,22,Red,88
230,23,Red,92
231,24,Red,88
238,1,Green,51
239,2,Green,49
240,3,Green,52
241,4,Green,53
242,5,Green,50
243,6,Green,54
244,7,Green,50
245,8,Green,49
246,9,Green,51
247,10,Green,51
248,11,Green,53
249,12,Green,55
250,13,Green,52
251,14,Green,51
252,15,Green,51
253,16,Green,49
254,17,Green,52
255,18,Green,54
256,19,Green,51
257,20,Green,50
258,21,Green,50
259,22,Green,52
260,23,Green,52
261,24,Green,55
268,1,Blue,24
269,2,Blue,26
270,3,Blue,27
271,4,Blue,24
272,5,Blue,24
273,6,Blue,24
274,7,Blue,24
275,8,Blue,23
276,9,Blue,27
277,10,Blue,25
278,11,Blue,27
279,12,Blue,24
280,13,Blue,25
281,14,Blue,27
282,15,Blue,28
283,16,Blue,26
284,17,Blue,24
285,18,Blue,25
286,19,Blue,27
287,20,Blue,24
288,21,Blue,26
289,22,Blue,24
290,23,Blue,24
291,24,Blue,25
297,1,Black,4
298,2,Black,4
299,3,Black,5
300,4,Black,5
301,5,Black,4
302,6,Black,4
303,7,Black,5
304,8,Black,4
305,9,Black,4
