NPK_N_8.0mgL_1  :  ปริมาณ 8.0 มิลลิกรัมต่อลิตร...NPK_RGBGLOVE_Auto_TCS
Light Source Color - OFF
N,P,K
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
0,1,1,0
Light Source Color - WHITE	 , 29/03/2024,15:39:24
1,127,97,95
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
1,255,255,255
Light Source Color - OFF	 , 29/03/2024,15:39:37
2,255,201,197
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
2,1,1,0
Light Source Color - RED	 , 29/03/2024,15:39:49
3,1,1,0
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
3,255,18,37
Light Source Color - OFF	 , 29/03/2024,15:40:02
4,255,18,37
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
4,1,1,0
Light Source Color - GREEN	 , 29/03/2024,15:40:15
5,1,1,0
5,33,227,80
5,33,227,80
5,33,227,80
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
5,33,226,79
Light Source Color - OFF	 , 29/03/2024,15:40:28
6,33,226,79
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
6,1,1,0
Light Source Color - BLUE	 , 29/03/2024,15:40:40
7,1,1,0
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
7,4,57,179
Light Source Color - OFF	 , 29/03/2024,15:40:53
8,4,57,179
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
8,1,1,0
Light Source Color - WHITE	 , 29/03/2024,15:41:06
9,1,1,0
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
9,255,255,255
Light Source Color - OFF	 , 29/03/2024,15:41:18
10,255,202,199
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
10,1,1,0
Light Source Color - RED	 , 29/03/2024,15:41:31
11,1,1,0
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
11,255,18,37
Light Source Color - OFF	 , 29/03/2024,15:41:43
12,255,18,37
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
12,1,1,0
Light Source Color - GREEN	 , 29/03/2024,15:41:56
13,1,1,0
13,33,227,80
13,33,226,79
13,33,226,79
13,33,226,79
13,33,226,79
13,33,226,79
13,33,226,79
13,33,225,79
13,33,225,79
13,33,225,79
13,33,225,79
13,33,225,79
13,33,225,79
13,33,225,79
13,33,225,79
13,33,225,79
Light Source Color - OFF	 , 29/03/2024,15:42:09
14,33,225,79
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
14,1,1,0
Light Source Color - BLUE	 , 29/03/2024,15:42:22
15,1,1,0
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
15,4,57,179
Light Source Color - OFF	 , 29/03/2024,15:42:34
