No.,Order,Color,Intensity
6,6,White,126
7,7,White,129
8,8,White,133
9,9,White,130
10,10,White,132
11,11,White,130
12,12,White,133
13,13,White,127
14,14,White,129
15,15,White,129
16,16,White,133
17,17,White,132
18,18,White,131
19,19,White,129
20,20,White,126
21,21,White,129
22,22,White,132
23,23,White,128
24,24,White,131
35,6,Red,68
36,7,Red,67
37,8,Red,62
38,9,Red,65
39,10,Red,66
40,11,Red,66
41,12,Red,67
42,13,Red,63
43,14,Red,62
44,15,Red,68
45,16,Red,61
46,17,Red,68
47,18,Red,61
48,19,Red,63
49,20,Red,63
50,21,Red,66
51,22,Red,63
52,23,Red,64
53,24,Red,62
63,6,Green,55
64,7,Green,58
65,8,Green,55
66,9,Green,60
67,10,Green,56
68,11,Green,57
69,12,Green,58
70,13,Green,61
71,14,Green,56
72,15,Green,58
73,16,Green,58
74,17,Green,61
75,18,Green,55
76,19,Green,57
77,20,Green,58
78,21,Green,60
79,22,Green,57
80,23,Green,56
81,24,Green,55
92,6,Blue,49
93,7,Blue,43
94,8,Blue,48
95,9,Blue,46
96,10,Blue,47
97,11,Blue,43
98,12,Blue,49
99,13,Blue,44
100,14,Blue,44
101,15,Blue,44
102,16,Blue,47
103,17,Blue,45
104,18,Blue,45
105,19,Blue,48
106,20,Blue,46
107,21,Blue,43
108,22,Blue,43
109,23,Blue,47
110,24,Blue,47
121,6,Black,19
122,7,Black,19
123,8,Black,18
124,9,Black,17
125,10,Black,20
126,11,Black,19
127,12,Black,17
128,13,Black,19
129,14,Black,20
130,15,Black,20
131,16,Black,18
132,17,Black,20
133,18,Black,19
134,19,Black,20
135,20,Black,17
136,21,Black,18
137,22,Black,17
138,23,Black,20
139,24,Black,20
179,6,White,128
180,7,White,125
181,8,White,129
182,9,White,127
183,10,White,130
184,11,White,132
185,12,White,126
186,13,White,135
187,14,White,132
188,15,White,131
189,16,White,134
190,17,White,131
191,18,White,133
192,19,White,127
193,20,White,132
194,21,White,130
195,22,White,132
196,23,White,133
197,24,White,129
208,6,Red,66
209,7,Red,66
210,8,Red,63
211,9,Red,63
212,10,Red,63
213,11,Red,65
214,12,Red,68
215,13,Red,63
216,14,Red,66
217,15,Red,68
218,16,Red,68
219,17,Red,64
220,18,Red,62
221,19,Red,63
222,20,Red,62
223,21,Red,65
224,22,Red,62
225,23,Red,67
226,24,Red,64
237,6,Green,61
238,7,Green,58
239,8,Green,60
240,9,Green,56
241,10,Green,59
242,11,Green,58
243,12,Green,56
244,13,Green,58
245,14,Green,58
246,15,Green,59
247,16,Green,58
248,17,Green,61
249,18,Green,58
250,19,Green,58
251,20,Green,56
252,21,Green,58
253,22,Green,58
254,23,Green,58
255,24,Green,61
265,6,Blue,46
266,7,Blue,46
267,8,Blue,46
268,9,Blue,47
269,10,Blue,46
270,11,Blue,46
271,12,Blue,44
272,13,Blue,47
273,14,Blue,44
274,15,Blue,46
275,16,Blue,48
276,17,Blue,47
277,18,Blue,44
278,19,Blue,49
279,20,Blue,44
280,21,Blue,44
281,22,Blue,48
282,23,Blue,47
283,24,Blue,46
294,6,Black,19
295,7,Black,19
296,8,Black,20
297,9,Black,18
298,10,Black,20
299,11,Black,19
300,12,Black,20
301,13,Black,19
302,14,Black,21
303,15,Black,21
304,16,Black,19
305,17,Black,18
306,18,Black,19
307,19,Black,20
308,20,Black,18
309,21,Black,19
310,22,Black,18
311,23,Black,21
312,24,Black,18
352,6,White,130
353,7,White,127
354,8,White,132
355,9,White,131
356,10,White,131
357,11,White,134
358,12,White,131
359,13,White,127
360,14,White,134
361,15,White,127
362,16,White,128
363,17,White,131
364,18,White,132
365,19,White,133
366,20,White,127
367,21,White,127
368,22,White,128
369,23,White,130
370,24,White,131
381,6,Red,65
382,7,Red,63
383,8,Red,68
384,9,Red,67
385,10,Red,65
386,11,Red,63
387,12,Red,68
388,13,Red,64
389,14,Red,68
390,15,Red,63
391,16,Red,64
392,17,Red,65
393,18,Red,66
394,19,Red,66
395,20,Red,65
396,21,Red,62
397,22,Red,63
398,23,Red,62
399,24,Red,66
410,6,Green,56
411,7,Green,56
412,8,Green,56
413,9,Green,56
414,10,Green,56
415,11,Green,59
416,12,Green,57
417,13,Green,59
418,14,Green,60
419,15,Green,55
420,16,Green,59
421,17,Green,60
422,18,Green,58
423,19,Green,61
424,20,Green,59
425,21,Green,56
426,22,Green,61
427,23,Green,57
428,24,Green,59
438,6,Blue,46
439,7,Blue,46
440,8,Blue,48
441,9,Blue,45
442,10,Blue,45
443,11,Blue,46
444,12,Blue,44
445,13,Blue,49
446,14,Blue,50
447,15,Blue,46
448,16,Blue,48
449,17,Blue,48
450,18,Blue,49
451,19,Blue,48
452,20,Blue,44
453,21,Blue,45
454,22,Blue,46
455,23,Blue,46
456,24,Blue,47
467,6,Black,21
468,7,Black,18
469,8,Black,18
470,9,Black,18
471,10,Black,19
472,11,Black,21
473,12,Black,18
474,13,Black,18
475,14,Black,19
476,15,Black,18
477,16,Black,19
478,17,Black,20
479,18,Black,21
480,19,Black,19
481,20,Black,18
482,21,Black,17
483,22,Black,19
484,23,Black,20
485,24,Black,18
525,6,White,128
526,7,White,132
527,8,White,129
528,9,White,128
529,10,White,128
530,11,White,128
531,12,White,130
532,13,White,129
533,14,White,128
534,15,White,126
535,16,White,132
536,17,White,132
537,18,White,133
538,19,White,130
539,20,White,133
540,21,White,132
541,22,White,130
542,23,White,129
543,24,White,130
554,6,Red,62
555,7,Red,66
556,8,Red,68
557,9,Red,66
558,10,Red,67
559,11,Red,64
560,12,Red,68
561,13,Red,63
562,14,Red,66
563,15,Red,65
564,16,Red,63
565,17,Red,66
566,18,Red,66
567,19,Red,64
568,20,Red,63
569,21,Red,65
570,22,Red,66
571,23,Red,66
572,24,Red,64
583,6,Green,56
584,7,Green,58
585,8,Green,59
586,9,Green,58
587,10,Green,60
588,11,Green,56
589,12,Green,58
590,13,Green,56
591,14,Green,56
592,15,Green,60
593,16,Green,56
594,17,Green,56
595,18,Green,56
596,19,Green,55
597,20,Green,60
598,21,Green,60
599,22,Green,59
600,23,Green,56
601,24,Green,59
612,6,Blue,48
613,7,Blue,47
614,8,Blue,48
615,9,Blue,48
616,10,Blue,46
617,11,Blue,44
618,12,Blue,48
619,13,Blue,45
620,14,Blue,48
621,15,Blue,46
622,16,Blue,45
623,17,Blue,47
624,18,Blue,45
625,19,Blue,45
626,20,Blue,48
627,21,Blue,44
628,22,Blue,45
629,23,Blue,47
630,24,Blue,48
640,6,Black,18
641,7,Black,19
642,8,Black,18
643,9,Black,20
644,10,Black,20
645,11,Black,19
646,12,Black,18
647,13,Black,21
648,14,Black,18
649,15,Black,21
650,16,Black,20
651,17,Black,21
652,18,Black,18
653,19,Black,21
654,20,Black,18
655,21,Black,19
656,22,Black,18
657,23,Black,18
658,24,Black,19
