Empty ทดสอบระบบ:
1,1,White,6
2,2,White,770
3,3,White,773
4,4,White,766
5,5,White,769
6,6,White,766
7,7,White,761
8,8,White,770
9,9,White,774
10,10,White,771
11,11,White,769
12,12,White,768
13,13,White,764
14,14,White,764
15,15,White,773
16,16,White,776
17,17,White,768
18,18,White,776
19,19,White,767
20,20,White,769
21,21,White,763
22,22,White,773
23,23,White,771
24,24,White,772
25,25,White,776
26,26,White,773
27,27,White,770
28,28,White,761
29,29,White,776
30,1,Red,768
31,2,Red,327
32,3,Red,331
33,4,Red,337
34,5,Red,336
35,6,Red,329
36,7,Red,333
37,8,Red,334
38,9,Red,336
39,10,Red,329
40,11,Red,331
41,12,Red,329
42,13,Red,331
43,14,Red,338
44,15,Red,338
45,16,Red,329
46,17,Red,334
47,18,Red,332
48,19,Red,338
49,20,Red,331
50,21,Red,332
51,22,Red,334
52,23,Red,337
53,24,Red,335
54,25,Red,340
55,26,Red,332
56,27,Red,337
57,28,Red,334
58,29,Red,335
59,1,Green,331
60,2,Green,196
61,3,Green,200
62,4,Green,200
63,5,Green,196
64,6,Green,205
65,7,Green,204
66,8,Green,194
67,9,Green,200
68,10,Green,201
69,11,Green,198
70,12,Green,201
71,13,Green,201
72,14,Green,199
73,15,Green,203
74,16,Green,202
75,17,Green,195
76,18,Green,202
77,19,Green,198
78,20,Green,199
79,21,Green,200
80,22,Green,203
81,23,Green,204
82,24,Green,202
83,25,Green,198
84,26,Green,197
85,27,Green,202
86,28,Green,199
87,29,Green,202
88,1,Blue,199
89,2,Blue,278
90,3,Blue,275
91,4,Blue,276
92,5,Blue,275
93,6,Blue,274
94,7,Blue,283
95,8,Blue,281
96,9,Blue,281
97,10,Blue,276
98,11,Blue,276
99,12,Blue,279
100,13,Blue,275
101,14,Blue,274
102,15,Blue,274
103,16,Blue,277
104,17,Blue,275
105,18,Blue,274
106,19,Blue,278
107,20,Blue,279
108,21,Blue,276
109,22,Blue,274
110,23,Blue,280
111,24,Blue,277
112,25,Blue,276
113,26,Blue,277
114,27,Blue,277
115,28,Blue,281
116,29,Blue,276
117,1,Black,283
118,2,Black,5
119,3,Black,6
120,4,Black,7
121,5,Black,5
122,6,Black,6
123,7,Black,8
124,8,Black,5
125,9,Black,7
126,10,Black,6
127,11,Black,7
128,12,Black,6
129,13,Black,6
130,14,Black,7
131,15,Black,6
132,16,Black,6
133,17,Black,7
134,18,Black,6
135,19,Black,6
136,20,Black,6
137,21,Black,5
138,22,Black,7
139,23,Black,6
140,24,Black,5
141,25,Black,6
142,26,Black,6
143,27,Black,6
144,28,Black,6
145,29,Black,7
146,0,Black,5
147,0,Black,7
148,0,Black,6
149,0,Black,6
150,0,Black,7
151,0,Black,7
152,0,Black,5
153,0,Black,8
154,0,Black,5
155,0,Black,6
156,0,Black,6
157,0,Black,7
158,0,Black,6
159,0,Black,6
160,0,Black,5
161,0,Black,6
162,0,Black,6
163,0,Black,6
164,0,Black,5
165,0,Black,7
166,0,Black,5
167,0,Black,7
168,0,Black,8
169,0,Black,8
170,0,Black,5
171,0,Black,8
172,0,Black,5
173,0,Black,6
174,0,Black,6
175,1,White,6
176,2,White,763
177,3,White,762
178,4,White,769
179,5,White,770
180,6,White,767
181,7,White,775
182,8,White,771
183,9,White,770
184,10,White,763
185,11,White,761
186,12,White,770
187,13,White,765
188,14,White,763
189,15,White,771
190,16,White,769
191,17,White,772
192,18,White,771
193,19,White,763
194,20,White,774
195,21,White,771
196,22,White,773
197,23,White,770
198,24,White,772
199,25,White,769
200,26,White,765
201,27,White,767
202,28,White,772
203,29,White,773
204,1,Red,768
205,2,Red,328
206,3,Red,331
207,4,Red,333
208,5,Red,337
209,6,Red,335
210,7,Red,334
211,8,Red,340
212,9,Red,332
213,10,Red,331
214,11,Red,334
215,12,Red,336
216,13,Red,336
217,14,Red,334
